id	tag	word	prev_word	next_word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
1552	G_X	.	hai	@Paagal_Luke	univ	hi	univ	G_V	0	0
1553	@	@Paagal_Luke	.	#IndVsSA	univ	univ	univ	G_X	1	0
1554	#	#IndVsSA	@Paagal_Luke	#BleedBlue	univ	univ	univ	@	1	0
1555	#	#BleedBlue	#IndVsSA		univ	univ		#	1	0
1556	#	#Jeet		ka	univ		hi		1	0
1557	PSP	ka	#Jeet	shikhar	hi	univ	hi	#	0	0
1558	G_N	shikhar	ka	india	hi	hi	ne	PSP	0	0
1559	G_N	india	shikhar	world	ne	hi	en	G_N	0	0
1560	G_N	world	india	cup	en	ne	en	G_N	0	0
1561	G_N	cup	world	jarur	en	en	hi	G_N	0	0
1562	G_J	jarur	cup	jitegi	hi	en	hi	G_N	0	0
1563	G_V	jitegi	jarur	kyoki	hi	hi	hi	G_J	0	0
1564	CC	kyoki	jitegi	bahut	hi	hi	hi	G_V	0	0
1565	G_SYM	bahut	kyoki	badiya	hi	hi	hi	CC	0	0
1566	G_J	badiya	bahut	team	hi	hi	en	G_SYM	0	0
1567	G_N	team	badiya	hai	en	hi	hi	G_J	0	0
1568	G_V	hai	team		hi	en		G_N	0	0
1569	G_N	Yadav		bhaiya	ne		hi		0	0
1570	G_N	bhaiya	Yadav	good	hi	ne	en	G_N	0	0
1571	G_J	good	bhaiya	pace	en	hi	en	G_N	0	0
1572	G_N	pace	good	!	en	en	univ	G_J	0	0
1573	G_X	!	pace	Bahut	univ	en	hi	G_N	0	0
1574	G_SYM	Bahut	!	badiya	hi	univ	hi	G_X	0	0
1575	G_J	badiya	Bahut	😆	hi	hi	univ	G_SYM	0	0
1576	E	😆	badiya	aisa	univ	hi	hi	G_J	0	0
1577	G_R	aisa	😆	he	hi	univ	hi	E	0	0
1578	G_V	he	aisa	gola	hi	hi	hi	G_R	0	0
1579	G_N	gola	he	feko	hi	hi	hi	G_V	0	0
1580	G_V	feko	gola	#IndvsSA	hi	hi	univ	G_N	0	0
1581	#	#IndvsSA	feko	#CWC15	univ	hi	univ	G_V	1	0
1582	#	#CWC15	#IndvsSA		univ	univ		#	1	0
1583	@	@scratchysingh		It's	univ		en		1	0
1584	G_N	It's	@scratchysingh	like	en	univ	en	@	0	0
1585	G_R	like	It's	pados	en	en	hi	G_N	0	0
1586	G_N	pados	like	ka	hi	en	hi	G_R	0	0
1587	PSP	ka	pados	launda	hi	hi	hi	G_N	0	0
1588	G_N	launda	ka	agar	hi	hi	hi	PSP	0	0
1589	CC	agar	launda	aap	hi	hi	hi	G_N	0	0
1590	G_PRP	aap	agar	ko	hi	hi	hi	CC	0	0
1591	PSP	ko	aap	thoktaa	hi	hi	hi	G_PRP	0	0
1592	G_V	thoktaa	ko	hain	hi	hi	hi	PSP	0	0
1593	G_V	hain	thoktaa	aur	hi	hi	hi	G_V	0	0
1594	CC	aur	hain	aap	hi	hi	hi	G_V	0	0
1595	G_PRP	aap	aur	ke	hi	hi	hi	CC	0	0
1596	PSP	ke	aap	papa	hi	hi	hi	G_PRP	0	0
1597	G_N	papa	ke	taali	hi	hi	hi	PSP	0	0
1598	G_N	taali	papa	bajaatey	hi	hi	hi	G_N	0	0
1599	G_V	bajaatey	taali	sabhaash	hi	hi	hi	G_N	0	0
1600	G_PRT	sabhaash	bajaatey	beta	hi	hi	hi	G_V	0	0
1601	G_N	beta	sabhaash	bahut	hi	hi	hi	G_PRT	0	0
1602	G_SYM	bahut	beta	badiya	hi	hi	hi	G_N	0	0
1603	G_J	badiya	bahut	!	hi	hi	univ	G_SYM	0	0
1604	G_X	!	badiya	Doh	univ	hi	hi	G_J	0	0
1605	G_SYM	Doh	!	aur	hi	univ	hi	G_X	0	0
1606	CC	aur	Doh	maar	hi	hi	hi	G_SYM	0	0
1607	G_V	maar	aur	.	hi	hi	univ	CC	0	0
1608	G_X	.	maar		univ	hi		G_V	0	0
1609	G_PRP	Ye		to	hi		hi		0	0
1610	G_PRT	to	Ye	Palasia	hi	hi	ne	G_PRP	0	0
1611	G_N	Palasia	to	bhi	ne	hi	hi	G_PRT	0	0
1612	G_PRT	bhi	Palasia	Pahuch	hi	ne	hi	G_N	0	0
1613	G_V	Pahuch	bhi	gaye	hi	hi	hi	G_PRT	0	0
1614	G_V	gaye	Pahuch	..	hi	hi	univ	G_V	0	0
1615	G_X	..	gaye	bahut	univ	hi	hi	G_V	0	0
1616	G_SYM	bahut	..	mast	hi	univ	hi	G_X	0	0
1617	G_J	mast	bahut	aur	hi	hi	hi	G_SYM	0	0
1618	CC	aur	mast	fast	hi	hi	en	G_J	0	0
1619	G_J	fast	aur	bhag	en	hi	hi	CC	0	0
1620	G_V	bhag	fast	rahe	hi	en	hi	G_J	0	0
1621	G_V	rahe	bhag	hai	hi	hi	hi	G_V	0	0
1622	G_V	hai	rahe	!!	hi	hi	univ	G_V	0	0
1623	G_X	!!	hai	Badiya	univ	hi	hi	G_V	0	0
1624	G_J	Badiya	!!	#Indore	hi	univ	univ	G_X	0	0
1625	#	#Indore	Badiya	#RunIndoreRun	univ	hi	univ	G_J	1	0
1626	#	#RunIndoreRun	#Indore	#JioIndoreMarathon	univ	univ	univ	#	1	0
1627	#	#JioIndoreMarathon	#RunIndoreRun	http://t.co/wBcI5uJiT1	univ	univ	univ	#	1	0
1628	U	http://t.co/wBcI5uJiT1	#JioIndoreMarathon		univ	univ		#	0	0
1629	@	@praktabh		bahut	univ		hi		1	0
1630	G_SYM	bahut	@praktabh	badiya	hi	univ	hi	@	0	0
1631	G_J	badiya	bahut	...	hi	hi	univ	G_SYM	0	0
1632	G_X	...	badiya	gali	univ	hi	hi	G_J	0	0
1633	G_N	gali	...	dene	hi	univ	hi	G_X	0	0
1634	G_N	dene	gali	me	hi	hi	hi	G_N	0	0
1635	PSP	me	dene	PHD	hi	hi	acro	G_N	0	0
1636	G_N	PHD	me	kie	acro	hi	hi	PSP	0	0
1637	G_V	kie	PHD	ho	hi	acro	hi	G_N	0	0
1638	G_V	ho	kie		hi	hi		G_V	0	0
1639	G_SYM	Bahut		badiya	hi		hi		0	0
1640	G_J	badiya	Bahut	thi	hi	hi	hi	G_SYM	0	0
1641	G_V	thi	badiya	rangoli	hi	hi	hi	G_J	0	0
1642	G_N	rangoli	thi	,	hi	hi	univ	G_V	0	0
1643	G_X	,	rangoli	aap	univ	hi	hi	G_N	0	0
1644	G_PRP	aap	,	food	hi	univ	en	G_X	0	0
1645	G_N	food	aap	wali	en	hi	hi	G_PRP	0	0
1646	PSP	wali	food	pict	hi	en	en	G_N	0	0
1647	G_N	pict	wali	.	en	hi	univ	PSP	0	0
1648	G_X	.	pict	mat	univ	en	hi	G_N	0	0
1649	G_PRT	mat	.	dala	hi	univ	hi	G_X	0	0
1650	G_V	dala	mat	karo	hi	hi	hi	G_PRT	0	0
1651	G_V	karo	dala		hi	hi		G_V	0	0
1652	G_SYM	bahut		badiya	hi		hi		0	0
1653	G_J	badiya	bahut	ab	hi	hi	hi	G_SYM	0	0
1654	G_R	ab	badiya	bihar	hi	hi	ne	G_J	0	0
1655	G_N	bihar	ab	ki	ne	hi	hi	G_R	0	0
1656	PSP	ki	bihar	rally	hi	ne	en	G_N	0	0
1657	G_N	rally	ki	aisi	en	hi	hi	PSP	0	0
1658	G_R	aisi	rally	honi	hi	en	hi	G_N	0	0
1659	G_V	honi	aisi	chahiye	hi	hi	hi	G_R	0	0
1660	G_V	chahiye	honi	ki	hi	hi	hi	G_V	0	0
1661	PSP	ki	chahiye	nitish	hi	hi	ne	G_V	0	0
1662	G_N	nitish	ki	kumar	ne	hi	ne	PSP	0	0
1663	G_N	kumar	nitish	ki	ne	ne	hi	G_N	0	0
1664	PSP	ki	kumar	neend	hi	ne	hi	G_N	0	0
1665	G_N	neend	ki	ud	hi	hi	hi	PSP	0	0
1666	G_V	ud	neend	jaye	hi	hi	hi	G_N	0	0
1667	G_V	jaye	ud		hi	hi		G_V	0	0
1668	@	@saritashandilya		#mekhlawings	univ		univ		1	0
1669	#	#mekhlawings	@saritashandilya	Bahut	univ	univ	hi	@	1	0
1670	G_SYM	Bahut	#mekhlawings	Badiya	hi	univ	hi	#	0	0
1671	G_J	Badiya	Bahut	Sarita	hi	hi	ne	G_SYM	0	0
1672	G_N	Sarita	Badiya	ji	ne	hi	hi	G_J	0	0
1673	G_PRT	ji	Sarita	...	hi	ne	univ	G_N	0	0
1674	G_X	...	ji	kaise	univ	hi	hi	G_PRT	0	0
1675	G_PRP	kaise	...	hai	hi	univ	hi	G_X	0	0
1676	G_V	hai	kaise	aap	hi	hi	hi	G_PRP	0	0
1677	G_PRP	aap	hai	.	hi	hi	univ	G_V	0	0
1678	G_X	.	aap	Pl	univ	hi	en	G_PRP	0	0
1679	G_R	Pl	.	meet	en	univ	en	G_X	0	0
1680	G_V	meet	Pl	my	en	en	en	G_R	0	0
1681	DT	my	meet	younger	en	en	en	G_V	0	0
1682	G_J	younger	my	sister	en	en	en	DT	0	0
1683	G_N	sister	younger	Pragya	en	en	ne	G_J	0	0
1684	G_N	Pragya	sister	@pragya_as	ne	en	univ	G_N	0	0
1685	@	@pragya_as	Pragya	a	univ	ne	en	G_N	1	0
1686	DT	a	@pragya_as	GEM	en	univ	en	@	0	0
1687	G_J	GEM	a	and	en	en	en	DT	0	0
1688	CC	and	GEM	a	en	en	en	G_J	0	0
1689	DT	a	and	GENIUS	en	en	en	CC	0	0
1690	G_J	GENIUS	a	.	en	en	univ	DT	0	0
1691	G_X	.	GENIUS		univ	en		G_J	0	0
1692	@	@rinib1		92.7	univ		univ		1	0
1693	$	92.7	@rinib1	FM	univ	univ	acro	@	0	1
1694	G_N	FM	92.7	pay	acro	univ	hi	$	0	0
1695	PSP	pay	FM	neelabh	hi	acro	ne	G_N	0	0
1696	G_N	neelabh	pay	misra	ne	hi	ne	PSP	0	0
1697	G_N	misra	neelabh	9.45	ne	ne	univ	G_N	0	0
1698	$	9.45	misra	pm	univ	ne	acro	G_N	0	1
1699	G_N	pm	9.45	pay	acro	univ	hi	$	0	0
1700	PSP	pay	pm	achee	hi	acro	hi	G_N	0	0
1701	G_J	achee	pay	story	hi	hi	en	PSP	0	0
1702	G_N	story	achee	sunate	en	hi	hi	G_J	0	0
1703	G_V	sunate	story	hain	hi	en	hi	G_N	0	0
1704	G_V	hain	sunate	-	hi	hi	univ	G_V	0	0
1705	G_X	-	hain	bahut	univ	hi	hi	G_V	0	0
1706	G_PRT	bahut	-	badiya	hi	univ	hi	G_X	0	0
1707	G_J	badiya	bahut	-	hi	hi	univ	G_PRT	0	0
1708	G_X	-	badiya	will	univ	hi	en	G_J	0	0
1709	G_V	will	-	tweet	en	univ	en	G_X	0	0
1710	G_V	tweet	will	1	en	en	univ	G_V	0	0
1711	$	1	tweet	more	univ	en	en	G_V	0	1
1712	G_SYM	more	1	tomorrow	en	univ	en	$	0	0
1713	G_R	tomorrow	more	-	en	en	univ	G_SYM	0	0
1714	G_X	-	tomorrow	on	univ	en	en	G_R	0	0
1715	PSP	on	-	honesty	en	univ	en	G_X	0	0
1716	G_N	honesty	on		en	en		PSP	0	0
1717	G_SYM	Bahut		hi	hi		hi		0	0
1718	G_PRT	hi	Bahut	badiya	hi	hi	hi	G_SYM	0	0
1719	G_J	badiya	hi	Lines	hi	hi	en	G_PRT	0	0
1720	G_N	Lines	badiya	.	en	hi	univ	G_J	0	0
1721	G_X	.	Lines		univ	en		G_N	0	0
1722	G_PRP	This		#Morkel	en		univ		0	0
1723	#	#Morkel	This	wicket	univ	en	en	G_PRP	1	0
1724	G_N	wicket	#Morkel	looked	en	univ	en	#	0	0
1725	G_V	looked	wicket	like	en	en	en	G_N	0	0
1726	G_R	like	looked	#Dhoni	en	en	univ	G_V	0	0
1727	#	#Dhoni	like	telling	univ	en	en	G_R	1	0
1728	G_V	telling	#Dhoni	one	en	univ	en	#	0	0
1729	G_SYM	one	telling	#CSK	en	en	univ	G_V	0	0
1730	#	#CSK	one	teammate	univ	en	en	G_SYM	1	0
1731	G_N	teammate	#CSK	to	en	univ	hi	#	0	0
1732	G_PRT	to	teammate	get	hi	en	en	G_N	0	0
1733	G_V	get	to	bowled	en	hi	en	G_PRT	0	0
1734	G_N	bowled	get	by	en	en	en	G_V	0	0
1735	PSP	by	bowled	another	en	en	en	G_N	0	0
1736	DT	another	by	CSK	en	en	acro	PSP	0	0
1737	G_N	CSK	another	teammate	acro	en	en	DT	0	0
1738	G_N	teammate	CSK	..	en	acro	univ	G_N	0	0
1739	G_X	..	teammate	Ye	univ	en	hi	G_N	0	0
1740	G_PRP	Ye	..	IPL	hi	univ	acro	G_X	0	0
1741	G_N	IPL	Ye	hai	acro	hi	hi	G_PRP	0	0
1742	G_V	hai	IPL	ya	hi	acro	hi	G_N	0	0
1743	CC	ya	hai	#WorldCup2015	hi	hi	univ	G_V	0	0
1744	#	#WorldCup2015	ya	BC	univ	hi	acro	CC	1	0
1745	G_PRT	BC	#WorldCup2015		acro	univ		#	0	0
1746	G_N	Mohit		gets	ne		en		0	0
1747	G_V	gets	Mohit	Faf	en	ne	ne	G_N	0	0
1748	G_N	Faf	gets	and	ne	en	en	G_V	0	0
1749	CC	and	Faf	Dhoni	en	ne	ne	G_N	0	0
1750	G_N	Dhoni	and	smiles	ne	en	en	CC	0	0
1751	G_V	smiles	Dhoni	.	en	ne	univ	G_N	0	0
1752	G_X	.	smiles	Chepauk	univ	en	hi	G_V	0	0
1753	G_V	Chepauk	.	le	hi	univ	hi	G_X	0	0
1754	G_V	le	Chepauk	IPL	hi	hi	acro	G_V	0	0
1755	G_N	IPL	le	net	acro	hi	en	G_V	0	0
1756	G_N	net	IPL	practice	en	acro	en	G_N	0	0
1757	G_V	practice	net	panreengla	en	en	undef	G_N	0	0
1758	G_N	panreengla	practice	?	undef	en	univ	G_V	0	0
1759	G_X	?	panreengla		univ	undef		G_N	0	0
1760	PSP	So		finally	en		en		0	0
1761	G_R	finally	So	MS	en	en	ne	PSP	0	0
1762	G_N	MS	finally	Dhoni	ne	en	ne	G_R	0	0
1763	G_N	Dhoni	MS	whispered	ne	ne	en	G_N	0	0
1764	G_V	whispered	Dhoni	Faf	en	ne	ne	G_N	0	0
1765	G_N	Faf	whispered	Du	ne	en	ne	G_V	0	0
1766	G_N	Du	Faf	Plesis	ne	ne	ne	G_N	0	0
1767	G_N	Plesis	Du	double_quotes	ne	ne	univ	G_N	0	0
1768	G_X	double_quotes	Plesis	Beta	univ	ne	hi	G_N	0	0
1769	G_N	Beta	double_quotes	out	hi	univ	en	G_X	0	0
1770	G_R	out	Beta	ho	en	hi	hi	G_N	0	0
1771	G_V	ho	out	jaa	hi	en	hi	G_R	0	0
1772	G_V	jaa	ho	nahi	hi	hi	hi	G_V	0	0
1773	G_PRT	nahi	jaa	toh	hi	hi	hi	G_V	0	0
1774	CC	toh	nahi	IPL	hi	hi	acro	G_PRT	0	0
1775	G_N	IPL	toh	se	acro	hi	hi	CC	0	0
1776	PSP	se	IPL	out	hi	acro	en	G_N	0	0
1777	G_R	out	se	kara	en	hi	hi	PSP	0	0
1778	G_V	kara	out	dunga	hi	en	hi	G_R	0	0
1779	G_V	dunga	kara	double_quotes	hi	hi	univ	G_V	0	0
1780	G_X	double_quotes	dunga	LOL	univ	hi	univ	G_V	0	0
1781	G_PRT	LOL	double_quotes	#IndVsSA	univ	univ	univ	G_X	0	0
1782	#	#IndVsSA	LOL		univ	univ		G_PRT	1	0
1783	G_N	Dhoni		should	ne		en		0	0
1784	G_V	should	Dhoni	remind	en	ne	en	G_N	0	0
1785	G_V	remind	should	Faf	en	en	ne	G_V	0	0
1786	G_N	Faf	remind	abt	ne	en	en	G_V	0	0
1787	PSP	abt	Faf	IPL	en	ne	acro	G_N	0	0
1788	G_N	IPL	abt	!!	acro	en	univ	PSP	0	0
1789	G_X	!!	IPL	Agar	univ	acro	hi	G_N	0	0
1790	CC	Agar	!!	khelna	hi	univ	hi	G_X	0	0
1791	G_V	khelna	Agar	hai	hi	hi	hi	CC	0	0
1792	G_V	hai	khelna	toh	hi	hi	hi	G_V	0	0
1793	G_PRT	toh	hai	out	hi	hi	en	G_V	0	0
1794	G_R	out	toh	ho	en	hi	hi	G_PRT	0	0
1795	G_V	ho	out	jaa	hi	en	hi	G_R	0	0
1796	G_V	jaa	ho	!!	hi	hi	univ	G_V	0	0
1797	G_X	!!	jaa	Hussey	univ	hi	ne	G_V	0	0
1798	G_N	Hussey	!!	z	ne	univ	en	G_X	0	0
1799	G_PRP	z	Hussey	back	en	ne	en	G_N	0	0
1800	G_N	back	z	in	en	en	en	G_PRP	0	0
1801	PSP	in	back	d	en	en	en	G_N	0	0
1802	DT	d	in	team	en	en	en	PSP	0	0
1803	G_N	team	d	!!!	en	en	univ	DT	0	0
1804	G_X	!!!	team	#justsaying	univ	en	univ	G_N	0	0
1805	#	#justsaying	!!!	#IndiaVsSouthAfrica	univ	univ	univ	G_X	1	0
1806	#	#IndiaVsSouthAfrica	#justsaying		univ	univ		#	1	0
1807	@	@saranshk		Dhoni	univ		ne		1	0
1808	G_N	Dhoni	@saranshk	should	ne	univ	en	@	0	0
1809	G_V	should	Dhoni	prompt	en	ne	en	G_N	0	0
1810	G_V	prompt	should	to	en	en	en	G_V	0	0
1811	PSP	to	prompt	Faf	en	en	ne	G_V	0	0
1812	G_N	Faf	to	out	ne	en	en	PSP	0	0
1813	G_R	out	Faf	ho	en	ne	hi	G_N	0	0
1814	G_V	ho	out	ja	hi	en	hi	G_R	0	0
1815	G_V	ja	ho	BC	hi	hi	acro	G_V	0	0
1816	G_PRT	BC	ja	nai	acro	hi	hi	G_V	0	0
1817	G_PRT	nai	BC	toh	hi	acro	hi	G_PRT	0	0
1818	CC	toh	nai	IPL	hi	hi	acro	G_PRT	0	0
1819	G_N	IPL	toh	khelne	acro	hi	hi	CC	0	0
1820	G_V	khelne	IPL	ko	hi	acro	hi	G_N	0	0
1821	PSP	ko	khelne	nai	hi	hi	hi	G_V	0	0
1822	G_PRT	nai	ko	milega	hi	hi	hi	PSP	0	0
1823	G_V	milega	nai	!!	hi	hi	univ	G_PRT	0	0
1824	G_X	!!	milega	Hussey	univ	hi	ne	G_V	0	0
1825	G_N	Hussey	!!	z	ne	univ	en	G_X	0	0
1826	G_PRP	z	Hussey	back	en	ne	en	G_N	0	0
1827	G_N	back	z	so	en	en	en	G_PRP	0	0
1828	PSP	so	back	u	en	en	en	G_N	0	0
1829	G_PRP	u	so	better	en	en	en	PSP	0	0
1830	G_R	better	u	watch	en	en	en	G_PRP	0	0
1831	G_V	watch	better	out	en	en	en	G_R	0	0
1832	G_PRT	out	watch	!!!	en	en	univ	G_V	0	0
1833	G_X	!!!	out		univ	en		G_PRT	0	0
1834	G_N	Bhai		galat	hi		hi		0	0
1835	G_J	galat	Bhai	ho	hi	hi	hi	G_N	0	0
1836	G_V	ho	galat	raha	hi	hi	hi	G_J	0	0
1837	G_V	raha	ho	dhoni	hi	hi	ne	G_V	0	0
1838	G_N	dhoni	raha	ko	ne	hi	hi	G_V	0	0
1839	PSP	ko	dhoni	bolo	hi	ne	hi	G_N	0	0
1840	G_V	bolo	ko	IPL	hi	hi	acro	PSP	0	0
1841	G_N	IPL	bolo	IPL	acro	hi	acro	G_V	0	0
1842	G_N	IPL	IPL	chillana	acro	acro	hi	G_N	0	0
1843	G_V	chillana	IPL	band	hi	acro	hi	G_N	0	0
1844	G_J	band	chillana	kare	hi	hi	hi	G_V	0	0
1845	G_V	kare	band	wicket	hi	hi	en	G_J	0	0
1846	G_N	wicket	kare	ke	en	hi	hi	G_V	0	0
1847	PSP	ke	wicket	piche	hi	en	hi	G_N	0	0
1848	G_N	piche	ke	se	hi	hi	hi	PSP	0	0
1849	PSP	se	piche	...	hi	hi	univ	G_N	0	0
1850	G_X	...	se	#IndvsSA	univ	hi	univ	PSP	0	0
1851	#	#IndvsSA	...	#CCC15	univ	univ	univ	G_X	1	0
1852	#	#CCC15	#IndvsSA	#IPLAuction	univ	univ	univ	#	1	0
1853	#	#IPLAuction	#CCC15		univ	univ		#	1	0
1854	G_N	DHONI		,	ne		univ		0	0
1855	G_X	,	DHONI	SIRF	univ	ne	hi	G_N	0	0
1856	G_R	SIRF	,	IPL	hi	univ	acro	G_X	0	0
1857	G_N	IPL	SIRF	MEIN	acro	hi	hi	G_R	0	0
1858	PSP	MEIN	IPL	SHER	hi	acro	hi	G_N	0	0
1859	G_N	SHER	MEIN	BANO	hi	hi	hi	PSP	0	0
1860	G_V	BANO	SHER	,	hi	hi	univ	G_N	0	0
1861	G_X	,	BANO	AAP	univ	hi	hi	G_V	0	0
1862	G_PRP	AAP	,	.	hi	univ	univ	G_X	0	0
1863	G_X	.	AAP	IDIOT	univ	hi	en	G_PRP	0	0
1864	G_J	IDIOT	.	.	en	univ	univ	G_X	0	0
1865	G_X	.	IDIOT	#WTFDHONI	univ	en	univ	G_J	0	0
1866	#	#WTFDHONI	.	#CWC15	univ	univ	univ	G_X	1	0
1867	#	#CWC15	#WTFDHONI	#IndvsSA	univ	univ	univ	#	1	0
1868	#	#IndvsSA	#CWC15		univ	univ		#	1	0
1869	G_R	meanwhile		Dhoni	en		ne		0	0
1870	G_N	Dhoni	meanwhile	--	ne	en	univ	G_R	0	0
1871	G_X	--	Dhoni	tujhe	univ	ne	hi	G_N	0	0
1872	G_PRP	tujhe	--	jeet	hi	univ	hi	G_X	0	0
1873	G_N	jeet	tujhe	ke	hi	hi	hi	G_PRP	0	0
1874	PSP	ke	jeet	rahenge	hi	hi	hi	G_N	0	0
1875	G_V	rahenge	ke	,	hi	hi	univ	PSP	0	0
1876	G_X	,	rahenge	tera	univ	hi	hi	G_V	0	0
1877	G_PRP	tera	,	shauk	hi	univ	hi	G_X	0	0
1878	G_N	shauk	tera	chada	hi	hi	hi	G_PRP	0	0
1879	G_V	chada	shauk	hai	hi	hi	hi	G_N	0	0
1880	G_V	hai	chada	:D	hi	hi	univ	G_V	0	0
1881	E	:D	hai	#IndvsSA	univ	hi	univ	G_V	0	0
1882	#	#IndvsSA	:D	#MaukaMauka	univ	univ	univ	E	1	0
1883	#	#MaukaMauka	#IndvsSA	#CWC15	univ	univ	univ	#	1	0
1884	#	#CWC15	#MaukaMauka		univ	univ		#	1	0
1885	G_N	People		trending	en		en		0	0
1886	G_V	trending	People	poonam	en	en	ne	G_N	0	0
1887	G_N	poonam	trending	pandey	ne	en	ne	G_V	0	0
1888	G_N	pandey	poonam	on	ne	ne	en	G_N	0	0
1889	PSP	on	pandey	twitter	en	ne	en	G_N	0	0
1890	G_N	twitter	on	,	en	en	univ	PSP	0	0
1891	G_X	,	twitter	tum	univ	en	hi	G_N	0	0
1892	G_PRP	tum	,	log	hi	univ	hi	G_X	0	0
1893	G_N	log	tum	mar	hi	hi	hi	G_PRP	0	0
1894	G_V	mar	log	kyun	hi	hi	hi	G_N	0	0
1895	G_PRP	kyun	mar	nahin	hi	hi	hi	G_V	0	0
1896	G_PRT	nahin	kyun	jaate	hi	hi	hi	G_PRP	0	0
1897	G_V	jaate	nahin	????	hi	hi	univ	G_PRT	0	0
1898	G_X	????	jaate		univ	hi		G_V	0	0
1899	@	@kamaalrkhan		kamal	univ		hi		1	0
1900	G_N	kamal	@kamaalrkhan	bhai	hi	univ	hi	@	0	0
1901	G_N	bhai	kamal	Aaj	hi	hi	hi	G_N	0	0
1902	G_R	Aaj	bhai	to	hi	hi	hi	G_N	0	0
1903	PSP	to	Aaj	poonam	hi	hi	ne	G_R	0	0
1904	G_N	poonam	to	pandey	ne	hi	ne	PSP	0	0
1905	G_N	pandey	poonam	cha	ne	ne	hi	G_N	0	0
1906	G_V	cha	pandey	gayi	hi	ne	hi	G_N	0	0
1907	G_V	gayi	cha	hai	hi	hi	hi	G_V	0	0
1908	G_V	hai	gayi	........	hi	hi	univ	G_V	0	0
1909	G_X	........	hai	hole	univ	hi	en	G_V	0	0
1910	G_J	hole	........	credit	en	univ	en	G_X	0	0
1911	G_N	credit	hole	goes	en	en	en	G_J	0	0
1912	G_V	goes	credit	to	en	en	hi	G_N	0	0
1913	PSP	to	goes	u	hi	en	en	G_V	0	0
1914	G_PRP	u	to		en	hi		PSP	0	0
1915	G_N	Man		of	en		en		0	0
1916	PSP	of	Man	the	en	en	en	G_N	0	0
1917	DT	the	of	match	en	en	en	PSP	0	0
1918	G_N	match	the	#Dhawan	en	en	univ	DT	0	0
1919	#	#Dhawan	match	:	univ	en	univ	G_N	1	0
1920	G_X	:	#Dhawan	Dhamaka	univ	univ	hi	#	0	0
1921	G_N	Dhamaka	:	dika	hi	univ	hi	G_X	0	0
1922	G_V	dika	Dhamaka	diya	hi	hi	hi	G_N	0	0
1923	G_V	diya	dika	bhai	hi	hi	hi	G_V	0	0
1924	G_N	bhai	diya	tune👍👏	hi	hi	hi	G_V	0	0
1925	G_PRP	tune👍👏	bhai	#IndiaVsSouthAfrica	hi	hi	univ	G_N	0	0
1926	#	#IndiaVsSouthAfrica	tune👍👏		univ	hi		G_PRP	1	0
1927	G_N	Shoib		aktar	ne		ne		0	0
1928	G_N	aktar	Shoib	gone	ne	ne	en	G_N	0	0
1929	G_V	gone	aktar	rowdy	en	ne	en	G_N	0	0
1930	G_J	rowdy	gone	on	en	en	en	G_V	0	0
1931	PSP	on	rowdy	national	en	en	en	G_J	0	0
1932	G_J	national	on	television	en	en	en	PSP	0	0
1933	G_N	television	national	,	en	en	univ	G_J	0	0
1934	G_X	,	television	giving	univ	en	en	G_N	0	0
1935	G_V	giving	,	Pakistan	en	univ	ne	G_X	0	0
1936	G_N	Pakistan	giving	team	ne	en	en	G_V	0	0
1937	G_N	team	Pakistan	a	en	ne	en	G_N	0	0
1938	DT	a	team	royal	en	en	en	G_N	0	0
1939	G_J	royal	a	dress	en	en	en	DT	0	0
1940	G_N	dress	royal	down	en	en	en	G_J	0	0
1941	G_R	down	dress	.	en	en	univ	G_N	0	0
1942	G_X	.	down	Jago	univ	en	hi	G_R	0	0
1943	G_V	Jago	.	Misbah	hi	univ	ne	G_X	0	0
1944	G_N	Misbah	Jago	Jago	ne	hi	hi	G_V	0	0
1945	G_V	Jago	Misbah	.	hi	ne	univ	G_N	0	0
1946	G_X	.	Jago	LYAO	univ	hi	univ	G_V	0	0
1947	G_PRT	LYAO	.	.	univ	univ	univ	G_X	0	0
1948	G_X	.	LYAO	https://t.co/qOMbB3anfm	univ	univ	univ	G_PRT	0	0
1949	U	https://t.co/qOMbB3anfm	.		univ	univ		G_X	0	0
1950	@	@PowerPlayWorld		heard	univ		en		1	0
1951	G_V	heard	@PowerPlayWorld	shoib	en	univ	ne	@	0	0
1952	G_N	shoib	heard	akhtars	ne	en	ne	G_V	0	0
1953	G_N	akhtars	shoib	interview	ne	ne	en	G_N	0	0
1954	G_N	interview	akhtars	post	en	ne	en	G_N	0	0
1955	G_N	post	interview	Pakistan-West	en	en	ne	G_N	0	0
1956	G_N	Pakistan-West	post	Indies	ne	en	ne	G_N	0	0
1957	G_N	Indies	Pakistan-West	match	ne	ne	en	G_N	0	0
1958	G_N	match	Indies	?	en	ne	univ	G_N	0	0
1959	G_X	?	match	'	univ	en	univ	G_N	0	0
1960	G_X	'	?	misbah	univ	univ	ne	G_X	0	0
1961	G_N	misbah	'	match	ne	univ	en	G_X	0	0
1962	G_N	match	misbah	ki	en	ne	hi	G_N	0	0
1963	PSP	ki	match	summary	hi	en	en	G_N	0	0
1964	G_N	summary	ki	de	en	hi	hi	PSP	0	0
1965	G_V	de	summary	raha	hi	en	hi	G_N	0	0
1966	G_V	raha	de	hai	hi	hi	hi	G_V	0	0
1967	G_V	hai	raha	?!	hi	hi	univ	G_V	0	0
