id	tag	word	prev_word	label
6795	CC	and	night	en
6796	G_V	day	and	hi
6797	G_X	.	day	univ
6798	G_V	He	.	hi
6799	G_R	even	He	en
6800	G_V	preferred	even	en
6801	G_V	mugging	preferred	en
6802	G_R	instead	mugging	en
6803	PSP	of	instead	en
6804	G_V	fapping	of	en
6805	G_PRT	to	fapping	en
6806	G_N	porn	to	en
6807	G_X	.	porn	univ
6808	DT	The	.	en
6809	G_N	wing	The	hi
6810	G_V	decided	wing	en
6811	G_PRT	to	decided	en
6812	G_V	act	to	en
6813	G_R	decisively	act	en
6814	G_PRT	to	decisively	en
6815	G_V	end	to	en
6816	G_PRP	this	end	en
6817	G_J	incorrigible	this	en
6818	G_N	menace	incorrigible	en
6819	G_X	.	menace	univ
6820	G_SYM	One	.	en
6821	G_V	day	One	hi
6822	CC	during	day	en
6823	G_N	midsems	during	en
6824	G_PRP	this	midsems	en
6825	G_J	inhuman	this	en
6826	G_N	muggu	inhuman	hi
6827	G_V	started	muggu	en
6828	G_V	complaining	started	en
6829	PSP	of	complaining	en
6830	DT	a	of	en
6831	G_N	headache	a	en
6832	PSP	as	headache	en
6833	G_V	he	as	hi
6834	G_V	had	he	en
6835	G_V	been	had	en
6836	G_V	mugging	been	en
6837	PSP	for	mugging	en
6838	$	14	for	univ
6839	G_N	hours	14	en
6840	G_R	straight	hours	en
6841	G_X	,	straight	univ
6842	CC	and	,	en
6843	G_V	was	and	en
6844	G_J	upset	was	en
6845	G_PRP	that	upset	en
6846	G_V	he	that	hi
6847	G_V	can't	he	en
6848	G_V	keep	can't	en
6849	G_V	mugging	keep	en
6850	G_X	.	mugging	univ
6851	G_PRP	This	.	en
6852	G_V	was	This	en
6853	DT	the	was	en
6854	G_J	opportune	the	en
6855	G_N	moment	opportune	en
6856	G_PRP	we	moment	en
6857	G_V	had	we	en
6858	G_V	been	had	en
6859	G_V	waiting	been	en
6860	PSP	for	waiting	en
6861	G_X	.	for	univ
6862	G_PRP	I	.	en
6863	G_R	quickly	I	en
6864	G_V	substituted	quickly	en
6865	G_N	isabgol	substituted	ne
6866	G_X	(	isabgol	univ
6867	G_N	laxative	(	en
6868	G_X	)	laxative	univ
6869	PSP	into	)	en
6870	DT	a	into	en
6871	G_J	Multi	a	en
6872	G_J	Vitamin	Multi	en
6873	G_N	formula	Vitamin	en
6874	G_N	capsule	formula	en
6875	G_N	bottle	capsule	en
6876	CC	and	bottle	en
6877	G_V	told	and	en
6878	G_PRP	him	told	en
6879	G_PRP	this	him	en
6880	G_V	will	this	en
6881	G_V	keep	will	en
6882	G_PRP	him	keep	en
6883	G_N	alert	him	en
6884	PSP	throughout	alert	en
6885	DT	the	throughout	en
6886	G_N	night	the	en
6887	G_X	,	night	univ
6888	CC	and	,	en
6889	G_V	he	and	hi
6890	G_V	should	he	en
6891	G_V	take	should	en
6892	$	2	take	univ
6893	G_N	tablets	2	en
6894	G_SYM	every	tablets	en
6895	G_N	hour	every	en
6896	G_X	.	hour	univ
6897	DT	The	.	en
6898	G_J	chootiya	The	hi
6899	G_V	kept	chootiya	en
6900	G_V	taking	kept	en
6901	G_N	isabgol	taking	ne
6902	PSP	throughout	isabgol	en
6903	DT	the	throughout	en
6904	G_N	night	the	en
6905	CC	and	night	en
6906	G_R	next	and	en
6907	G_N	morning	next	en
6908	G_V	he	morning	hi
6909	G_V	had	he	en
6910	G_PRT	to	had	en
6911	G_V	bunk	to	en
6912	DT	the	bunk	en
6913	G_N	midsems	the	en
6914	PSP	because	midsems	en
6915	G_V	he	because	hi
6916	G_V	was	he	en
6917	G_V	stuck	was	en
6918	PSP	in	stuck	en
6919	DT	the	in	en
6920	G_N	bog	the	en
6921	G_V	jetting	bog	en
6922	G_PRP	it	jetting	en
6923	DT	all	it	en
6924	G_PRT	out	all	en
6925	G_X	...	out	univ
6926	#	#299		univ
6927	G_X	[	#299	univ
6928	G_X	M2K	[	acro
6929	G_X	]:	M2K	univ
6930	PSP	In	]:	en
6931	DT	the	In	en
6932	G_N	winter	the	en
6933	PSP	of	winter	en
6934	G_X	'	of	univ
6935	$	99	'	univ
6936	G_PRP	I	99	en
6937	G_V	came	I	en
6938	G_PRT	up	came	en
6939	PSP	with	up	en
6940	DT	a	with	en
6941	G_J	brilliant	a	en
6942	G_N	plan	brilliant	en
6943	G_X	.	plan	univ
6944	DT	My	.	en
6945	G_N	wingman	My	en
6946	CC	and	wingman	en
6947	G_PRP	I	and	en
6948	G_V	would	I	en
6949	G_V	walk	would	en
6950	G_PRT	up	walk	en
6951	G_PRT	to	up	en
6952	DT	any	to	en
6953	$	2	any	univ
6954	G_J	random	2	en
6955	G_N	chicks	random	en
6956	G_J	late	chicks	en
6957	G_N	nights	late	en
6958	CC	and	nights	en
6959	G_V	tell	and	en
6960	G_PRP	them	tell	en
6961	G_PRP	we	them	en
6962	PSP	are	we	hi
6963	PSP	from	are	en
6964	DT	the	from	en
6965	G_N	campus	the	en
6966	G_N	security	campus	en
6967	G_N	cell	security	en
6968	G_X	,	cell	univ
6969	G_J	anti-leopard	,	en
6970	G_N	squad	anti-leopard	en
6971	G_X	...	squad	univ
6972	CC	And	...	en
6973	PSP	as	And	en
6974	G_PRP	it	as	en
6975	G_V	was	it	en
6976	DT	our	was	en
6977	G_N	duty	our	en
6978	G_PRT	to	duty	en
6979	G_V	ensure	to	en
6980	DT	the	ensure	en
6981	G_N	safety	the	en
6982	PSP	of	safety	en
6983	DT	all	of	en
6984	G_N	outsiders	all	en
6985	G_X	,	outsiders	univ
6986	G_PRP	we	,	en
6987	G_V	got	we	en
6988	G_PRT	to	got	en
6989	G_V	latch	to	en
6990	PSP	on	latch	en
6991	G_PRT	to	on	en
6992	CC	and	to	en
6993	G_V	hang	and	en
6994	G_PRT	out	hang	en
6995	PSP	with	out	en
6996	G_J	new	with	en
6997	G_N	chicks	new	en
6998	G_R	almost	chicks	en
6999	G_SYM	every	almost	en
7000	G_V	day	every	hi
7001	PSP	of	day	en
7002	G_N	MI	of	acro
7003	G_PRP	that	MI	en
7004	G_N	winter	that	en
7005	G_X	,	winter	univ
7006	CC	and	,	en
7007	G_PRP	we	and	en
7008	G_V	got	we	en
7009	G_J	new	got	en
7010	G_N	numbers	new	en
7011	G_SYM	every	numbers	en
7012	G_V	day	every	hi
7013	PSP	of	day	en
7014	G_N	MI	of	acro
7015	G_X	.	MI	univ
7016	PSP	In	.	en
7017	$	2000	In	univ
7018	G_PRP	we	2000	en
7019	G_V	expanded	we	en
7020	DT	our	expanded	en
7021	G_N	leopard	our	en
7022	G_N	protection	leopard	en
7023	G_V	service	protection	en
7024	CC	and	service	en
7025	G_PRP	we	and	en
7026	G_V	started	we	en
7027	G_V	targeting	started	en
7028	G_N	IDC	targeting	acro
7029	G_N	babes	IDC	en
7030	G_X	(	babes	univ
7031	PSP	at	(	en
7032	G_PRP	that	at	en
7033	G_N	time	that	en
7034	DT	those	time	en
7035	G_V	were	those	en
7036	DT	the	were	en
7037	G_R	only	the	en
7038	G_J	decent	only	en
7039	G_N	quality	decent	en
7040	G_N	women	quality	en
7041	PSP	around	women	en
7042	G_X	,	around	univ
7043	CC	and	,	en
7044	PSP	in	and	en
7045	DT	any	in	en
7046	G_N	case	any	en
7047	$	H10	case	univ
7048	G_V	knew	H10	en
7049	G_PRP	us	knew	hi
7050	G_R	very	us	en
7051	G_J	well	very	en
7052	G_X	)	well	univ
7053	G_X	.	)	univ
7054	CC	And	.	en
7055	G_R	why	And	en
7056	G_V	did	why	en
7057	G_PRP	they	did	en
7058	G_V	fall	they	en
7059	PSP	for	fall	en
7060	G_PRP	this	for	en
7061	G_X	?	this	univ
7062	G_PRP	We	?	en
7063	G_V	had	We	en
7064	G_V	printed	had	en
7065	G_J	fake	printed	en
7066	G_N	ID	fake	acro
7067	G_N	cards	ID	en
7068	PSP	with	cards	en
7069	G_N	IITB-LPS	with	acro
7070	PSP	on	IITB-LPS	en
7071	G_PRP	them	on	en
7072	E	;)	them	univ
7073	G_X	:		univ
7074	G_R	like	:	en
7075	G_X	:	like	univ
7076	#	#298		univ
7077	G_X	:	#298	univ
7078	DT	There	:	en
7079	G_V	was	There	en
7080	G_PRP	this	was	en
7081	G_N	girl	this	en
7082	G_PRP	who	girl	en
7083	G_R	always	who	en
7084	G_V	visited	always	en
7085	G_N	H13	visited	univ
7086	G_X	,	H13	univ
7087	G_PRT	to	,	en
7088	G_V	meet	to	en
7089	G_N	guys	meet	en
7090	G_X	...	guys	univ
7091	G_R	once	...	en
7092	PSP	near	once	en
7093	G_N	powai	near	ne
7094	G_N	lake	powai	ne
7095	G_PRP	she	lake	en
7096	G_V	told	she	en
7097	G_PRP	me	told	en
7098	G_PRP	that	me	en
7099	G_PRP	she	that	en
7100	G_V	lived	she	en
7101	PSP	with	lived	en
7102	G_N	guys	with	en
7103	PSP	in	guys	en
7104	G_N	Delhi	in	ne
7105	PSP	for	Delhi	en
7106	DT	a	for	en
7107	G_N	year	a	en
7108	CC	but	year	en
7109	G_PRP	she	but	en
7110	G_R	never	she	en
7111	G_V	did	never	en
7112	G_N	anything	did	en
7113	PSP	with	anything	en
7114	G_PRP	them	with	en
7115	CC	and	them	en
7116	G_R	still	and	en
7117	G_V	doesn't	still	en
7118	G_V	know	doesn't	en
7119	G_R	how	know	en
7120	G_PRT	to	how	en
7121	G_V	kiss	to	en
7122	G_X	.	kiss	univ
7123	G_PRP	I	.	en
7124	G_V	don't	I	en
7125	G_V	believe	don't	en
7126	G_PRP	that	believe	en
7127	G_X	.	that	univ
7128	G_PRP	What	.	en
7129	DT	a	What	en
7130	G_N	bitch	a	en
7131	G_X	!	bitch	univ
7132	G_X	Guys	!	en
7133	G_V	beware	Guys	en
7134	PSP	of	beware	en
7135	G_PRP	her	of	en
7136	CC	and	her	en
7137	G_R	never	and	en
7138	G_V	get	never	en
7139	G_J	sentimental	get	en
7140	PSP	if	sentimental	en
7141	G_PRP	she	if	en
7142	G_V	talks	she	en
7143	G_PRT	to	talks	en
7144	G_PRP	you	to	en
7145	G_X	...	you	univ
7146	G_PRP	I	...	en
7147	G_V	think	I	en
7148	G_N	she's	think	en
7149	G_V	lying	she's	en
7150	G_X	.	lying	univ
7151	G_N	Sherlock		ne
7152	G_V	detected	Sherlock	en
7153	G_PRT	hmmm		univ
7154	G_X	!	hmmm	univ
7155	G_R	how		en
7156	G_V	do	how	hi
7157	G_PRP	u	do	en
7158	G_V	know	u	en
7159	G_X	???	know	univ
7160	E	:P	???	univ
7161	#	#297		univ
7162	G_X	:	#297	univ
7163	G_PRP	I	:	en
7164	G_V	didn't	I	en
7165	G_V	clear	didn't	en
7166	DT	my	clear	en
7167	G_J	last	my	en
7168	G_N	FF	last	ne
7169	PSP	on	FF	en
7170	G_N	time	on	en
7171	G_X	.	time	univ
7172	PSP	So	.	en
7173	G_PRP	I	So	en
7174	G_V	didn't	I	en
7175	G_V	get	didn't	en
7176	DT	any	get	en
7177	G_N	placement	any	en
7178	G_N	offer	placement	en
7179	G_X	.	offer	univ
7180	G_PRP	This	.	en
7181	G_R	seemingly	This	en
7182	G_V	has	seemingly	en
7183	G_V	ruined	has	en
7184	DT	my	ruined	en
7185	G_N	career	my	en
7186	CC	or	career	en
7187	G_R	whatever	or	univ
7188	G_PRP	that	whatever	en
7189	G_PRP	I	that	en
7190	G_V	could	I	en
7191	G_V	have	could	en
7192	G_V	had	have	en
7193	PSP	if	had	en
7194	G_PRP	I	if	en
7195	G_V	would	I	en
7196	G_V	have	would	en
7197	G_V	done	have	en
7198	G_N	everything	done	en
7199	PSP	on	everything	en
7200	G_N	time	on	en
7201	G_R	like	time	en
7202	G_PRP	everyone	like	en
7203	G_J	else	everyone	en
7204	G_V	did	else	en
7205	G_X	.	did	univ
7206	G_R	Now	.	en
7207	G_N	I'm	Now	en
7208	G_V	stuck	I'm	en
7209	PSP	in	stuck	en
7210	DT	a	in	en
7211	G_J	menial	a	en
7212	G_N	job	menial	en
7213	PSP	with	job	en
7214	G_J	menial	with	en
7215	PSP	pay	menial	hi
7216	G_X	.	pay	univ
7217	G_X	.	.	univ
7218	G_X	.	.	univ
7219	G_PRP	I	.	en
7220	G_V	have	I	en
7221	G_PRT	no	have	en
7222	G_N	idea	no	en
7223	G_PRP	what	idea	en
7224	G_PRT	to	what	en
7225	G_V	do	to	hi
7226	CC	or	do	en
7227	G_R	where	or	en
7228	G_PRT	to	where	en
7229	G_V	go	to	en
7230	CC	or	go	en
7231	G_R	how	or	en
7232	G_PRT	to	how	en
7233	G_V	make	to	en
7234	G_PRT	up	make	en
7235	PSP	for	up	en
7236	G_V	lost	for	en
7237	G_N	time	lost	en
7238	G_X	.	time	univ
7239	CC	And	.	en
7240	G_R	now	And	en
7241	G_N	I'm	now	en
7242	G_R	too	I'm	en
7243	G_J	old	too	en
7244	G_PRT	to	old	en
7245	G_N	start	to	en
7246	G_R	anywhere	start	en
7247	G_R	afresh	anywhere	en
7248	G_X	.	afresh	univ
7249	G_X	.	.	univ
7250	G_X	.	.	univ
7251	G_J	Serious	.	en
7252	G_N	suggestions	Serious	en
7253	G_V	required	suggestions	en
7254	G_X	...	required	univ
7255	CC	and	...	en
7256	G_PRT	not	and	en
7257	G_V	follow	not	en
7258	DT	your	follow	en
7259	G_N	passion	your	en
7260	CC	and	passion	en
7261	G_N	dreams	and	en
7262	CC	and	dreams	en
7263	DT	all	and	en
7264	G_X	...	all	univ
7265	G_X	.	...	univ
7266	G_X	.	.	univ
7267	G_N	suggestions	.	en
7268	CC	or	suggestions	en
7269	G_V	help	or	en
7270	G_X	...	help	univ
7271	G_N	anyone	...	en
7272	G_X	??	anyone	univ
7273	G_N	message		en
7274	G_PRP	me	message	en
7275	G_X	.	me	univ
7276	G_V	would	.	en
7277	G_R	probably	would	en
7278	G_V	be	probably	en
7279	G_J	able	be	en
7280	G_PRT	to	able	en
7281	G_V	help	to	en
7282	G_PRP	you	help	en
7283	G_PRT	out	you	en
7284	G_X	.	out	univ
7285	G_N	Tension		en
7286	G_PRT	mat	Tension	hi
7287	G_V	le	mat	hi
7288	G_N	buddy	le	en
7289	G_X	.	buddy	univ
7290	G_R	Just	.	en
7291	G_V	enjoy	Just	en
7292	G_PRP	yourself	enjoy	en
7293	CC	and	yourself	en
7294	G_V	remember	and	en
7295	G_PRP	that	remember	en
7296	G_J	many	that	en
7297	PSP	of	many	en
7298	DT	the	of	en
7299	G_R	most	the	en
7300	G_J	successful	most	en
7301	G_N	people	successful	en
7302	G_J	failed	people	en
7303	G_R	badly	failed	en
7304	PSP	before	badly	en
7305	G_PRP	they	before	en
7306	G_V	hit	they	en
7307	G_PRP	their	hit	en
7308	G_N	peak	their	en
7309	G_X	.	peak	univ
7310	G_N	Steve	.	ne
7311	G_N	jobs	Steve	ne
7312	G_V	got	jobs	en
7313	G_V	fired	got	en
7314	PSP	from	fired	en
7315	G_PRP	his	from	en
7316	G_J	own	his	en
7317	G_N	company	own	en
7318	G_X	.	company	univ
7319	G_N	Brad	.	ne
7320	G_N	pit	Brad	ne
7321	G_V	used	pit	en
7322	G_PRT	to	used	en
7323	G_N	dress	to	en
7324	G_PRT	up	dress	en
7325	PSP	as	up	en
7326	DT	a	as	en
7327	G_J	giant	a	en
7328	G_N	chicken	giant	en
7329	PSP	before	chicken	en
7330	G_V	he	before	hi
7331	G_V	hit	he	en
7332	G_J	big	hit	en
7333	PSP	as	big	en
7334	DT	a	as	en
7335	G_R	huge	a	en
7336	G_N	hollywood	huge	en
7337	G_N	star	hollywood	en
7338	G_N	work		en
7339	PSP	for	work	en
7340	DT	a	for	en
7341	G_N	startup	a	en
7342	G_X	!	startup	univ
7343	CC	or	!	en
7344	DT	an	or	en
7345	G_N	mbA	an	acro
7346	G_X	!	mbA	univ
7347	G_V	open		en
7348	DT	a	open	en
7349	G_N	start	a	en
7350	G_PRT	up	start	en
7351	E	:D	up	univ
7352	G_PRT	Hey		univ
7353	G_N	PM	Hey	acro
7354	G_PRP	me	PM	en
7355	CC	&	me	en
7356	G_PRP	I	&	en
7357	G_V	can	I	en
7358	G_V	connect	can	en
7359	G_PRT	to	connect	en
7360	DT	a	to	en
7361	G_J	relevant	a	en
7362	G_V	contact	relevant	en
7363	G_V	based	contact	en
7364	PSP	on	based	en
7365	DT	your	on	en
7366	G_N	interests	your	en
7367	G_PRT	btw		acro
7368	PSP	if	btw	en
7369	G_PRP	u	if	en
7370	G_V	dont	u	en
7371	G_V	have	dont	en
7372	DT	any	have	en
7373	G_V	experience	any	en
7374	G_V	dont	experience	en
7375	G_V	try	dont	en
7376	G_J	silly	try	en
7377	G_N	thing	silly	en
7378	G_R	like	thing	en
7379	G_N	opening	like	en
7380	G_N	startup	opening	en
7381	G_X	.	startup	univ
7382	G_PRP	i		en
7383	G_V	can	i	en
7384	G_R	really	can	en
7385	G_V	help	really	en
7386	G_PRP	u	help	en
7387	G_X	,	u	univ
7388	PSP	because	,	en
7389	G_PRP	i	because	en
7390	G_V	have	i	en
7391	G_V	seen	have	en
7392	G_PRP	that	seen	en
7393	G_X	.	that	univ
7394	G_SYM	one		en
7395	G_N	door	one	en
7396	G_V	closed	door	en
7397	G_J	many	closed	en
7398	G_N	door	many	en
7399	G_V	opened	door	en
7400	G_V	call	opened	en
7401	G_PRP	me	call	en
7402	$	7737897988	me	univ
7403	G_J	Private		en
7404	G_N	message	Private	en
7405	G_PRP	me	message	en
7406	CC	and	me	en
7407	G_PRP	I	and	en
7408	G_V	can	I	en
7409	G_V	connect	can	en
7410	G_PRP	you	connect	en
7411	G_PRT	to	you	en
7412	G_N	someone	to	en
7413	G_PRP	who	someone	en
7414	G_V	helped	who	en
7415	G_PRP	me	helped	en
7416	DT	a	me	en
7417	DT	lot	a	en
7418	G_X	[		univ
7419	G_N	Admin	[	en
7420	G_V	Note	Admin	en
7421	G_X	]	Note	univ
7422	G_PRT	Hello	]	en
7423	G_PRP	everyone	Hello	en
7424	G_X	,	everyone	univ
7425	G_PRP	I	,	en
7426	G_V	was	I	en
7427	G_J	unwell	was	en
7428	PSP	for	unwell	en
7429	DT	a	for	en
7430	G_N	week	a	en
7431	CC	but	week	en
7432	G_PRP	I	but	en
7433	G_V	am	I	en
7434	G_N	back	am	en
7435	G_R	now	back	en
7436	G_X	.	now	univ
7437	G_R	Please	.	en
7438	G_V	send	Please	en
7439	PSP	in	send	en
7440	DT	your	in	en
7441	$	100%	your	univ
7442	G_J	anon	100%	en
7443	G_N	confessions	anon	en
7444	G_PRT	to	confessions	en
7445	U	www.iitbsecrets.com	to	univ
7446	G_N	friends		en
7447	G_PRP	this	friends	en
7448	G_V	is	this	en
7449	DT	a	is	en
7450	G_J	new	a	en
7451	G_N	page	new	en
7452	PSP	for	page	en
7453	G_V	confessing	for	en
7454	DT	all	confessing	en
7455	DT	the	all	en
7456	G_N	mischiefs	the	en
7457	G_PRP	you	mischiefs	en
7458	G_V	done	you	en
7459	PSP	in	done	en
7460	CC	and	last	en
7461	G_R	only	and	en
7462	G_N	point	only	en
7463	PSP	of	point	en
7464	G_V	contact	of	en
7465	G_X	.	contact	univ
7466	PSP	In	.	en
7467	G_N	time	In	en
7468	G_PRP	she	time	en
7469	G_V	got	she	en
7470	PSP	into	got	en
7471	DT	another	into	en
7472	G_N	IIT	another	en
7473	G_X	.	IIT	univ
7474	CC	But	.	en
7475	G_R	then	But	en
7476	G_PRP	she	then	en
7477	G_V	started	she	en
7478	G_V	meeting	started	en
7479	G_J	other	meeting	en
7480	G_N	people	other	en
7481	CC	and	people	en
7482	G_R	avoiding	and	en
7483	G_PRP	me	avoiding	en
7484	G_X	,	me	univ
7485	CC	and	,	en
7486	G_PRP	it	and	en
7487	G_V	made	it	en
7488	G_PRP	me	made	en
7489	G_V	feel	me	en
7490	G_R	very	feel	en
7491	G_J	disturbed	very	en
7492	G_X	.	disturbed	univ
7493	G_R	Then	.	en
7494	G_PRP	she	Then	en
7495	G_V	dropped	she	en
7496	DT	the	dropped	en
7497	G_J	ultimate	the	en
7498	G_J	cock-blocking	ultimate	en
7499	G_J	man-bomb	cock-blocking	en
7500	CC	and	man-bomb	en
7501	G_V	said	and	en
7502	G_PRP	that	said	en
7503	G_PRP	she	that	en
7504	G_V	doesn't	she	en
7505	G_V	want	doesn't	en
7506	G_PRP	this	want	en
7507	G_N	relationship	this	en
7508	CC	and	relationship	en
7509	G_PRP	I	and	en
7510	G_V	agreed	I	en
7511	G_PRT	to	agreed	en
7512	G_J	friendzoned	to	en
7513	G_X	(	friendzoned	univ
7514	G_PRT	yes	(	hi
7515	G_PRP	i	yes	en
7516	G_V	cock-blocked	i	en
7517	G_PRP	myself	cock-blocked	en
7518	G_X	)	myself	univ
7519	G_X	.	)	univ
7520	G_N	Man	.	en
7521	G_PRP	this	Man	en
7522	G_V	killed	this	en
7523	G_PRP	me	killed	en
7524	CC	and	me	en
7525	G_V	affected	and	en
7526	G_N	everything	affected	en
7527	PSP	around	everything	en
7528	G_PRP	me	around	en
7529	G_X	,	me	univ
7530	G_V	felt	,	en
7531	G_R	like	felt	en
7532	DT	the	like	en
7533	G_N	world	the	en
7534	G_V	had	world	en
7535	G_V	caved	had	en
7536	PSP	in	caved	en
7537	G_R	suddenly	in	en
7538	G_X	.	suddenly	univ
7539	G_R	Obviously	.	en
7540	G_PRP	it	Obviously	en
7541	G_V	affected	it	en
7542	DT	my	affected	en
7543	G_N	endsems	my	en
7544	G_R	also	endsems	en
7545	G_X	.	also	univ
7546	G_PRP	I	.	en
7547	G_V	am	I	en
7548	G_J	able	am	en
7549	G_PRT	to	able	en
7550	G_V	accept	to	en
7551	PSP	if	accept	en
7552	G_PRP	she	if	en
7553	G_V	gets	she	en
7554	DT	a	gets	en
7555	G_N	boyfriend	a	en
7556	CC	but	boyfriend	en
7557	G_PRP	I	but	en
7558	G_V	can't	I	en
7559	G_V	imagine	can't	en
7560	G_PRP	them	imagine	en
7561	G_V	having	them	en
7562	G_N	sex	having	en
7563	G_X	,	sex	univ
7564	G_PRP	it	,	en
7565	G_R	totally	it	en
7566	G_V	kills	totally	en
7567	G_PRP	me	kills	en
7568	G_X	.	me	univ
7569	G_PRP	I	.	en
7570	G_R	really	I	en
7571	G_N	need	really	en
7572	G_PRT	to	need	en
7573	G_V	talk	to	en
7574	G_PRT	to	talk	en
7575	G_PRP	her	to	en
7576	CC	and	her	en
7577	G_V	be	and	en
7578	PSP	around	be	en
7579	G_PRP	her	around	en
7580	G_X	.	her	univ
7581	G_PRP	I	.	en
7582	G_V	have	I	en
7583	G_V	learned	have	en
7584	DT	the	learned	en
7585	G_J	hard	the	en
7586	G_N	way	hard	en
7587	G_PRT	to	way	en
7588	G_V	live	to	en
7589	PSP	without	live	en
7590	G_PRP	her	without	en
7591	CC	but	her	en
7592	G_V	being	but	en
7593	PSP	with	being	en
7594	G_PRP	her	with	en
7595	G_V	adds	her	en
7596	G_J	great	adds	en
7597	G_N	happiness	great	en
7598	G_PRT	to	happiness	en
7599	DT	my	to	en
7600	G_N	life	my	en
7601	G_X	...	life	univ
7602	G_V	come	...	en
7603	G_N	back	come	en
7604	PSP	if	back	en
7605	G_PRP	you	if	en
7606	G_V	don't	you	en
7607	G_V	have	don't	en
7608	DT	a	have	en
7609	G_N	boyfriend	a	en
7610	G_X	.	boyfriend	univ
7611	G_PRP	this		en
7612	G_V	is	this	en
7613	G_J	funny	is	univ
7614	G_X	''	funny	univ
7615	G_V	come	''	en
7616	G_N	back	come	en
7617	PSP	if	back	en
7618	G_PRP	you	if	en
7619	G_V	dont	you	en
7620	G_V	have	dont	en
7621	DT	a	have	en
7622	G_N	bf	a	en
7623	G_X	''	bf	univ
7624	G_X	.	''	univ
7625	G_N	dude	.	en
7626	G_PRP	you	dude	en
7627	G_N	need	you	en
7628	G_PRT	to	need	en
7629	G_V	give	to	en
7630	G_PRP	it	give	en
7631	DT	a	it	en
7632	G_V	thought	a	en
7633	G_PRP	that	thought	en
7634	G_R	why	that	en
7635	G_PRP	u	why	en
7636	G_V	cant	u	en
7637	G_V	imagine	cant	en
7638	G_PRP	them	imagine	en
7639	G_V	having	them	en
7640	G_N	sex	having	en
7641	G_X	.	sex	univ
7642	G_PRT	Yeah		en
7643	G_N	bro	Yeah	en
7644	G_X	.	bro	univ
7645	G_V	Dont	.	en
7646	G_V	lose	Dont	en
7647	G_N	hope	lose	en
7648	G_X	.	hope	univ
7649	G_V	Believe	.	en
7650	G_PRP	that	Believe	en
7651	G_PRP	you	that	en
7652	G_V	can	you	en
7653	G_V	fall	can	en
7654	PSP	in	fall	en
7655	G_V	love	in	en
7656	G_R	again	love	en
7657	CC	and	again	en
7658	PSP	with	and	en
7659	DT	a	with	en
7660	G_J	different	a	en
7661	G_N	persin	different	en
7662	G_X	.	persin	univ
7663	G_R	Once	.	en
7664	G_PRP	you	Once	en
7665	G_V	find	you	en
7666	G_V	love	find	en
7667	G_R	again	love	en
7668	G_X	,	again	univ
7669	G_PRP	you	,	en
7670	G_V	will	you	en
7671	G_V	forget	will	en
7672	G_PRP	this	forget	en
7673	G_N	girl	this	en
7674	G_PRT	chutiya		hi
7675	G_X	..	chutiya	univ
7676	G_V	let	..	en
7677	G_PRP	her	let	en
7678	G_V	be	her	en
7679	G_J	happy	be	en
7680	G_X	..	happy	univ
7681	#	#294		univ
7682	G_X	:	#294	univ
7683	PSP	So	:	en
7684	$	4	So	univ
7685	PSP	of	4	en
7686	G_PRP	us	of	hi
7687	G_J	general	us	en
7688	G_N	loosers	general	en
7689	G_V	were	loosers	en
7690	G_V	waiting	were	en
7691	PSP	near	waiting	en
7692	$	H11	near	univ
7693	PSP	for	H11	en
7694	DT	the	for	en
7695	G_N	tumtum	the	hi
7696	CC	and	tumtum	en
7697	G_PRP	we	and	en
7698	G_V	got	we	en
7699	DT	a	got	en
7700	G_V	clear	a	en
7701	G_N	view	clear	en
7702	PSP	of	view	en
7703	$	2	of	univ
7704	G_J	big	2	en
7705	G_J	loose	big	en
7706	G_N	mangoes	loose	en
7707	G_V	hanging	mangoes	en
7708	PSP	without	hanging	en
7709	DT	any	without	en
7710	G_V	support	any	en
7711	G_X	.	support	univ
7712	G_SYM	One	.	en
7713	PSP	of	One	en
7714	G_PRP	us	of	hi
7715	G_R	still	us	en
7716	G_V	got	still	en
7717	G_R	very	got	en
7718	G_J	excited	very	en
7719	CC	and	excited	en
7720	G_PRP	this	and	en
7721	G_V	was	this	en
7722	G_J	visible	was	en
7723	PSP	from	visible	en
7724	DT	a	from	en
7725	G_N	distance	a	en
7726	G_X	(	distance	univ
7727	G_PRT	duh	(	univ
7728	G_V	do	duh	hi
7729	G_PRP	we	do	en
7730	G_N	need	we	en
7731	G_PRT	to	need	en
7732	G_V	explain	to	en
7733	G_R	how	explain	en
7734	G_X	)	how	univ
7735	G_X	.	)	univ
7736	PSP	So	.	en
7737	DT	our	So	en
7738	G_J	excited	our	en
7739	G_N	dude	excited	en
7740	G_R	somehow	dude	en
7741	G_V	concealed	somehow	en
7742	G_PRP	his	concealed	en
7743	G_J	pointy	his	en
7744	G_N	arrow	pointy	en
7745	CC	and	arrow	en
7746	G_V	followed	and	en
7747	DT	the	followed	en
7748	G_X	mangoes	the	en
7749	PSP	till	mangoes	en
7750	G_N	infi	till	en
7751	G_N	corridor	infi	en
7752	G_X	...	corridor	univ
7753	G_PRP	we	...	en
7754	G_R	even	we	en
7755	G_V	found	even	en
7756	G_PRT	out	found	en
7757	DT	the	out	en
7758	G_N	genus	the	en
7759	G_X	,	genus	univ
7760	G_N	species	,	en
7761	CC	and	species	en
7762	G_N	name	and	en
7763	PSP	of	name	en
7764	DT	the	of	en
7765	G_N	tree	the	en
7766	G_PRP	they	tree	en
7767	G_V	were	they	en
7768	G_V	hanging	were	en
