id	tag	word	label	prev_label	next_label
2675	G_R	once	en		en
2676	G_V	cheat	en	en	en
2677	G_PRT	to	en	en	en
2678	G_PRP	urself	en	en	univ
2679	G_X	.	univ	en	univ
2680	G_X	.	univ	univ	en
2681	G_V	see	en	univ	en
2682	DT	the	en	en	en
2683	G_N	miracle	en	en	
2684	G_PRP	you	en		hi
2685	PSP	are	hi	en	en
2686	G_PRT	not	en	hi	en
2687	G_V	cheating	en	en	univ
2688	G_X	...	univ	en	en
2689	G_PRP	you	en	univ	hi
2690	PSP	are	hi	en	en
2691	G_V	doing	en	hi	en
2692	G_PRP	what	en	en	en
2693	G_PRP	you	en	en	en
2694	G_V	feel	en	en	en
2695	G_J	gud	en	en	en
2696	PSP	about	en	en	univ
2697	G_X	...	univ	en	
2698	G_N	Nobody	en		en
2699	G_V	cheats	en	en	en
2700	G_N	death	en	en	en
2701	G_N	it's	en	en	en
2702	DT	the	en	en	en
2703	G_J	ultimate	en	en	en
2704	G_N	truth	en	en	en
2705	G_R	right	en	en	univ
2706	E	:P	univ	en	
2707	G_N	anything	en		en
2708	G_V	left	en	en	en
2709	G_PRT	out	en	en	univ
2710	G_X	?	univ	en	univ
2711	E	:-)	univ	univ	
2712	G_PRP	I	en		en
2713	G_V	know	en	en	en
2714	G_N	it's	en	en	en
2715	G_PRP	you	en	en	ne
2716	G_N	saloni	ne	en	univ
2717	G_X	.	univ	ne	
2718	U	http://googleoverphone.github.io/	univ		en
2719	G_V	google	en	univ	en
2720	DT	a	en	en	en
2721	G_V	call	en	en	en
2722	G_R	right	en	en	en
2723	G_R	away	en	en	univ
2724	G_X	!!	univ	en	
2725	G_N	You'll	en		en
2726	G_V	be	en	en	en
2727	PSP	in	en	en	en
2728	G_N	trouble	en	en	en
2729	G_R	someday	en	en	univ
2730	G_X	!	univ	en	
2731	G_R	Great	en		hi
2732	G_N	yar	hi	en	
2733	#	#341	univ		univ
2734	G_X	:	univ	univ	en
2735	G_J	Best	en	univ	en
2736	G_N	part	en	en	en
2737	PSP	of	en	en	en
2738	DT	the	en	en	en
2739	G_N	placement	en	en	en
2740	G_N	orientation	en	en	en
2741	G_V	was	en	en	en
2742	G_PRP	that	en	en	en
2743	G_J	hot	en	en	hi
2744	G_J	Matki	hi	en	en
2745	G_N	Chick	en	hi	univ
2746	G_X	.	univ	en	en
2747	G_R	Really	en	univ	en
2748	G_V	wanna	en	en	en
2749	G_V	hook	en	en	en
2750	G_PRT	up	en	en	en
2751	PSP	with	en	en	en
2752	G_PRP	her	en	en	univ
2753	G_X	.	univ	en	en
2754	G_V	Suggest	en	univ	en
2755	DT	a	en	en	en
2756	G_N	way	en	en	univ
2757	G_X	.	univ	en	
2758	G_PRP	I	en		en
2759	G_V	bet	en	en	en
2760	G_PRP	this	en	en	en
2761	G_N	confession	en	en	en
2762	G_V	was	en	en	en
2763	G_V	posted	en	en	en
2764	PSP	by	en	en	en
2765	DT	the	en	en	hi
2766	G_J	Matki	hi	en	en
2767	G_N	chick	en	hi	en
2768	G_PRP	herself	en	en	univ
2769	G_X	...	univ	en	en
2770	DT	the	en	univ	en
2771	G_N	way	en	en	en
2772	DT	some	en	en	en
2773	G_J	pathetic	en	en	en
2774	G_N	women	en	en	en
2775	G_V	send	en	en	en
2776	G_PRP	themselves	en	en	en
2777	G_N	flowers	en	en	en
2778	PSP	at	en	en	en
2779	G_N	work	en	en	univ
2780	G_X	!	univ	en	univ
2781	G_PRT	LoL	univ	univ	
2782	G_N	iit	acro		hi
2783	G_N	delhi	hi	acro	en
2784	G_N	fresher	en	hi	univ
2785	$	2013	univ	en	en
2786	G_N	boys	en	univ	univ
2787	G_X	,,,,	univ	en	acro
2788	G_N	iim	acro	univ	ne
2789	G_N	kozhikode	ne	acro	en
2790	CC	and	en	ne	acro
2791	G_N	iim	acro	en	ne
2792	G_N	ahmedabad	ne	acro	acro
2793	G_N	mba	acro	ne	en
2794	G_SYM	1st	en	acro	en
2795	G_N	year	en	en	en
2796	G_N	boys	en	en	univ
2797	G_X	,,,	univ	en	acro
2798	G_N	iiml	acro	univ	univ
2799	$	2013	univ	acro	en
2800	G_N	class	en	univ	en
2801	G_N	boys	en	en	univ
2802	G_X	,,,	univ	en	acro
2803	G_N	iimb	acro	univ	acro
2804	G_N	pgp	acro	acro	univ
2805	$	2013-15	univ	acro	en
2806	G_N	boys	en	univ	en
2807	G_V	check	en	en	en
2808	G_PRP	ur	en	en	en
2809	G_N	message	en	en	en
2810	PSP	in	en	en	univ
2811	G_X	''	univ	en	en
2812	G_J	other	en	univ	univ
2813	G_X	''	univ	en	univ
2814	G_X	.	univ	univ	en
2815	G_V	dont	en	univ	en
2816	G_V	check	en	en	en
2817	G_N	message	en	en	en
2818	PSP	in	en	en	univ
2819	G_X	''	univ	en	en
2820	G_N	inbox	en	univ	univ
2821	G_X	''	univ	en	univ
2822	G_X	,	univ	univ	en
2823	G_V	check	en	univ	en
2824	G_N	message	en	en	en
2825	G_R	only	en	en	en
2826	PSP	in	en	en	univ
2827	G_X	''	univ	en	en
2828	G_J	other	en	univ	univ
2829	G_X	''	univ	en	univ
2830	G_X	.	univ	univ	univ
2831	G_X	'	univ	univ	en
2832	G_J	other	en	univ	univ
2833	G_X	'	univ	en	en
2834	G_N	folder	en	univ	en
2835	G_V	is	en	en	en
2836	G_R	next	en	en	en
2837	G_PRT	to	en	en	univ
2838	G_X	''	univ	en	en
2839	G_N	inbox	en	univ	univ
2840	G_X	''	univ	en	en
2841	G_N	folder	en	univ	univ
2842	G_X	....	univ	en	
2843	#	#340	univ		univ
2844	G_X	:	univ	univ	en
2845	G_PRP	It	en	univ	en
2846	G_V	has	en	en	en
2847	G_V	been	en	en	univ
2848	$	10	univ	en	en
2849	G_N	years	en	univ	en
2850	PSP	since	en	en	en
2851	G_PRP	I	en	en	en
2852	G_V	graduated	en	en	univ
2853	G_X	.	univ	en	en
2854	G_N	I've	en	univ	en
2855	G_V	been	en	en	en
2856	PSP	in	en	en	en
2857	DT	a	en	en	en
2858	G_J	serious	en	en	en
2859	G_N	relationship	en	en	en
2860	PSP	since	en	en	en
2861	G_R	then	en	en	univ
2862	G_X	,	univ	en	en
2863	CC	and	en	univ	en
2864	G_N	I'm	en	en	en
2865	G_V	going	en	en	en
2866	G_PRT	to	en	en	en
2867	G_V	marry	en	en	en
2868	G_N	someone	en	en	en
2869	G_R	soon	en	en	univ
2870	G_X	.	univ	en	en
2871	CC	But	en	univ	en
2872	DT	my	en	en	en
2873	G_J	best	en	en	en
2874	G_N	experiences	en	en	en
2875	PSP	with	en	en	en
2876	DT	the	en	en	en
2877	G_J	fairer	en	en	en
2878	G_N	sex	en	en	univ
2879	G_X	,	univ	en	en
2880	G_V	have	en	univ	en
2881	G_V	been	en	en	en
2882	PSP	on	en	en	en
2883	DT	the	en	en	ne
2884	G_N	Vihar	ne	en	ne
2885	G_N	lake	ne	ne	en
2886	PSP	on	en	ne	en
2887	G_SYM	one	en	en	en
2888	PSP	of	en	en	en
2889	DT	the	en	en	ne
2890	G_J	MoodI	ne	en	en
2891	G_N	evenings	en	ne	univ
2892	G_X	.	univ	en	en
2893	G_R	Even	en	univ	en
2894	DT	the	en	en	en
2895	G_N	lust	en	en	en
2896	G_V	was	en	en	en
2897	G_J	innocent	en	en	en
2898	G_R	then	en	en	univ
2899	G_X	,	univ	en	en
2900	G_R	even	en	univ	en
2901	DT	the	en	en	en
2902	G_N	innocence	en	en	en
2903	G_V	is	en	en	en
2904	G_PRT	not	en	en	en
2905	G_J	genuine	en	en	en
2906	G_R	now	en	en	univ
2907	G_X	.	univ	en	en
2908	G_PRP	Those	en	univ	en
2909	G_PRP	who	en	en	hi
2910	PSP	are	hi	en	en
2911	G_R	still	en	hi	en
2912	PSP	on	en	en	en
2913	DT	the	en	en	en
2914	G_N	campus	en	en	univ
2915	G_X	,	univ	en	en
2916	G_V	enjoy	en	univ	en
2917	G_PRP	it	en	en	en
2918	G_R	too	en	en	en
2919	DT	the	en	en	en
2920	G_N	fullest	en	en	univ
2921	G_X	!	univ	en	
2922	#	#339	univ		univ
2923	G_X	:	univ	univ	univ
2924	E	[\\m/]	univ	univ	en
2925	G_R	Just	en	univ	en
2926	G_V	came	en	en	en
2927	G_N	back	en	en	en
2928	PSP	from	en	en	en
2929	G_J	foreign	en	en	en
2930	G_N	internship	en	en	univ
2931	G_X	.	univ	en	en
2932	G_N	It's	en	univ	en
2933	DT	a	en	en	en
2934	G_J	drastic	en	en	en
2935	G_N	step	en	en	en
2936	G_R	down	en	en	en
2937	PSP	in	en	en	en
2938	G_J	hot	en	en	univ
2939	G_X	(?)	univ	en	en
2940	CC	&	en	univ	en
2941	G_J	willing	en	en	en
2942	G_N	chicks	en	en	univ
2943	G_X	.	univ	en	en
2944	G_R	Just	en	univ	en
2945	G_V	thinking	en	en	en
2946	PSP	about	en	en	en
2947	DT	the	en	en	en
2948	G_J	sexual	en	en	en
2949	G_N	tradeoffs	en	en	en
2950	G_N	I'm	en	en	en
2951	G_V	paying	en	en	en
2952	PSP	for	en	en	en
2953	DT	the	en	en	en
2954	G_N	IIT	en	en	en
2955	G_N	tag	en	en	univ
2956	G_X	.	univ	en	
2957	G_N	iit	acro		hi
2958	G_N	delhi	hi	acro	en
2959	G_N	fresher	en	hi	univ
2960	$	2013	univ	en	en
2961	G_N	boys	en	univ	univ
2962	G_X	,,,,	univ	en	acro
2963	G_N	iim	acro	univ	ne
2964	G_N	kozhikode	ne	acro	en
2965	CC	and	en	ne	acro
2966	G_N	iim	acro	en	ne
2967	G_N	ahmedabad	ne	acro	acro
2968	G_N	mba	acro	ne	en
2969	G_SYM	1st	en	acro	en
2970	G_N	year	en	en	en
2971	G_N	boys	en	en	univ
2972	G_X	,,,	univ	en	acro
2973	G_N	iiml	acro	univ	univ
2974	$	2013	univ	acro	en
2975	G_N	class	en	univ	en
2976	G_N	boys	en	en	univ
2977	G_X	,,,	univ	en	acro
2978	G_N	iimb	acro	univ	acro
2979	G_N	pgp	acro	acro	univ
2980	$	2013-15	univ	acro	en
2981	G_N	boys	en	univ	en
2982	G_V	check	en	en	en
2983	G_PRP	ur	en	en	en
2984	G_N	message	en	en	en
2985	PSP	in	en	en	univ
2986	G_X	''	univ	en	en
2987	G_J	other	en	univ	univ
2988	G_X	''	univ	en	univ
2989	G_X	.	univ	univ	en
2990	G_V	dont	en	univ	en
2991	G_V	check	en	en	en
2992	G_N	message	en	en	en
2993	PSP	in	en	en	univ
2994	G_X	''	univ	en	en
2995	G_N	inbox	en	univ	univ
2996	G_X	''	univ	en	univ
2997	G_X	,	univ	univ	en
2998	G_V	check	en	univ	en
2999	G_N	message	en	en	en
3000	G_R	only	en	en	en
3001	PSP	in	en	en	univ
3002	G_X	''	univ	en	en
3003	G_J	other	en	univ	univ
3004	G_X	''	univ	en	univ
3005	G_X	.	univ	univ	univ
3006	G_X	'	univ	univ	en
3007	G_J	other	en	univ	univ
3008	G_X	'	univ	en	en
3009	G_N	folder	en	univ	en
3010	G_V	is	en	en	en
3011	G_R	next	en	en	en
3012	G_PRT	to	en	en	univ
3013	G_X	''	univ	en	en
3014	G_N	inbox	en	univ	univ
3015	G_X	''	univ	en	en
3016	G_N	folder	en	univ	univ
3017	G_X	....	univ	en	
3018	#	#338	univ		univ
3019	G_X	:	univ	univ	en
3020	G_R	Why	en	univ	hi
3021	PSP	are	hi	en	en
3022	DT	the	en	hi	en
3023	G_N	admins	en	en	en
3024	G_V	sleeping	en	en	univ
3025	G_X	?	univ	en	
3026	G_N	truth	en		en
3027	G_V	be	en	en	en
3028	G_V	told	en	en	univ
3029	G_X	,	univ	en	en
3030	G_PRP	we	en	univ	hi
3031	PSP	are	hi	en	en
3032	G_V	getting	en	hi	en
3033	G_R	very	en	en	en
3034	G_J	boring	en	en	en
3035	G_N	confessions	en	en	univ
3036	G_X	,	univ	en	en
3037	G_PRT	no	en	univ	en
3038	G_J	real	en	en	en
3039	G_N	escapades	en	en	en
3040	CC	or	en	en	en
3041	G_J	daring	en	en	en
3042	G_N	stories	en	en	univ
3043	G_X	...	univ	en	
3044	G_N	I'm	en		en
3045	G_R	quite	en	en	en
3046	G_V	awake	en	en	univ
3047	G_X	,	univ	en	en
3048	G_R	really	en	univ	univ
3049	G_X	...	univ	en	en
3050	G_N	it's	en	univ	en
3051	G_PRP	you	en	en	en
3052	G_N	people	en	en	en
3053	G_PRP	who	en	en	hi
3054	PSP	are	hi	en	en
3055	G_V	sleeping	en	hi	univ
3056	G_X	...	univ	en	
3057	G_R	why	en		en
3058	G_PRP	u	en	en	en
3059	G_PRT	no	en	en	en
3060	G_V	entertain	en	en	en
3061	G_R	now	en	en	univ
3062	G_X	???	univ	en	
3063	G_PRP	I	en		en
3064	G_V	bet	en	en	en
3065	G_PRP	ur	en	en	en
3066	G_N	uncle	en	en	en
3067	G_V	appreciated	en	en	en
3068	DT	your	en	en	en
3069	G_N	collection	en	en	univ
3070	G_X	.	univ	en	univ
3071	G_X	.	univ	univ	hi
3072	G_N	Uncles	hi	univ	hi
3073	PSP	are	hi	hi	en
3074	G_N	human	en	hi	en
3075	G_R	too	en	en	univ
3076	G_X	!	univ	en	
3077	G_PRP	You	en		en
3078	G_V	should	en	en	en
3079	G_V	have	en	en	en
3080	G_V	taken	en	en	en
3081	DT	a	en	en	en
3082	G_J	naked	en	en	en
3083	CC	or	en	en	en
3084	G_N	half	en	en	en
3085	G_J	naked	en	en	en
3086	G_N	pic	en	en	en
3087	PSP	of	en	en	en
3088	G_PRP	him	en	en	en
3089	CC	and	en	en	en
3090	G_V	share	en	en	en
3091	G_PRP	it	en	en	en
3092	PSP	on	en	en	en
3093	G_PRP	his	en	en	acro
3094	G_N	fb	acro	en	en
3095	G_N	wall	en	acro	univ
3096	G_X	.	univ	en	univ
3097	E	:)	univ	univ	
3098	#	#337	univ		univ
3099	G_X	:	univ	univ	en
3100	PSP	In	en	univ	en
3101	DT	my	en	en	en
3102	G_J	freshie	en	en	en
3103	G_N	year	en	en	univ
3104	G_X	,	univ	en	en
3105	G_PRP	I	en	univ	en
3106	G_V	had	en	en	en
3107	G_PRT	to	en	en	en
3108	G_V	get	en	en	en
3109	G_N	back	en	en	en
3110	PSP	at	en	en	en
3111	DT	a	en	en	hi
3112	G_J	chootiya	hi	en	en
3113	G_N	prof	en	hi	en
3114	PSP	in	en	en	en
3115	G_N	chem	en	en	en
3116	G_N	lab	en	en	univ
3117	G_X	.	univ	en	en
3118	G_PRP	I	en	univ	en
3119	G_V	peed	en	en	en
3120	PSP	into	en	en	en
3121	DT	a	en	en	ne
3122	G_N	Bisleri	ne	en	en
3123	G_N	bottle	en	ne	en
3124	CC	and	en	en	en
3125	G_V	sneaked	en	en	en
3126	G_PRP	it	en	en	en
3127	PSP	into	en	en	en
3128	DT	the	en	en	en
3129	G_N	lab	en	en	univ
3130	G_X	.	univ	en	en
3131	PSP	At	en	univ	en
3132	DT	an	en	en	en
3133	G_J	opportune	en	en	en
3134	G_N	moment	en	en	univ
3135	G_X	,	univ	en	en
3136	G_PRP	I	en	univ	en
3137	G_V	emptied	en	en	en
3138	G_PRP	it	en	en	en
3139	PSP	into	en	en	en
3140	DT	a	en	en	en
3141	G_J	conical	en	en	hi
3142	G_N	flask	hi	en	en
3143	CC	and	en	hi	en
3144	DT	a	en	en	hi
3145	G_N	beaker	hi	en	en
3146	CC	and	en	hi	en
3147	G_V	kept	en	en	en
3148	G_PRP	them	en	en	en
3149	PSP	in	en	en	univ
3150	$	2	univ	en	en
3151	G_N	corners	en	univ	en
3152	PSP	of	en	en	en
3153	DT	the	en	en	en
3154	G_N	lab	en	en	univ
3155	G_X	.	univ	en	en
3156	DT	The	en	univ	ne
3157	G_N	Bisleri	ne	en	en
3158	G_N	bottle	en	ne	en
3159	G_V	was	en	en	en
3160	G_V	left	en	en	en
3161	PSP	on	en	en	en
3162	DT	the	en	en	en
3163	G_N	prof's	en	en	en
3164	G_N	desk	en	en	univ
3165	G_X	.	univ	en	en
3166	G_N	Nobody	en	univ	en
3167	G_V	has	en	en	en
3168	DT	a	en	en	en
3169	G_N	clue	en	en	en
3170	G_PRP	what	en	en	en
3171	G_V	happened	en	en	en
3172	G_R	next	en	en	univ
3173	G_X	!	univ	en	
3174	G_R	so	en		en
3175	G_PRP	wot	en	en	en
3176	G_V	was	en	en	en
3177	G_J	supposed	en	en	en
3178	G_PRT	to	en	en	en
3179	G_V	happen	en	en	en
3180	G_R	next	en	en	univ
3181	G_X	??.	univ	en	en
3182	G_PRP	U	en	univ	en
3183	G_V	make	en	en	en
3184	G_PRP	it	en	en	en
3185	G_V	sound	en	en	en
3186	G_R	like	en	en	en
3187	G_PRP	U	en	en	en
3188	G_V	planted	en	en	acro
3189	G_N	RDX	acro	en	en
3190	PSP	in	en	acro	en
3191	DT	the	en	en	en
3192	G_N	lab	en	en	en
3193	CC	or	en	en	en
3194	G_N	something	en	en	univ
3195	G_X	!!!	univ	en	en
3196	G_PRP	I	en	univ	en
3197	G_V	dont	en	en	en
3198	G_V	get	en	en	en
3199	G_PRP	U	en	en	univ
3200	G_X	,	univ	en	en
3201	G_N	man	en	univ	univ
3202	G_X	!	univ	en	
3203	#	#336	univ		univ
3204	G_X	:	univ	univ	en
3205	G_PRP	I	en	univ	en
3206	G_V	am	en	en	en
3207	DT	a	en	en	en
3208	G_N	girl	en	en	en
3209	PSP	in	en	en	acro
3210	G_N	MSc	acro	en	en
3211	G_N	Chem	en	acro	univ
3212	G_X	.	univ	en	en
3213	DT	My	en	univ	en
3214	G_N	roomie	en	en	en
3215	G_V	is	en	en	en
3216	DT	a	en	en	en
3217	G_J	thirdie	en	en	en
3218	G_PRP	who	en	en	en
3219	G_V	sleeps	en	en	en
3220	G_J	naked	en	en	en
3221	PSP	in	en	en	en
3222	DT	the	en	en	en
3223	G_N	night	en	en	en
3224	PSP	with	en	en	en
3225	G_PRP	her	en	en	en
3226	G_N	hand	en	en	en
3227	PSP	in	en	en	en
3228	G_PRP	her	en	en	acro
3229	G_X	xxxx	acro	en	univ
3230	G_X	(	univ	acro	en
3231	G_V	use	en	univ	en
3232	DT	your	en	en	en
3233	G_N	imagination	en	en	univ
3234	G_X	)	univ	en	univ
3235	G_X	.	univ	univ	
3236	G_PRP	I	en		en
3237	G_V	think	en	en	en
3238	DT	your	en	en	en
3239	G_N	roomie	en	en	en
3240	G_V	is	en	en	en
3241	G_V	trying	en	en	en
3242	G_PRT	to	en	en	en
3243	G_V	tell	en	en	en
3244	G_PRP	you	en	en	en
3245	G_N	something	en	en	univ
3246	G_X	...	univ	en	en
3247	CC	but	en	univ	en
3248	G_PRP	u	en	en	en
3249	G_V	r	en	en	en
3250	G_PRT	not	en	en	en
3251	G_V	taking	en	en	en
3252	DT	the	en	en	en
3253	G_N	hint	en	en	univ
3254	G_X	!	univ	en	
3255	G_N	iit	acro		hi
3256	G_N	delhi	hi	acro	en
3257	G_N	fresher	en	hi	univ
3258	$	2013	univ	en	en
3259	G_N	boys	en	univ	univ
3260	G_X	,,,,	univ	en	acro
3261	G_N	iim	acro	univ	ne
3262	G_N	kozhikode	ne	acro	en
3263	CC	and	en	ne	acro
3264	G_N	iim	acro	en	ne
3265	G_N	ahmedabad	ne	acro	acro
3266	G_N	mba	acro	ne	en
3267	G_SYM	1st	en	acro	en
3268	G_N	year	en	en	en
3269	G_N	boys	en	en	univ
3270	G_X	,,,	univ	en	acro
3271	G_N	iiml	acro	univ	univ
3272	$	2013	univ	acro	en
3273	G_N	class	en	univ	en
3274	G_N	boys	en	en	univ
3275	G_X	,,,	univ	en	acro
3276	G_N	iimb	acro	univ	acro
3277	G_N	pgp	acro	acro	univ
3278	$	2013-15	univ	acro	en
3279	G_N	boys	en	univ	en
3280	G_V	check	en	en	en
3281	G_PRP	ur	en	en	en
3282	G_N	message	en	en	en
3283	PSP	in	en	en	univ
3284	G_X	''	univ	en	en
3285	G_J	other	en	univ	univ
3286	G_X	''	univ	en	univ
3287	G_X	.	univ	univ	en
3288	G_V	dont	en	univ	en
3289	G_V	check	en	en	en
3290	G_N	message	en	en	en
3291	PSP	in	en	en	univ
3292	G_X	''	univ	en	en
3293	G_N	inbox	en	univ	univ
3294	G_X	''	univ	en	univ
3295	G_X	,	univ	univ	en
3296	G_V	check	en	univ	en
3297	G_N	message	en	en	en
3298	G_R	only	en	en	en
3299	PSP	in	en	en	univ
3300	G_X	''	univ	en	en
3301	G_J	other	en	univ	univ
3302	G_X	''	univ	en	univ
3303	G_X	.	univ	univ	univ
3304	G_X	'	univ	univ	en
3305	G_J	other	en	univ	univ
3306	G_X	'	univ	en	en
3307	G_N	folder	en	univ	en
3308	G_V	is	en	en	en
3309	G_R	next	en	en	en
3310	G_PRT	to	en	en	univ
3311	G_X	''	univ	en	en
3312	G_N	inbox	en	univ	univ
3313	G_X	''	univ	en	en
3314	G_N	folder	en	univ	univ
3315	G_X	...	univ	en	univ
3316	E	;'''	univ	univ	univ
3317	G_X	,	univ	univ	
3318	G_PRT	Well	en		univ
3319	G_X	,	univ	en	en
3320	G_PRT	to	en	univ	en
3321	G_N	folk	en	en	en
3322	G_PRP	who	en	en	hi
3323	PSP	may	hi	en	en
3324	G_V	read	en	hi	en
3325	G_PRP	this	en	en	univ
3326	G_X	,	univ	en	en
3327	G_R	please	en	univ	en
3328	G_V	don't	en	en	en
3329	G_V	get	en	en	en
3330	PSP	into	en	en	en
3331	G_N	relationships	en	en	en
3332	PSP	for	en	en	en
3333	DT	the	en	en	en
3334	G_J	fun	en	en	en
3335	PSP	of	en	en	en
3336	G_PRP	it	en	en	univ
3337	G_X	.	univ	en	en
3338	G_PRP	It	en	univ	en
3339	G_V	comes	en	en	en
3340	PSP	with	en	en	en
3341	DT	a	en	en	en
3342	DT	lot	en	en	en
3343	PSP	of	en	en	en
3344	G_N	responsibility	en	en	en
3345	PSP	towards	en	en	en
3346	DT	the	en	en	en
3347	G_J	other	en	en	en
3348	G_N	person	en	en	en
3349	CC	and	en	en	en
3350	PSP	unless	en	en	en
3351	G_PRP	you	en	en	hi
3352	PSP	are	hi	en	en
3353	G_V	prepared	en	hi	en
3354	G_PRT	to	en	en	en
3355	G_V	go	en	en	en
3356	DT	the	en	en	en
3357	G_J	whole	en	en	en
3358	G_N	mile	en	en	en
3359	G_R	please	en	en	en
3360	G_V	don't	en	en	en
3361	G_V	indulge	en	en	en
3362	PSP	in	en	en	en
3363	G_PRP	it	en	en	univ
3364	G_X	.	univ	en	
3365	G_N	Don't	en		en
3366	G_V	get	en	en	en
3367	PSP	into	en	en	en
3368	G_J	such	en	en	en
3369	G_J	complicated	en	en	en
3370	G_N	issues	en	en	en
3371	G_R	when	en	en	en
3372	G_PRP	you	en	en	en
3373	G_V	don't	en	en	en
3374	G_V	have	en	en	en
3375	DT	the	en	en	en
3376	G_N	balls	en	en	en
3377	G_PRT	to	en	en	en
3378	G_V	face	en	en	en
3379	DT	the	en	en	en
3380	G_N	consequences	en	en	univ
3381	G_X	.	univ	en	
3382	G_PRT	ok	en		univ
3383	G_X	..	univ	en	en
3384	G_PRT	not	en	univ	en
3385	G_R	only	en	en	en
3386	G_V	did	en	en	hi
3387	G_V	he	hi	en	en
3388	G_V	waste	en	hi	en
3389	G_J	colossal	en	en	en
3390	G_N	amounts	en	en	en
3391	PSP	of	en	en	en
3392	G_N	time	en	en	en
3393	PSP	of	en	en	en
3394	DT	those	en	en	acro
3395	G_N	NRI	acro	en	hi
3396	G_X	bandis	hi	acro	univ
3397	G_X	...	univ	hi	en
3398	CC	but	en	univ	en
3399	G_V	is	en	en	en
3400	G_R	now	en	en	en
3401	G_V	wasting	en	en	en
3402	G_J	humongous	en	en	en
3403	G_N	amounts	en	en	en
3404	PSP	of	en	en	en
3405	G_N	Alumni-time	en	en	en
3406	PSP	with	en	en	en
3407	G_PRP	these	en	en	en
3408	G_J	loooooong	en	en	en
3409	G_N	writeups	en	en	univ
3410	G_X	,	univ	en	en
3411	G_R	instead	en	univ	en
3412	PSP	of	en	en	en
3413	G_V	cutting	en	en	en
3414	G_PRT	to	en	en	en
3415	DT	the	en	en	en
3416	G_V	chase	en	en	univ
3417	G_X	!!	univ	en	univ
3418	G_X	.	univ	univ	en
3419	G_PRP	This	en	univ	en
3420	G_N	confession	en	en	en
3421	G_V	is	en	en	en
3422	PSP	as	en	en	en
3423	G_V	draining	en	en	en
3424	CC	&	en	en	en
3425	G_J	depressing	en	en	en
3426	PSP	as	en	en	en
3427	G_V	reading	en	en	ne
3428	G_N	Fyodor	ne	en	ne
3429	G_N	Dostoyevsky	ne	ne	univ
3430	G_X	.	univ	ne	en
3431	PSP	If	en	univ	en
3432	G_N	time	en	en	en
3433	G_V	is	en	en	en
3434	G_N	Money	en	en	univ
3435	G_X	,	univ	en	en
3436	G_R	then	en	univ	en
3437	G_PRT	not	en	en	en
3438	G_R	only	en	en	en
3439	G_V	is	en	en	hi
3440	G_V	he	hi	en	en
3441	G_J	Bankrupt	en	hi	en
3442	CC	but	en	en	en
3443	G_V	is	en	en	en
3444	G_J	neck-deep	en	en	en
3445	PSP	in	en	en	en
3446	G_N	debt	en	en	univ
3447	G_X	!!	univ	en	
3448	G_PRT	Damn	en		univ
3449	G_X	!!!!	univ	en	en
3450	G_V	SOunds	en	univ	en
3451	G_R	like	en	en	en
3452	DT	a	en	en	en
3453	G_V	wanna	en	en	ne
3454	G_N	salman	ne	en	
3455	G_PRP	I	en		hi
3456	G_N	din	hi	en	en
3457	G_V	read	en	hi	univ
3458	G_X	..	univ	en	
3459	#	#333	univ		univ
3460	G_X	:	univ	univ	en
3461	G_PRP	I	en	univ	en
3462	G_V	have	en	en	en
3463	G_V	peed	en	en	en
3464	PSP	in	en	en	en
3465	DT	the	en	en	acro
3466	G_J	SAC	acro	en	en
3467	G_V	swimming	en	acro	en
3468	G_N	pool	en	en	en
3469	G_SYM	several	en	en	ne
3470	G_N	times	ne	en	en
3471	PSP	after	en	ne	en
3472	G_V	realizing	en	en	en
3473	G_PRP	that	en	en	en
3474	DT	a	en	en	en
3475	DT	lot	en	en	en
3476	PSP	of	en	en	en
3477	G_N	swimmers	en	en	hi
3478	G_V	do	hi	en	en
3479	G_PRP	it	en	hi	en
3480	G_R	too	en	en	univ
3481	G_X	...	univ	en	
3482	G_N	people	en		en
3483	G_PRP	who	en	en	en
3484	G_N	pee	en	en	en
3485	PSP	in	en	en	en
3486	DT	a	en	en	en
3487	G_N	public	en	en	en
3488	G_N	pool	en	en	en
3489	G_V	get	en	en	acro
3490	G_N	AIDS	acro	en	univ
3491	G_X	..	univ	acro	en
3492	G_PRP	Its	en	univ	en
3493	G_PRT	not	en	en	en
3494	G_R	medically	en	en	en
3495	G_J	proven	en	en	univ
3496	G_X	...	univ	en	en
3497	CC	but	en	univ	en
3498	G_J	just	en	en	en
3499	DT	an	en	en	en
3500	G_V	unwritten	en	en	en
3501	G_N	law	en	en	en
3502	PSP	of	en	en	hi
3503	G_N	KARMA	hi	en	univ
3504	G_X	!	univ	hi	
3505	G_PRP	i	en		en
3506	G_V	think	en	en	en
3507	G_PRP	i	en	en	en
3508	G_V	shoud	en	en	en
3509	G_V	stop	en	en	en
3510	G_V	going	en	en	en
3511	PSP	for	en	en	en
3512	G_V	swimming	en	en	en
3513	G_R	now	en	en	univ
3514	E	:-/	univ	en	
3515	G_N	Thanks	en		en
3516	PSP	for	en	en	en
3517	DT	the	en	en	en
3518	G_N	heads	en	en	en
3519	G_PRT	up	en	en	univ
3520	G_X	!	univ	en	en
3521	G_PRP	I	en	univ	en
3522	G_J	better	en	en	en
3523	G_N	start	en	en	en
3524	G_V	looking	en	en	en
3525	G_R	somewhere	en	en	en
3526	G_J	else	en	en	univ
