id	tag	word	label	prev_tag
3138	G_PRP	it	en	G_V
3139	PSP	into	en	G_PRP
3140	DT	a	en	PSP
3141	G_J	conical	en	DT
3142	G_N	flask	hi	G_J
3143	CC	and	en	G_N
3144	DT	a	en	CC
3145	G_N	beaker	hi	DT
3146	CC	and	en	G_N
3147	G_V	kept	en	CC
3148	G_PRP	them	en	G_V
3149	PSP	in	en	G_PRP
3150	$	2	univ	PSP
3151	G_N	corners	en	$
3152	PSP	of	en	G_N
3153	DT	the	en	PSP
3154	G_N	lab	en	DT
3155	G_X	.	univ	G_N
3156	DT	The	en	G_X
3157	G_N	Bisleri	ne	DT
3158	G_N	bottle	en	G_N
3159	G_V	was	en	G_N
3160	G_V	left	en	G_V
3161	PSP	on	en	G_V
3162	DT	the	en	PSP
3163	G_N	prof's	en	DT
3164	G_N	desk	en	G_N
3165	G_X	.	univ	G_N
3166	G_N	Nobody	en	G_X
3167	G_V	has	en	G_N
3168	DT	a	en	G_V
3169	G_N	clue	en	DT
3170	G_PRP	what	en	G_N
3171	G_V	happened	en	G_PRP
3172	G_R	next	en	G_V
3173	G_X	!	univ	G_R
3174	G_R	so	en	
3175	G_PRP	wot	en	G_R
3176	G_V	was	en	G_PRP
3177	G_J	supposed	en	G_V
3178	G_PRT	to	en	G_J
3179	G_V	happen	en	G_PRT
3180	G_R	next	en	G_V
3181	G_X	??.	univ	G_R
3182	G_PRP	U	en	G_X
3183	G_V	make	en	G_PRP
3184	G_PRP	it	en	G_V
3185	G_V	sound	en	G_PRP
3186	G_R	like	en	G_V
3187	G_PRP	U	en	G_R
3188	G_V	planted	en	G_PRP
3189	G_N	RDX	acro	G_V
3190	PSP	in	en	G_N
3191	DT	the	en	PSP
3192	G_N	lab	en	DT
3193	CC	or	en	G_N
3194	G_N	something	en	CC
3195	G_X	!!!	univ	G_N
3196	G_PRP	I	en	G_X
3197	G_V	dont	en	G_PRP
3198	G_V	get	en	G_V
3199	G_PRP	U	en	G_V
3200	G_X	,	univ	G_PRP
3201	G_N	man	en	G_X
3202	G_X	!	univ	G_N
3203	#	#336	univ	
3204	G_X	:	univ	#
3205	G_PRP	I	en	G_X
3206	G_V	am	en	G_PRP
3207	DT	a	en	G_V
3208	G_N	girl	en	DT
3209	PSP	in	en	G_N
3210	G_N	MSc	acro	PSP
3211	G_N	Chem	en	G_N
3212	G_X	.	univ	G_N
3213	DT	My	en	G_X
3214	G_N	roomie	en	DT
3215	G_V	is	en	G_N
3216	DT	a	en	G_V
3217	G_J	thirdie	en	DT
3218	G_PRP	who	en	G_J
3219	G_V	sleeps	en	G_PRP
3220	G_J	naked	en	G_V
3221	PSP	in	en	G_J
3222	DT	the	en	PSP
3223	G_N	night	en	DT
3224	PSP	with	en	G_N
3225	G_PRP	her	en	PSP
3226	G_N	hand	en	G_PRP
3227	PSP	in	en	G_N
3228	G_PRP	her	en	PSP
3229	G_X	xxxx	acro	G_PRP
3230	G_X	(	univ	G_X
3231	G_V	use	en	G_X
3232	DT	your	en	G_V
3233	G_N	imagination	en	DT
3234	G_X	)	univ	G_N
3235	G_X	.	univ	G_X
3236	G_PRP	I	en	
3237	G_V	think	en	G_PRP
3238	DT	your	en	G_V
3239	G_N	roomie	en	DT
3240	G_V	is	en	G_N
3241	G_V	trying	en	G_V
3242	G_PRT	to	en	G_V
3243	G_V	tell	en	G_PRT
3244	G_PRP	you	en	G_V
3245	G_N	something	en	G_PRP
3246	G_X	...	univ	G_N
3247	CC	but	en	G_X
3248	G_PRP	u	en	CC
3249	G_V	r	en	G_PRP
3250	G_PRT	not	en	G_V
3251	G_V	taking	en	G_PRT
3252	DT	the	en	G_V
3253	G_N	hint	en	DT
3254	G_X	!	univ	G_N
3255	G_N	iit	acro	
3256	G_N	delhi	hi	G_N
3257	G_N	fresher	en	G_N
3258	$	2013	univ	G_N
3259	G_N	boys	en	$
3260	G_X	,,,,	univ	G_N
3261	G_N	iim	acro	G_X
3262	G_N	kozhikode	ne	G_N
3263	CC	and	en	G_N
3264	G_N	iim	acro	CC
3265	G_N	ahmedabad	ne	G_N
3266	G_N	mba	acro	G_N
3267	G_SYM	1st	en	G_N
3268	G_N	year	en	G_SYM
3269	G_N	boys	en	G_N
3270	G_X	,,,	univ	G_N
3271	G_N	iiml	acro	G_X
3272	$	2013	univ	G_N
3273	G_N	class	en	$
3274	G_N	boys	en	G_N
3275	G_X	,,,	univ	G_N
3276	G_N	iimb	acro	G_X
3277	G_N	pgp	acro	G_N
3278	$	2013-15	univ	G_N
3279	G_N	boys	en	$
3280	G_V	check	en	G_N
3281	G_PRP	ur	en	G_V
3282	G_N	message	en	G_PRP
3283	PSP	in	en	G_N
3284	G_X	''	univ	PSP
3285	G_J	other	en	G_X
3286	G_X	''	univ	G_J
3287	G_X	.	univ	G_X
3288	G_V	dont	en	G_X
3289	G_V	check	en	G_V
3290	G_N	message	en	G_V
3291	PSP	in	en	G_N
3292	G_X	''	univ	PSP
3293	G_N	inbox	en	G_X
3294	G_X	''	univ	G_N
3295	G_X	,	univ	G_X
3296	G_V	check	en	G_X
3297	G_N	message	en	G_V
3298	G_R	only	en	G_N
3299	PSP	in	en	G_R
3300	G_X	''	univ	PSP
3301	G_J	other	en	G_X
3302	G_X	''	univ	G_J
3303	G_X	.	univ	G_X
3304	G_X	'	univ	G_X
3305	G_J	other	en	G_X
3306	G_X	'	univ	G_J
3307	G_N	folder	en	G_X
3308	G_V	is	en	G_N
3309	G_R	next	en	G_V
3310	G_PRT	to	en	G_R
3311	G_X	''	univ	G_PRT
3312	G_N	inbox	en	G_X
3313	G_X	''	univ	G_N
3314	G_N	folder	en	G_X
3315	G_X	...	univ	G_N
3316	E	;'''	univ	G_X
3317	G_X	,	univ	E
3318	G_PRT	Well	en	
3319	G_X	,	univ	G_PRT
3320	G_PRT	to	en	G_X
3321	G_N	folk	en	G_PRT
3322	G_PRP	who	en	G_N
3323	PSP	may	hi	G_PRP
3324	G_V	read	en	PSP
3325	G_PRP	this	en	G_V
3326	G_X	,	univ	G_PRP
3327	G_R	please	en	G_X
3328	G_V	don't	en	G_R
3329	G_V	get	en	G_V
3330	PSP	into	en	G_V
3331	G_N	relationships	en	PSP
3332	PSP	for	en	G_N
3333	DT	the	en	PSP
3334	G_J	fun	en	DT
3335	PSP	of	en	G_J
3336	G_PRP	it	en	PSP
3337	G_X	.	univ	G_PRP
3338	G_PRP	It	en	G_X
3339	G_V	comes	en	G_PRP
3340	PSP	with	en	G_V
3341	DT	a	en	PSP
3342	DT	lot	en	DT
3343	PSP	of	en	DT
3344	G_N	responsibility	en	PSP
3345	PSP	towards	en	G_N
3346	DT	the	en	PSP
3347	G_J	other	en	DT
3348	G_N	person	en	G_J
3349	CC	and	en	G_N
3350	PSP	unless	en	CC
3351	G_PRP	you	en	PSP
3352	PSP	are	hi	G_PRP
3353	G_V	prepared	en	PSP
3354	G_PRT	to	en	G_V
3355	G_V	go	en	G_PRT
3356	DT	the	en	G_V
3357	G_J	whole	en	DT
3358	G_N	mile	en	G_J
3359	G_R	please	en	G_N
3360	G_V	don't	en	G_R
3361	G_V	indulge	en	G_V
3362	PSP	in	en	G_V
3363	G_PRP	it	en	PSP
3364	G_X	.	univ	G_PRP
3365	G_N	Don't	en	
3366	G_V	get	en	G_N
3367	PSP	into	en	G_V
3368	G_J	such	en	PSP
3369	G_J	complicated	en	G_J
3370	G_N	issues	en	G_J
3371	G_R	when	en	G_N
3372	G_PRP	you	en	G_R
3373	G_V	don't	en	G_PRP
3374	G_V	have	en	G_V
3375	DT	the	en	G_V
3376	G_N	balls	en	DT
3377	G_PRT	to	en	G_N
3378	G_V	face	en	G_PRT
3379	DT	the	en	G_V
3380	G_N	consequences	en	DT
3381	G_X	.	univ	G_N
3382	G_PRT	ok	en	
3383	G_X	..	univ	G_PRT
3384	G_PRT	not	en	G_X
3385	G_R	only	en	G_PRT
3386	G_V	did	en	G_R
3387	G_V	he	hi	G_V
3388	G_V	waste	en	G_V
3389	G_J	colossal	en	G_V
3390	G_N	amounts	en	G_J
3391	PSP	of	en	G_N
3392	G_N	time	en	PSP
3393	PSP	of	en	G_N
3394	DT	those	en	PSP
3395	G_N	NRI	acro	DT
3396	G_X	bandis	hi	G_N
3397	G_X	...	univ	G_X
3398	CC	but	en	G_X
3399	G_V	is	en	CC
3400	G_R	now	en	G_V
3401	G_V	wasting	en	G_R
3402	G_J	humongous	en	G_V
3403	G_N	amounts	en	G_J
3404	PSP	of	en	G_N
3405	G_N	Alumni-time	en	PSP
3406	PSP	with	en	G_N
3407	G_PRP	these	en	PSP
3408	G_J	loooooong	en	G_PRP
3409	G_N	writeups	en	G_J
3410	G_X	,	univ	G_N
3411	G_R	instead	en	G_X
3412	PSP	of	en	G_R
3413	G_V	cutting	en	PSP
3414	G_PRT	to	en	G_V
3415	DT	the	en	G_PRT
3416	G_V	chase	en	DT
3417	G_X	!!	univ	G_V
3418	G_X	.	univ	G_X
3419	G_PRP	This	en	G_X
3420	G_N	confession	en	G_PRP
3421	G_V	is	en	G_N
3422	PSP	as	en	G_V
3423	G_V	draining	en	PSP
3424	CC	&	en	G_V
3425	G_J	depressing	en	CC
3426	PSP	as	en	G_J
3427	G_V	reading	en	PSP
3428	G_N	Fyodor	ne	G_V
3429	G_N	Dostoyevsky	ne	G_N
3430	G_X	.	univ	G_N
3431	PSP	If	en	G_X
3432	G_N	time	en	PSP
3433	G_V	is	en	G_N
3434	G_N	Money	en	G_V
3435	G_X	,	univ	G_N
3436	G_R	then	en	G_X
3437	G_PRT	not	en	G_R
3438	G_R	only	en	G_PRT
3439	G_V	is	en	G_R
3440	G_V	he	hi	G_V
3441	G_J	Bankrupt	en	G_V
3442	CC	but	en	G_J
3443	G_V	is	en	CC
3444	G_J	neck-deep	en	G_V
3445	PSP	in	en	G_J
3446	G_N	debt	en	PSP
3447	G_X	!!	univ	G_N
3448	G_PRT	Damn	en	
3449	G_X	!!!!	univ	G_PRT
3450	G_V	SOunds	en	G_X
3451	G_R	like	en	G_V
3452	DT	a	en	G_R
3453	G_V	wanna	en	DT
3454	G_N	salman	ne	G_V
3455	G_PRP	I	en	
3456	G_N	din	hi	G_PRP
3457	G_V	read	en	G_N
3458	G_X	..	univ	G_V
3459	#	#333	univ	
3460	G_X	:	univ	#
3461	G_PRP	I	en	G_X
3462	G_V	have	en	G_PRP
3463	G_V	peed	en	G_V
3464	PSP	in	en	G_V
3465	DT	the	en	PSP
3466	G_J	SAC	acro	DT
3467	G_V	swimming	en	G_J
3468	G_N	pool	en	G_V
3469	G_SYM	several	en	G_N
3470	G_N	times	ne	G_SYM
3471	PSP	after	en	G_N
3472	G_V	realizing	en	PSP
3473	G_PRP	that	en	G_V
3474	DT	a	en	G_PRP
3475	DT	lot	en	DT
3476	PSP	of	en	DT
3477	G_N	swimmers	en	PSP
3478	G_V	do	hi	G_N
3479	G_PRP	it	en	G_V
3480	G_R	too	en	G_PRP
3481	G_X	...	univ	G_R
3482	G_N	people	en	
3483	G_PRP	who	en	G_N
3484	G_N	pee	en	G_PRP
3485	PSP	in	en	G_N
3486	DT	a	en	PSP
3487	G_N	public	en	DT
3488	G_N	pool	en	G_N
3489	G_V	get	en	G_N
3490	G_N	AIDS	acro	G_V
3491	G_X	..	univ	G_N
3492	G_PRP	Its	en	G_X
3493	G_PRT	not	en	G_PRP
3494	G_R	medically	en	G_PRT
3495	G_J	proven	en	G_R
3496	G_X	...	univ	G_J
3497	CC	but	en	G_X
3498	G_J	just	en	CC
3499	DT	an	en	G_J
3500	G_V	unwritten	en	DT
3501	G_N	law	en	G_V
3502	PSP	of	en	G_N
3503	G_N	KARMA	hi	PSP
3504	G_X	!	univ	G_N
3505	G_PRP	i	en	
3506	G_V	think	en	G_PRP
3507	G_PRP	i	en	G_V
3508	G_V	shoud	en	G_PRP
3509	G_V	stop	en	G_V
3510	G_V	going	en	G_V
3511	PSP	for	en	G_V
3512	G_V	swimming	en	PSP
3513	G_R	now	en	G_V
3514	E	:-/	univ	G_R
3515	G_N	Thanks	en	
3516	PSP	for	en	G_N
3517	DT	the	en	PSP
3518	G_N	heads	en	DT
3519	G_PRT	up	en	G_N
3520	G_X	!	univ	G_PRT
3521	G_PRP	I	en	G_X
3522	G_J	better	en	G_PRP
3523	G_N	start	en	G_J
3524	G_V	looking	en	G_N
3525	G_R	somewhere	en	G_V
3526	G_J	else	en	G_R
3527	E	;-)	univ	G_J
3528	G_N	Mithil	ne	
3529	G_N	Kamble	ne	G_N
3530	G_N	Viplov	ne	
3531	G_N	Jain	ne	G_N
3532	G_N	#332	univ	
3533	G_X	:	univ	G_N
3534	G_N	There's	en	G_X
3535	DT	a	en	G_N
3536	G_J	thirdie	en	DT
3537	G_N	guy	en	G_J
3538	CC	&	en	G_N
3539	G_PRP	sophie	ne	CC
3540	G_N	girl	en	G_PRP
3541	G_PRP	who	en	G_N
3542	G_V	have	en	G_PRP
3543	DT	a	en	G_V
3544	G_R	very	en	DT
3545	G_V	weird	en	G_R
3546	G_J	so-called	en	G_V
3547	G_N	\	univ	G_J
3548	G_X	double_quotes	univ	G_N
3549	G_N	papa-beti\	mixed	G_X
3550	G_X	double_quotes	univ	G_N
3551	G_N	relation	en	G_X
3552	G_X	.	univ	G_N
3553	G_PRP	They	en	G_X
3554	G_R	like	en	G_PRP
3555	G_PRT	to	en	G_R
3556	G_V	cuddle	en	G_PRT
3557	G_PRP	each	en	G_V
3558	G_J	other	en	G_PRP
3559	CC	&	en	G_J
3560	G_V	do	hi	CC
3561	G_J	childish	en	G_V
3562	G_N	things	en	G_J
3563	G_R	like	en	G_N
3564	G_V	write	en	G_R
3565	G_N	\	univ	G_V
3566	G_X	double_quotes	univ	G_N
3567	G_N	Papa	en	G_X
3568	G_PRP	I	en	G_N
3569	G_V	luv	en	G_PRP
3570	G_PRP	u	en	G_V
3571	$	<3	univ	G_PRP
3572	G_N	\	univ	$
3573	G_X	double_quotes	univ	G_N
3574	CC	and	en	G_X
3575	G_N	\	univ	CC
3576	G_X	double_quotes	univ	G_N
3577	G_V	Luv	en	G_X
3578	G_PRP	u	en	G_V
3579	G_N	bachchi\	en	G_PRP
3580	G_X	double_quotes	univ	G_N
3581	PSP	on	en	G_X
3582	G_PRP	each	en	PSP
3583	G_J	others	en	G_PRP
3584	G_X	'	univ	G_J
3585	G_N	FB	acro	G_X
3586	G_N	walls	en	G_N
3587	G_X	.	univ	G_N
3588	G_V	Seriously	en	G_X
3589	G_X	,	univ	G_V
3590	G_PRP	what	en	G_X
3591	G_V	is	en	G_PRP
3592	G_PRP	this	en	G_V
3593	G_J	supposed	en	G_PRP
3594	G_PRT	to	en	G_J
3595	G_V	mean	en	G_PRT
3596	G_X	?	univ	G_V
3597	G_N	I'm	en	G_X
3598	DT	all	en	G_N
3599	PSP	for	en	DT
3600	G_N	LGBT	acro	PSP
3601	CC	but	en	G_N
3602	G_PRP	this	en	CC
3603	G_N	incest-role-playing	en	G_PRP
3604	G_V	takes	en	G_N
3605	DT	the	en	G_V
3606	G_N	cake	en	DT
3607	G_X	.	univ	G_N
3608	G_R	Now	en	G_X
3609	G_PRP	we	en	G_R
3610	PSP	are	hi	G_PRP
3611	DT	all	en	PSP
3612	G_V	imagining	en	DT
3613	PSP	whether	en	G_V
3614	G_N	papa	hi	PSP
3615	CC	&	en	G_N
3616	G_N	beti	hi	CC
3617	PSP	are	hi	G_N
3618	G_N	\	univ	PSP
3619	G_X	double_quotes	univ	G_N
3620	G_V	doing	en	G_X
3621	G_PRP	it\	en	G_V
3622	G_X	double_quotes	univ	G_PRP
3623	G_V	can	en	
3624	G_PRP	u	en	G_V
3625	G_V	elaborate	en	G_PRP
3626	G_PRT	Ewwwww	univ	
3627	G_X	,	univ	G_PRT
3628	G_R	now	en	G_X
3629	G_PRP	I	en	G_R
3630	G_V	cannot	en	G_PRP
3631	G_V	eat	en	G_V
3632	DT	the	en	G_V
3633	G_N	Maggi	ne	DT
3634	G_PRP	I	en	G_N
3635	G_J	just	en	G_PRP
3636	G_V	made	en	G_J
3637	G_X	.	univ	G_V
3638	DT	The	en	
3639	G_N	dirt	en	DT
3640	G_V	is	en	G_N
3641	PSP	in	en	G_V
3642	DT	your	en	PSP
3643	G_N	mind	en	DT
3644	G_X	.	univ	G_N
3645	G_X	.	univ	G_X
3646	PSP	If	en	G_X
3647	$	2	univ	PSP
3648	G_N	people	en	$
3649	G_V	can	en	G_N
3650	G_V	tie	en	G_V
3651	G_N	rakhis	hi	G_V
3652	CC	and	en	G_N
3653	G_V	become	en	CC
3654	G_X	'	univ	G_V
3655	G_J	mooh-boli	hi	G_X
3656	G_X	'	univ	G_J
3657	G_N	bhai	hi	G_X
3658	CC	and	en	G_N
3659	G_N	behen	hi	CC
3660	G_X	...	univ	G_N
3661	G_R	whats	en	G_X
3662	G_J	wrong	en	G_R
3663	PSP	with	en	G_J
3664	G_X	'	univ	PSP
3665	G_J	mooh-boli	hi	G_X
3666	G_X	'	univ	G_J
3667	G_N	papa	hi	G_X
3668	G_N	beti	hi	G_N
3669	G_X	?.	univ	G_N
3670	PSP	In	en	G_X
3671	G_N	Champs	en	PSP
3672	G_X	H3	mixed	G_N
3673	G_N	circa	en	G_X
3674	$	93	univ	G_N
3675	G_X	,	univ	$
3676	G_PRP	there	en	G_X
3677	G_V	was	en	G_PRP
3678	DT	a	en	G_V
3679	G_X	'	univ	DT
3680	G_J	mooh-boli	hi	G_X
3681	G_X	'	univ	G_J
3682	G_N	saas-bahu	hi	G_X
3683	G_N	relation	en	G_N
3684	G_J	between	en	G_N
3685	$	2	univ	G_J
3686	G_N	guys	en	$
3687	G_X	.	univ	G_N
3688	DT	the	en	G_X
3689	G_N	saas	hi	DT
3690	G_V	would	en	G_N
3691	G_V	torture	en	G_V
3692	DT	the	en	G_V
3693	G_N	bahu	hi	DT
3694	G_V	day	hi	G_N
3695	PSP	in	en	G_V
3696	CC	and	en	PSP
3697	G_V	day	hi	CC
3698	G_PRT	out	en	G_V
3699	G_X	.	univ	G_PRT
3700	G_PRP	Whos	en	G_X
3701	G_PRT	to	en	G_PRP
3702	G_V	draw	en	G_PRT
3703	DT	the	en	G_V
3704	G_N	line	en	DT
3705	G_R	whats	en	G_N
3706	G_V	acceptable	en	G_R
3707	CC	and	en	G_V
3708	G_R	whats	en	CC
3709	G_R	Not	en	G_R
3710	G_X	...	univ	G_R
3711	G_R	next	en	G_X
3712	G_PRP	u	en	G_R
3713	G_V	will	en	G_PRP
3714	G_V	be	en	G_V
3715	G_V	bashing	en	G_V
3716	G_N	Gay	en	G_V
3717	G_N	marriage	en	G_N
3718	PSP	for	en	G_N
3719	DT	all	en	PSP
3720	G_PRP	we	en	DT
3721	G_V	know	en	G_PRP
3722	G_PRT	LoL	univ	G_V
3723	#	#331	univ	
3724	G_X	:	univ	#
3725	G_PRT	WTF	acro	G_X
3726	G_V	happened	en	G_PRT
3727	G_PRT	to	en	G_V
3728	#	#329	univ	G_PRT
3729	G_X	???	univ	#
3730	G_V	got	en	
3731	PSP	in	en	G_V
3732	G_J	between	en	PSP
3733	$	328	univ	G_J
3734	CC	and	en	$
3735	$	330	univ	CC
3736	G_X	,	univ	$
3737	G_R	so	en	G_X
3738	$	330	univ	G_R
3739	G_V	killed	en	$
3740	G_PRP	him	en	G_V
3741	G_X	,	univ	G_PRP
3742	G_R	now	en	G_X
3743	$	331	univ	G_R
3744	G_V	is	en	$
3745	G_V	investigating	en	G_V
3746	DT	the	en	G_V
3747	G_N	case	en	DT
3748	G_X	.	univ	G_N
3749	G_PRT	Aaaargh	univ	
3750	G_X	!	univ	G_PRT
3751	G_PRP	this	en	G_X
3752	G_V	is	en	G_PRP
3753	G_PRP	sooo	en	G_V
3754	G_J	eerie	en	G_PRP
3755	G_X	!	univ	G_J
3756	G_X	.	univ	G_X
3757	#	#329	univ	G_X
3758	G_V	used	en	#
3759	G_PRT	to	en	G_V
3760	G_V	be	en	G_PRT
3761	DT	my	en	G_V
3762	G_N	room	en	DT
3763	G_N	number	en	G_N
3764	G_X	.	univ	G_N
3765	G_X	.	univ	G_X
3766	G_X	.	univ	G_X
3767	PSP	For	en	G_X
3768	DT	a	en	PSP
3769	G_N	minute	en	DT
3770	G_PRP	there	en	G_N
3771	G_X	,	univ	G_PRP
3772	G_PRP	I	en	G_X
3773	G_V	thought	en	G_PRP
3774	G_N	something	en	G_V
3775	G_V	had	en	G_N
3776	G_V	happened	en	G_V
3777	G_PRT	to	en	G_V
3778	DT	my	en	G_PRT
3779	G_N	room	en	DT
3780	G_X	.	univ	G_N
3781	G_X	.	univ	G_X
3782	G_PRP	Its	en	G_X
3783	G_J	just	en	G_PRP
3784	G_J	plain	en	G_J
3785	G_V	weird	en	G_J
3786	G_X	...	univ	G_V
3787	G_PRP	that	en	G_X
3788	G_N	I'd	en	G_PRP
3789	G_R	still	en	G_N
3790	G_N	care	en	G_R
3791	G_X	...	univ	G_N
3792	PSP	after	en	G_X
3793	DT	all	en	PSP
3794	G_PRP	these	en	DT
3795	G_N	years	en	G_PRP
3796	G_X	!	univ	G_N
3797	U	http://stupidusmaximus.wordpress.com/2013/07/07/cheaters-never-prosper-unless-theyre-really-good/	univ	
3798	G_V	Has	en	
3799	G_N	anyone	en	G_V
3800	G_V	used	en	G_N
3801	G_J	advanced	en	G_V
3802	G_V	cogging	en	G_J
3803	G_N	techniques	en	G_V
3804	G_PRT	to	en	G_N
3805	G_V	cheat	en	G_PRT
3806	PSP	in	en	G_V
3807	G_N	tests	en	PSP
3808	G_X	??	univ	G_N
3809	G_V	Did	en	G_X
3810	G_PRP	you	en	G_V
3811	G_V	use	en	G_PRP
3812	G_J	old	en	G_V
3813	G_N	school	en	G_J
3814	G_N	methods	en	G_N
3815	CC	or	en	G_N
3816	G_J	new	en	CC
3817	G_J	tech	en	G_J
3818	G_N	methods	en	G_J
3819	G_X	?	univ	G_N
3820	G_V	Did	en	G_X
3821	G_PRP	you	en	G_V
3822	G_V	cog	en	G_PRP
3823	G_J	alone	en	G_V
3824	CC	or	en	G_J
3825	G_V	did	en	CC
3826	G_PRP	you	en	G_V
3827	G_V	have	en	G_PRP
3828	DT	an	en	G_V
3829	G_N	accomplice	en	DT
3830	G_X	?	univ	G_N
3831	G_V	Tell	en	G_X
3832	G_PRP	us	hi	G_V
3833	DT	your	en	G_PRP
3834	G_N	story	en	DT
3835	G_X	.	univ	G_N
3836	$	100%	univ	G_X
3837	G_J	anonymous	en	$
3838	G_V	guarantee	en	G_J
3839	G_X	!	univ	G_V
3840	#	#330	univ	
3841	G_X	[	univ	#
3842	G_X	M2K	acro	G_X
3843	G_X	]:	univ	G_X
3844	DT	The	en	G_X
3845	G_N	laziness	en	DT
3846	PSP	of	en	G_N
3847	G_N	IITB	acro	PSP
3848	G_N	profs	en	G_N
3849	G_V	is	en	G_N
3850	G_J	unparalleled	en	G_V
3851	G_X	!	univ	G_J
3852	PSP	As	en	G_X
3853	DT	a	en	PSP
3854	G_N	routine	en	DT
3855	G_N	backlogger	en	G_N
3856	G_X	,	univ	G_N
3857	G_PRP	I	en	G_X
3858	G_R	always	en	G_PRP
3859	G_V	found	en	G_R
3860	G_PRP	myself	en	G_V
3861	G_V	taking	en	G_PRP
3862	G_N	re-exams	en	G_V
3863	PSP	in	en	G_N
3864	G_N	summer	en	PSP
3865	CC	and	en	G_N
3866	G_N	winter	en	CC
3867	G_X	.	univ	G_N
3868	G_J	Most	en	G_X
3869	G_J	chootiya	hi	G_J
3870	G_N	profs	en	G_J
3871	G_V	used	en	G_N
3872	G_PRT	to	en	G_V
3873	G_R	simply	en	G_PRT
3874	G_V	repeat	en	G_R
3875	DT	the	en	G_V
3876	G_J	last	en	DT
3877	G_N	endsem	en	G_J
3878	G_N	paper	en	G_N
3879	G_N	word	en	G_N
3880	PSP	for	en	G_N
3881	G_N	word	en	PSP
3882	G_X	,	univ	G_N
3883	PSP	without	en	G_X
3884	G_R	even	en	PSP
3885	G_V	changing	en	G_R
3886	DT	the	en	G_V
3887	G_N	date	en	DT
3888	CC	or	en	G_N
3889	DT	the	en	CC
3890	G_N	test	en	DT
3891	G_N	values	en	G_N
3892	PSP	in	en	G_N
3893	G_PRP	each	en	PSP
3894	G_N	question	en	G_PRP
3895	G_X	.	univ	G_N
3896	DT	That	en	G_X
3897	G_V	ensured	en	DT
3898	G_PRP	I	en	G_V
3899	G_V	passed	en	G_PRP
3900	PSP	without	en	G_V
3901	G_N	difficulty	en	PSP
3902	CC	and	en	G_N
3903	G_V	got	en	CC
3904	G_J	good	en	G_V
3905	G_N	grades	en	G_J
3906	PSP	in	en	G_N
3907	G_PRP	each	en	PSP
3908	G_N	re-exam	en	G_PRP
3909	G_X	.	univ	G_N
3910	CC	Except	en	G_X
3911	G_PRP	that	en	CC
3912	G_PRP	there	en	G_PRP
3913	G_V	is	en	G_PRP
3914	G_R	always	en	G_V
3915	G_SYM	one	en	G_R
3916	G_J	proverbial	en	G_SYM
3917	G_J	shady	en	G_J
3918	G_J	uncooperative	en	G_J
3919	G_N	prof	en	G_J
3920	G_X	,	univ	G_N
3921	G_PRP	who	en	G_X
3922	G_V	is	en	G_PRP
3923	G_PRT	not	en	G_V
3924	G_R	only	en	G_PRT
3925	G_N	immune	en	G_R
3926	G_PRT	to	en	G_N
3927	G_V	conning	en	G_PRT
3928	G_X	,	univ	G_V
3929	CC	but	en	G_X
3930	G_R	actually	en	CC
3931	G_V	does	en	G_R
3932	G_PRT	not	en	G_V
3933	G_V	repeat	en	G_PRT
3934	DT	the	en	G_V
3935	G_R	most	en	DT
3936	G_J	recent	en	G_R
3937	G_N	end-sem	en	G_J
3938	G_N	paper	en	G_N
3939	G_X	*	univ	G_N
3940	G_PRT	grr	univ	G_X
3941	G_X	*	univ	G_PRT
3942	G_J	much	en	G_X
3943	G_PRT	to	en	G_J
3944	DT	the	en	G_PRT
3945	G_N	frustration	en	DT
3946	PSP	of	en	G_N
3947	G_N	fellow	en	PSP
3948	G_N	backloggers	en	G_N
3949	G_R	like	en	G_N
3950	G_PRP	me	en	G_R
3951	G_X	.	univ	G_PRP
3952	G_PRP	I	en	G_X
3953	G_V	was	en	G_PRP
3954	G_J	unable	en	G_V
3955	G_PRT	to	en	G_J
3956	G_V	pass	en	G_PRT
3957	G_R	even	en	G_V
3958	PSP	after	en	G_R
3959	$	2	univ	PSP
3960	G_N	re-exams	en	$
3961	G_X	.	univ	G_N
3962	PSP	So	en	G_X
3963	G_SYM	one	en	PSP
3964	G_V	day	hi	G_SYM
3965	G_PRP	I	en	G_V
3966	G_V	took	en	G_PRP
3967	DT	an	en	G_V
3968	G_N	endsem	en	DT
3969	G_N	paper	en	G_N
3970	G_X	,	univ	G_N
3971	G_V	changed	en	G_X
3972	DT	the	en	G_V
3973	G_N	date	en	DT
3974	G_PRT	to	en	G_N
3975	G_X	~	univ	G_PRT
3976	$	4	univ	G_X
3977	G_N	years	en	$
3978	G_R	ago	en	G_N
3979	CC	and	en	G_R
3980	G_V	managed	en	CC
3981	G_PRT	to	en	G_V
3982	G_V	slip	en	G_PRT
3983	PSP	into	en	G_V
3984	G_PRP	his	en	PSP
3985	G_N	office	en	G_PRP
3986	G_X	(	univ	G_N
3987	G_V	he	hi	G_X
3988	G_V	leaves	en	G_V
3989	G_PRP	it	en	G_V
3990	G_V	open	en	G_PRP
3991	PSP	while	en	G_V
3992	G_V	sitting	en	PSP
3993	PSP	in	en	G_V
3994	DT	the	en	PSP
3995	G_N	lab	en	DT
3996	G_R	next	en	G_N
3997	G_N	door	en	G_R
3998	G_X	)	univ	G_N
3999	G_X	.	univ	G_X
4000	G_PRP	I	en	G_X
4001	G_V	slipped	en	G_PRP
4002	G_PRP	it	en	G_V
