word	prev_word	next_word	label	prev_label	next_label	prev_tag	tag
other	'	'	en	univ	univ	G_X	G_J
'	other	folder	univ	en	en	G_J	G_X
folder	'	is	en	univ	en	G_X	G_N
is	folder	next	en	en	en	G_N	G_V
next	is	to	en	en	en	G_V	G_R
to	next	''	en	en	univ	G_R	G_PRT
''	to	inbox	univ	en	en	G_PRT	G_X
inbox	''	''	en	univ	univ	G_X	G_N
''	inbox	folder	univ	en	en	G_N	G_X
folder	''	...	en	univ	univ	G_X	G_N
...	folder	;'''	univ	en	univ	G_N	G_X
;'''	...	,	univ	univ	univ	G_X	E
,	;'''	####	univ	univ	####	E	G_X
####	,	Well	####	univ	en	G_X	####
Well	####	,	en	####	univ	####	G_PRT
,	Well	to	univ	en	en	G_PRT	G_X
to	,	folk	en	univ	en	G_X	G_PRT
folk	to	who	en	en	en	G_PRT	G_N
who	folk	may	en	en	hi	G_N	G_PRP
may	who	read	hi	en	en	G_PRP	PSP
read	may	this	en	hi	en	PSP	G_V
this	read	,	en	en	univ	G_V	G_PRP
,	this	please	univ	en	en	G_PRP	G_X
please	,	don't	en	univ	en	G_X	G_R
don't	please	get	en	en	en	G_R	G_V
get	don't	into	en	en	en	G_V	G_V
into	get	relationships	en	en	en	G_V	PSP
relationships	into	for	en	en	en	PSP	G_N
for	relationships	the	en	en	en	G_N	PSP
the	for	fun	en	en	en	PSP	DT
fun	the	of	en	en	en	DT	G_J
of	fun	it	en	en	en	G_J	PSP
it	of	0	en	en	univ	PSP	G_PRP
0	it	It	univ	en	en	G_PRP	G_X
It	0	comes	en	univ	en	G_X	G_PRP
comes	It	with	en	en	en	G_PRP	G_V
with	comes	a	en	en	en	G_V	PSP
a	with	lot	en	en	en	PSP	DT
lot	a	of	en	en	en	DT	DT
of	lot	responsibility	en	en	en	DT	PSP
responsibility	of	towards	en	en	en	PSP	G_N
towards	responsibility	the	en	en	en	G_N	PSP
the	towards	other	en	en	en	PSP	DT
other	the	person	en	en	en	DT	G_J
person	other	and	en	en	en	G_J	G_N
and	person	unless	en	en	en	G_N	CC
unless	and	you	en	en	en	CC	PSP
you	unless	are	en	en	hi	PSP	G_PRP
are	you	prepared	hi	en	en	G_PRP	PSP
prepared	are	to	en	hi	en	PSP	G_V
to	prepared	go	en	en	en	G_V	G_PRT
go	to	the	en	en	en	G_PRT	G_V
the	go	whole	en	en	en	G_V	DT
whole	the	mile	en	en	en	DT	G_J
mile	whole	please	en	en	en	G_J	G_N
please	mile	don't	en	en	en	G_N	G_R
don't	please	indulge	en	en	en	G_R	G_V
indulge	don't	in	en	en	en	G_V	G_V
in	indulge	it	en	en	en	G_V	PSP
it	in	0	en	en	univ	PSP	G_PRP
0	it	####	univ	en	####	G_PRP	G_X
####	0	Don't	####	univ	en	G_X	####
Don't	####	get	en	####	en	####	G_N
get	Don't	into	en	en	en	G_N	G_V
into	get	such	en	en	en	G_V	PSP
such	into	complicated	en	en	en	PSP	G_J
complicated	such	issues	en	en	en	G_J	G_J
issues	complicated	when	en	en	en	G_J	G_N
when	issues	you	en	en	en	G_N	G_R
you	when	don't	en	en	en	G_R	G_PRP
don't	you	have	en	en	en	G_PRP	G_V
have	don't	the	en	en	en	G_V	G_V
the	have	balls	en	en	en	G_V	DT
balls	the	to	en	en	en	DT	G_N
to	balls	face	en	en	en	G_N	G_PRT
face	to	the	en	en	en	G_PRT	G_V
the	face	consequences	en	en	en	G_V	DT
consequences	the	0	en	en	univ	DT	G_N
0	consequences	####	univ	en	####	G_N	G_X
####	0	ok	####	univ	en	G_X	####
ok	####	..	en	####	univ	####	G_PRT
..	ok	not	univ	en	en	G_PRT	G_X
not	..	only	en	univ	en	G_X	G_PRT
only	not	did	en	en	en	G_PRT	G_R
did	only	he	en	en	hi	G_R	G_V
he	did	waste	hi	en	en	G_V	G_V
waste	he	colossal	en	hi	en	G_V	G_V
colossal	waste	amounts	en	en	en	G_V	G_J
amounts	colossal	of	en	en	en	G_J	G_N
of	amounts	time	en	en	en	G_N	PSP
time	of	of	en	en	en	PSP	G_N
of	time	those	en	en	en	G_N	PSP
those	of	NRI	en	en	acro	PSP	DT
NRI	those	bandis	acro	en	hi	DT	G_N
bandis	NRI	...	hi	acro	univ	G_N	G_X
...	bandis	but	univ	hi	en	G_X	G_X
but	...	is	en	univ	en	G_X	CC
is	but	now	en	en	en	CC	G_V
now	is	wasting	en	en	en	G_V	G_R
wasting	now	humongous	en	en	en	G_R	G_V
humongous	wasting	amounts	en	en	en	G_V	G_J
amounts	humongous	of	en	en	en	G_J	G_N
of	amounts	Alumni-time	en	en	en	G_N	PSP
Alumni-time	of	with	en	en	en	PSP	G_N
with	Alumni-time	these	en	en	en	G_N	PSP
these	with	loooooong	en	en	en	PSP	G_PRP
loooooong	these	writeups	en	en	en	G_PRP	G_J
writeups	loooooong	,	en	en	univ	G_J	G_N
,	writeups	instead	univ	en	en	G_N	G_X
instead	,	of	en	univ	en	G_X	G_R
of	instead	cutting	en	en	en	G_R	PSP
cutting	of	to	en	en	en	PSP	G_V
to	cutting	the	en	en	en	G_V	G_PRT
the	to	chase	en	en	en	G_PRT	DT
chase	the	!!	en	en	univ	DT	G_V
!!	chase	0	univ	en	univ	G_V	G_X
0	!!	This	univ	univ	en	G_X	G_X
This	0	confession	en	univ	en	G_X	G_PRP
confession	This	is	en	en	en	G_PRP	G_N
is	confession	as	en	en	en	G_N	G_V
as	is	draining	en	en	en	G_V	PSP
draining	as	&	en	en	en	PSP	G_V
&	draining	depressing	en	en	en	G_V	CC
depressing	&	as	en	en	en	CC	G_J
as	depressing	reading	en	en	en	G_J	PSP
reading	as	Fyodor	en	en	ne	PSP	G_V
Fyodor	reading	Dostoyevsky	ne	en	ne	G_V	G_N
Dostoyevsky	Fyodor	0	ne	ne	univ	G_N	G_N
0	Dostoyevsky	If	univ	ne	en	G_N	G_X
If	0	time	en	univ	en	G_X	PSP
time	If	is	en	en	en	PSP	G_N
is	time	Money	en	en	en	G_N	G_V
Money	is	,	en	en	univ	G_V	G_N
,	Money	then	univ	en	en	G_N	G_X
then	,	not	en	univ	en	G_X	G_R
not	then	only	en	en	en	G_R	G_PRT
only	not	is	en	en	en	G_PRT	G_R
is	only	he	en	en	hi	G_R	G_V
he	is	Bankrupt	hi	en	en	G_V	G_V
Bankrupt	he	but	en	hi	en	G_V	G_J
but	Bankrupt	is	en	en	en	G_J	CC
is	but	neck-deep	en	en	en	CC	G_V
neck-deep	is	in	en	en	en	G_V	G_J
in	neck-deep	debt	en	en	en	G_J	PSP
debt	in	!!	en	en	univ	PSP	G_N
!!	debt	####	univ	en	####	G_N	G_X
####	!!	Damn	####	univ	en	G_X	####
Damn	####	!!!!	en	####	univ	####	G_PRT
!!!!	Damn	SOunds	univ	en	en	G_PRT	G_X
SOunds	!!!!	like	en	univ	en	G_X	G_V
like	SOunds	a	en	en	en	G_V	G_R
a	like	wanna	en	en	en	G_R	DT
wanna	a	salman	en	en	ne	DT	G_V
salman	wanna	####	ne	en	####	G_V	G_N
####	salman	I	####	ne	en	G_N	####
I	####	din	en	####	hi	####	G_PRP
din	I	read	hi	en	en	G_PRP	G_N
read	din	..	en	hi	univ	G_N	G_V
..	read	####	univ	en	####	G_V	G_X
####	..	#333	####	univ	univ	G_X	####
#333	####	:	univ	####	univ	####	#
:	#333	I	univ	univ	en	#	G_X
I	:	have	en	univ	en	G_X	G_PRP
have	I	peed	en	en	en	G_PRP	G_V
peed	have	in	en	en	en	G_V	G_V
in	peed	the	en	en	en	G_V	PSP
the	in	SAC	en	en	acro	PSP	DT
SAC	the	swimming	acro	en	en	DT	G_J
swimming	SAC	pool	en	acro	en	G_J	G_V
pool	swimming	several	en	en	en	G_V	G_N
several	pool	times	en	en	ne	G_N	G_SYM
times	several	after	ne	en	en	G_SYM	G_N
after	times	realizing	en	ne	en	G_N	PSP
realizing	after	that	en	en	en	PSP	G_V
that	realizing	a	en	en	en	G_V	G_PRP
a	that	lot	en	en	en	G_PRP	DT
lot	a	of	en	en	en	DT	DT
of	lot	swimmers	en	en	en	DT	PSP
swimmers	of	do	en	en	hi	PSP	G_N
do	swimmers	it	hi	en	en	G_N	G_V
it	do	too	en	hi	en	G_V	G_PRP
too	it	...	en	en	univ	G_PRP	G_R
...	too	####	univ	en	####	G_R	G_X
####	...	people	####	univ	en	G_X	####
people	####	who	en	####	en	####	G_N
who	people	pee	en	en	en	G_N	G_PRP
pee	who	in	en	en	en	G_PRP	G_N
in	pee	a	en	en	en	G_N	PSP
a	in	public	en	en	en	PSP	DT
public	a	pool	en	en	en	DT	G_N
pool	public	get	en	en	en	G_N	G_N
get	pool	AIDS	en	en	acro	G_N	G_V
AIDS	get	..	acro	en	univ	G_V	G_N
..	AIDS	Its	univ	acro	en	G_N	G_X
Its	..	not	en	univ	en	G_X	G_PRP
not	Its	medically	en	en	en	G_PRP	G_PRT
medically	not	proven	en	en	en	G_PRT	G_R
proven	medically	...	en	en	univ	G_R	G_J
...	proven	but	univ	en	en	G_J	G_X
but	...	just	en	univ	en	G_X	CC
just	but	an	en	en	en	CC	G_J
an	just	unwritten	en	en	en	G_J	DT
unwritten	an	law	en	en	en	DT	G_V
law	unwritten	of	en	en	en	G_V	G_N
of	law	KARMA	en	en	hi	G_N	PSP
KARMA	of	!	hi	en	univ	PSP	G_N
!	KARMA	####	univ	hi	####	G_N	G_X
####	!	i	####	univ	en	G_X	####
i	####	think	en	####	en	####	G_PRP
think	i	i	en	en	en	G_PRP	G_V
i	think	shoud	en	en	en	G_V	G_PRP
shoud	i	stop	en	en	en	G_PRP	G_V
stop	shoud	going	en	en	en	G_V	G_V
going	stop	for	en	en	en	G_V	G_V
for	going	swimming	en	en	en	G_V	PSP
swimming	for	now	en	en	en	PSP	G_V
now	swimming	:-/	en	en	univ	G_V	G_R
:-/	now	####	univ	en	####	G_R	E
####	:-/	Thanks	####	univ	en	E	####
Thanks	####	for	en	####	en	####	G_N
for	Thanks	the	en	en	en	G_N	PSP
the	for	heads	en	en	en	PSP	DT
heads	the	up	en	en	en	DT	G_N
up	heads	!	en	en	univ	G_N	G_PRT
!	up	I	univ	en	en	G_PRT	G_X
I	!	better	en	univ	en	G_X	G_PRP
better	I	start	en	en	en	G_PRP	G_J
start	better	looking	en	en	en	G_J	G_N
looking	start	somewhere	en	en	en	G_N	G_V
somewhere	looking	else	en	en	en	G_V	G_R
else	somewhere	;-)	en	en	univ	G_R	G_J
;-)	else	####	univ	en	####	G_J	E
####	;-)	Mithil	####	univ	ne	E	####
Mithil	####	Kamble	ne	####	ne	####	G_N
Kamble	Mithil	####	ne	ne	####	G_N	G_N
####	Kamble	Viplov	####	ne	ne	G_N	####
Viplov	####	Jain	ne	####	ne	####	G_N
Jain	Viplov	####	ne	ne	####	G_N	G_N
####	Jain	#332	####	ne	univ	G_N	####
#332	####	:	univ	####	univ	####	G_N
:	#332	There's	univ	univ	en	G_N	G_X
There's	:	a	en	univ	en	G_X	G_N
a	There's	thirdie	en	en	en	G_N	DT
thirdie	a	guy	en	en	en	DT	G_J
guy	thirdie	&	en	en	en	G_J	G_N
&	guy	sophie	en	en	ne	G_N	CC
sophie	&	girl	ne	en	en	CC	G_PRP
girl	sophie	who	en	ne	en	G_PRP	G_N
who	girl	have	en	en	en	G_N	G_PRP
have	who	a	en	en	en	G_PRP	G_V
a	have	very	en	en	en	G_V	DT
very	a	weird	en	en	en	DT	G_R
weird	very	so-called	en	en	en	G_R	G_V
so-called	weird	\	en	en	univ	G_V	G_J
\	so-called	double_quotes	univ	en	univ	G_J	G_N
double_quotes	\	papa-beti\	univ	univ	mixed	G_N	G_X
papa-beti\	double_quotes	double_quotes	mixed	univ	univ	G_X	G_N
double_quotes	papa-beti\	relation	univ	mixed	en	G_N	G_X
relation	double_quotes	0	en	univ	univ	G_X	G_N
0	relation	They	univ	en	en	G_N	G_X
They	0	like	en	univ	en	G_X	G_PRP
like	They	to	en	en	en	G_PRP	G_R
to	like	cuddle	en	en	en	G_R	G_PRT
cuddle	to	each	en	en	en	G_PRT	G_V
each	cuddle	other	en	en	en	G_V	G_PRP
other	each	&	en	en	en	G_PRP	G_J
&	other	do	en	en	hi	G_J	CC
do	&	childish	hi	en	en	CC	G_V
childish	do	things	en	hi	en	G_V	G_J
things	childish	like	en	en	en	G_J	G_N
like	things	write	en	en	en	G_N	G_R
write	like	\	en	en	univ	G_R	G_V
\	write	double_quotes	univ	en	univ	G_V	G_N
double_quotes	\	Papa	univ	univ	en	G_N	G_X
Papa	double_quotes	I	en	univ	en	G_X	G_N
I	Papa	luv	en	en	en	G_N	G_PRP
luv	I	u	en	en	en	G_PRP	G_V
u	luv	<3	en	en	univ	G_V	G_PRP
<3	u	\	univ	en	univ	G_PRP	$
\	<3	double_quotes	univ	univ	univ	$	G_N
double_quotes	\	and	univ	univ	en	G_N	G_X
and	double_quotes	\	en	univ	univ	G_X	CC
\	and	double_quotes	univ	en	univ	CC	G_N
double_quotes	\	Luv	univ	univ	en	G_N	G_X
Luv	double_quotes	u	en	univ	en	G_X	G_V
u	Luv	bachchi\	en	en	en	G_V	G_PRP
bachchi\	u	double_quotes	en	en	univ	G_PRP	G_N
double_quotes	bachchi\	on	univ	en	en	G_N	G_X
on	double_quotes	each	en	univ	en	G_X	PSP
each	on	others	en	en	en	PSP	G_PRP
others	each	'	en	en	univ	G_PRP	G_J
'	others	FB	univ	en	acro	G_J	G_X
FB	'	walls	acro	univ	en	G_X	G_N
walls	FB	0	en	acro	univ	G_N	G_N
0	walls	Seriously	univ	en	en	G_N	G_X
Seriously	0	,	en	univ	univ	G_X	G_V
,	Seriously	what	univ	en	en	G_V	G_X
what	,	is	en	univ	en	G_X	G_PRP
is	what	this	en	en	en	G_PRP	G_V
this	is	supposed	en	en	en	G_V	G_PRP
supposed	this	to	en	en	en	G_PRP	G_J
to	supposed	mean	en	en	en	G_J	G_PRT
mean	to	?	en	en	univ	G_PRT	G_V
?	mean	I'm	univ	en	en	G_V	G_X
I'm	?	all	en	univ	en	G_X	G_N
all	I'm	for	en	en	en	G_N	DT
for	all	LGBT	en	en	acro	DT	PSP
LGBT	for	but	acro	en	en	PSP	G_N
but	LGBT	this	en	acro	en	G_N	CC
this	but	incest-role-playing	en	en	en	CC	G_PRP
incest-role-playing	this	takes	en	en	en	G_PRP	G_N
takes	incest-role-playing	the	en	en	en	G_N	G_V
the	takes	cake	en	en	en	G_V	DT
cake	the	0	en	en	univ	DT	G_N
0	cake	Now	univ	en	en	G_N	G_X
Now	0	we	en	univ	en	G_X	G_R
we	Now	are	en	en	hi	G_R	G_PRP
are	we	all	hi	en	en	G_PRP	PSP
all	are	imagining	en	hi	en	PSP	DT
imagining	all	whether	en	en	en	DT	G_V
whether	imagining	papa	en	en	hi	G_V	PSP
papa	whether	&	hi	en	en	PSP	G_N
&	papa	beti	en	hi	hi	G_N	CC
beti	&	are	hi	en	hi	CC	G_N
are	beti	\	hi	hi	univ	G_N	PSP
\	are	double_quotes	univ	hi	univ	PSP	G_N
double_quotes	\	doing	univ	univ	en	G_N	G_X
doing	double_quotes	it\	en	univ	en	G_X	G_V
it\	doing	double_quotes	en	en	univ	G_V	G_PRP
double_quotes	it\	####	univ	en	####	G_PRP	G_X
####	double_quotes	can	####	univ	en	G_X	####
can	####	u	en	####	en	####	G_V
u	can	elaborate	en	en	en	G_V	G_PRP
elaborate	u	####	en	en	####	G_PRP	G_V
####	elaborate	Ewwwww	####	en	univ	G_V	####
Ewwwww	####	,	univ	####	univ	####	G_PRT
,	Ewwwww	now	univ	univ	en	G_PRT	G_X
now	,	I	en	univ	en	G_X	G_R
I	now	cannot	en	en	en	G_R	G_PRP
cannot	I	eat	en	en	en	G_PRP	G_V
eat	cannot	the	en	en	en	G_V	G_V
the	eat	Maggi	en	en	ne	G_V	DT
Maggi	the	I	ne	en	en	DT	G_N
I	Maggi	just	en	ne	en	G_N	G_PRP
just	I	made	en	en	en	G_PRP	G_J
made	just	0	en	en	univ	G_J	G_V
0	made	####	univ	en	####	G_V	G_X
####	0	The	####	univ	en	G_X	####
The	####	dirt	en	####	en	####	DT
dirt	The	is	en	en	en	DT	G_N
is	dirt	in	en	en	en	G_N	G_V
in	is	your	en	en	en	G_V	PSP
your	in	mind	en	en	en	PSP	DT
mind	your	0	en	en	univ	DT	G_N
0	mind	0	univ	en	univ	G_N	G_X
0	0	If	univ	univ	en	G_X	G_X
If	0	2	en	univ	univ	G_X	PSP
2	If	people	univ	en	en	PSP	$
people	2	can	en	univ	en	$	G_N
can	people	tie	en	en	en	G_N	G_V
tie	can	rakhis	en	en	hi	G_V	G_V
rakhis	tie	and	hi	en	en	G_V	G_N
and	rakhis	become	en	hi	en	G_N	CC
become	and	'	en	en	univ	CC	G_V
'	become	mooh-boli	univ	en	hi	G_V	G_X
mooh-boli	'	'	hi	univ	univ	G_X	G_J
'	mooh-boli	bhai	univ	hi	hi	G_J	G_X
bhai	'	and	hi	univ	en	G_X	G_N
and	bhai	behen	en	hi	hi	G_N	CC
behen	and	...	hi	en	univ	CC	G_N
...	behen	whats	univ	hi	en	G_N	G_X
whats	...	wrong	en	univ	en	G_X	G_R
wrong	whats	with	en	en	en	G_R	G_J
with	wrong	'	en	en	univ	G_J	PSP
'	with	mooh-boli	univ	en	hi	PSP	G_X
mooh-boli	'	'	hi	univ	univ	G_X	G_J
'	mooh-boli	papa	univ	hi	hi	G_J	G_X
papa	'	beti	hi	univ	hi	G_X	G_N
beti	papa	?.	hi	hi	univ	G_N	G_N
?.	beti	In	univ	hi	en	G_N	G_X
In	?.	Champs	en	univ	en	G_X	PSP
Champs	In	H3	en	en	mixed	PSP	G_N
H3	Champs	circa	mixed	en	en	G_N	G_X
circa	H3	93	en	mixed	univ	G_X	G_N
93	circa	,	univ	en	univ	G_N	$
,	93	there	univ	univ	en	$	G_X
there	,	was	en	univ	en	G_X	G_PRP
was	there	a	en	en	en	G_PRP	G_V
a	was	'	en	en	univ	G_V	DT
'	a	mooh-boli	univ	en	hi	DT	G_X
mooh-boli	'	'	hi	univ	univ	G_X	G_J
'	mooh-boli	saas-bahu	univ	hi	hi	G_J	G_X
saas-bahu	'	relation	hi	univ	en	G_X	G_N
relation	saas-bahu	between	en	hi	en	G_N	G_N
between	relation	2	en	en	univ	G_N	G_J
2	between	guys	univ	en	en	G_J	$
guys	2	0	en	univ	univ	$	G_N
0	guys	the	univ	en	en	G_N	G_X
the	0	saas	en	univ	hi	G_X	DT
saas	the	would	hi	en	en	DT	G_N
would	saas	torture	en	hi	en	G_N	G_V
torture	would	the	en	en	en	G_V	G_V
the	torture	bahu	en	en	hi	G_V	DT
bahu	the	day	hi	en	hi	DT	G_N
day	bahu	in	hi	hi	en	G_N	G_V
in	day	and	en	hi	en	G_V	PSP
and	in	day	en	en	hi	PSP	CC
day	and	out	hi	en	en	CC	G_V
out	day	0	en	hi	univ	G_V	G_PRT
0	out	Whos	univ	en	en	G_PRT	G_X
Whos	0	to	en	univ	en	G_X	G_PRP
to	Whos	draw	en	en	en	G_PRP	G_PRT
draw	to	the	en	en	en	G_PRT	G_V
the	draw	line	en	en	en	G_V	DT
line	the	whats	en	en	en	DT	G_N
whats	line	acceptable	en	en	en	G_N	G_R
acceptable	whats	and	en	en	en	G_R	G_V
and	acceptable	whats	en	en	en	G_V	CC
whats	and	Not	en	en	en	CC	G_R
Not	whats	...	en	en	univ	G_R	G_R
...	Not	next	univ	en	en	G_R	G_X
next	...	u	en	univ	en	G_X	G_R
u	next	will	en	en	en	G_R	G_PRP
will	u	be	en	en	en	G_PRP	G_V
be	will	bashing	en	en	en	G_V	G_V
bashing	be	Gay	en	en	en	G_V	G_V
Gay	bashing	marriage	en	en	en	G_V	G_N
marriage	Gay	for	en	en	en	G_N	G_N
for	marriage	all	en	en	en	G_N	PSP
all	for	we	en	en	en	PSP	DT
we	all	know	en	en	en	DT	G_PRP
know	we	LoL	en	en	univ	G_PRP	G_V
LoL	know	####	univ	en	####	G_V	G_PRT
####	LoL	#331	####	univ	univ	G_PRT	####
#331	####	:	univ	####	univ	####	#
:	#331	WTF	univ	univ	acro	#	G_X
WTF	:	happened	acro	univ	en	G_X	G_PRT
happened	WTF	to	en	acro	en	G_PRT	G_V
to	happened	#329	en	en	univ	G_V	G_PRT
#329	to	???	univ	en	univ	G_PRT	#
???	#329	####	univ	univ	####	#	G_X
####	???	got	####	univ	en	G_X	####
got	####	in	en	####	en	####	G_V
in	got	between	en	en	en	G_V	PSP
between	in	328	en	en	univ	PSP	G_J
328	between	and	univ	en	en	G_J	$
and	328	330	en	univ	univ	$	CC
330	and	,	univ	en	univ	CC	$
,	330	so	univ	univ	en	$	G_X
so	,	330	en	univ	univ	G_X	G_R
330	so	killed	univ	en	en	G_R	$
killed	330	him	en	univ	en	$	G_V
him	killed	,	en	en	univ	G_V	G_PRP
,	him	now	univ	en	en	G_PRP	G_X
now	,	331	en	univ	univ	G_X	G_R
331	now	is	univ	en	en	G_R	$
is	331	investigating	en	univ	en	$	G_V
investigating	is	the	en	en	en	G_V	G_V
the	investigating	case	en	en	en	G_V	DT
case	the	0	en	en	univ	DT	G_N
0	case	####	univ	en	####	G_N	G_X
####	0	Aaaargh	####	univ	univ	G_X	####
Aaaargh	####	!	univ	####	univ	####	G_PRT
!	Aaaargh	this	univ	univ	en	G_PRT	G_X
this	!	is	en	univ	en	G_X	G_PRP
is	this	sooo	en	en	en	G_PRP	G_V
sooo	is	eerie	en	en	en	G_V	G_PRP
eerie	sooo	!	en	en	univ	G_PRP	G_J
!	eerie	0	univ	en	univ	G_J	G_X
0	!	#329	univ	univ	univ	G_X	G_X
#329	0	used	univ	univ	en	G_X	#
used	#329	to	en	univ	en	#	G_V
to	used	be	en	en	en	G_V	G_PRT
be	to	my	en	en	en	G_PRT	G_V
my	be	room	en	en	en	G_V	DT
room	my	number	en	en	en	DT	G_N
number	room	0	en	en	univ	G_N	G_N
0	number	0	univ	en	univ	G_N	G_X
0	0	0	univ	univ	univ	G_X	G_X
0	0	For	univ	univ	en	G_X	G_X
For	0	a	en	univ	en	G_X	PSP
a	For	minute	en	en	en	PSP	DT
minute	a	there	en	en	en	DT	G_N
there	minute	,	en	en	univ	G_N	G_PRP
,	there	I	univ	en	en	G_PRP	G_X
I	,	thought	en	univ	en	G_X	G_PRP
thought	I	something	en	en	en	G_PRP	G_V
something	thought	had	en	en	en	G_V	G_N
had	something	happened	en	en	en	G_N	G_V
happened	had	to	en	en	en	G_V	G_V
to	happened	my	en	en	en	G_V	G_PRT
my	to	room	en	en	en	G_PRT	DT
room	my	0	en	en	univ	DT	G_N
0	room	0	univ	en	univ	G_N	G_X
0	0	Its	univ	univ	en	G_X	G_X
Its	0	just	en	univ	en	G_X	G_PRP
just	Its	plain	en	en	en	G_PRP	G_J
plain	just	weird	en	en	en	G_J	G_J
weird	plain	...	en	en	univ	G_J	G_V
...	weird	that	univ	en	en	G_V	G_X
that	...	I'd	en	univ	en	G_X	G_PRP
I'd	that	still	en	en	en	G_PRP	G_N
still	I'd	care	en	en	en	G_N	G_R
care	still	...	en	en	univ	G_R	G_N
...	care	after	univ	en	en	G_N	G_X
after	...	all	en	univ	en	G_X	PSP
all	after	these	en	en	en	PSP	DT
these	all	years	en	en	en	DT	G_PRP
years	these	!	en	en	univ	G_PRP	G_N
!	years	####	univ	en	####	G_N	G_X
####	!	http://stupidusmaximus.wordpress.com/2013/07/07/cheaters-never-prosper-unless-theyre-really-good/	####	univ	univ	G_X	####
http://stupidusmaximus.wordpress.com/2013/07/07/cheaters-never-prosper-unless-theyre-really-good/	####	####	univ	####	####	####	U
####	http://stupidusmaximus.wordpress.com/2013/07/07/cheaters-never-prosper-unless-theyre-really-good/	Has	####	univ	en	U	####
Has	####	anyone	en	####	en	####	G_V
anyone	Has	used	en	en	en	G_V	G_N
used	anyone	advanced	en	en	en	G_N	G_V
advanced	used	cogging	en	en	en	G_V	G_J
cogging	advanced	techniques	en	en	en	G_J	G_V
techniques	cogging	to	en	en	en	G_V	G_N
to	techniques	cheat	en	en	en	G_N	G_PRT
cheat	to	in	en	en	en	G_PRT	G_V
in	cheat	tests	en	en	en	G_V	PSP
tests	in	??	en	en	univ	PSP	G_N
??	tests	Did	univ	en	en	G_N	G_X
Did	??	you	en	univ	en	G_X	G_V
you	Did	use	en	en	en	G_V	G_PRP
use	you	old	en	en	en	G_PRP	G_V
old	use	school	en	en	en	G_V	G_J
school	old	methods	en	en	en	G_J	G_N
methods	school	or	en	en	en	G_N	G_N
or	methods	new	en	en	en	G_N	CC
new	or	tech	en	en	en	CC	G_J
tech	new	methods	en	en	en	G_J	G_J
methods	tech	?	en	en	univ	G_J	G_N
?	methods	Did	univ	en	en	G_N	G_X
Did	?	you	en	univ	en	G_X	G_V
you	Did	cog	en	en	en	G_V	G_PRP
cog	you	alone	en	en	en	G_PRP	G_V
alone	cog	or	en	en	en	G_V	G_J
or	alone	did	en	en	en	G_J	CC
did	or	you	en	en	en	CC	G_V
you	did	have	en	en	en	G_V	G_PRP
have	you	an	en	en	en	G_PRP	G_V
an	have	accomplice	en	en	en	G_V	DT
accomplice	an	?	en	en	univ	DT	G_N
?	accomplice	Tell	univ	en	en	G_N	G_X
Tell	?	us	en	univ	hi	G_X	G_V
us	Tell	your	hi	en	en	G_V	G_PRP
your	us	story	en	hi	en	G_PRP	DT
story	your	0	en	en	univ	DT	G_N
0	story	100%	univ	en	univ	G_N	G_X
100%	0	anonymous	univ	univ	en	G_X	$
anonymous	100%	guarantee	en	univ	en	$	G_J
guarantee	anonymous	!	en	en	univ	G_J	G_V
!	guarantee	####	univ	en	####	G_V	G_X
####	!	#330	####	univ	univ	G_X	####
#330	####	[	univ	####	univ	####	#
[	#330	M2K	univ	univ	acro	#	G_X
M2K	[	]:	acro	univ	univ	G_X	G_X
]:	M2K	The	univ	acro	en	G_X	G_X
The	]:	laziness	en	univ	en	G_X	DT
laziness	The	of	en	en	en	DT	G_N
of	laziness	IITB	en	en	acro	G_N	PSP
IITB	of	profs	acro	en	en	PSP	G_N
profs	IITB	is	en	acro	en	G_N	G_N
is	profs	unparalleled	en	en	en	G_N	G_V
unparalleled	is	!	en	en	univ	G_V	G_J
!	unparalleled	As	univ	en	en	G_J	G_X
As	!	a	en	univ	en	G_X	PSP
a	As	routine	en	en	en	PSP	DT
routine	a	backlogger	en	en	en	DT	G_N
backlogger	routine	,	en	en	univ	G_N	G_N
,	backlogger	I	univ	en	en	G_N	G_X
I	,	always	en	univ	en	G_X	G_PRP
always	I	found	en	en	en	G_PRP	G_R
found	always	myself	en	en	en	G_R	G_V
myself	found	taking	en	en	en	G_V	G_PRP
taking	myself	re-exams	en	en	en	G_PRP	G_V
re-exams	taking	in	en	en	en	G_V	G_N
in	re-exams	summer	en	en	en	G_N	PSP
summer	in	and	en	en	en	PSP	G_N
and	summer	winter	en	en	en	G_N	CC
winter	and	0	en	en	univ	CC	G_N
0	winter	Most	univ	en	en	G_N	G_X
Most	0	chootiya	en	univ	hi	G_X	G_J
chootiya	Most	profs	hi	en	en	G_J	G_J
profs	chootiya	used	en	hi	en	G_J	G_N
used	profs	to	en	en	en	G_N	G_V
to	used	simply	en	en	en	G_V	G_PRT
simply	to	repeat	en	en	en	G_PRT	G_R
repeat	simply	the	en	en	en	G_R	G_V
the	repeat	last	en	en	en	G_V	DT
last	the	endsem	en	en	en	DT	G_J
endsem	last	paper	en	en	en	G_J	G_N
paper	endsem	word	en	en	en	G_N	G_N
word	paper	for	en	en	en	G_N	G_N
for	word	word	en	en	en	G_N	PSP
word	for	,	en	en	univ	PSP	G_N
,	word	without	univ	en	en	G_N	G_X
without	,	even	en	univ	en	G_X	PSP
even	without	changing	en	en	en	PSP	G_R
