index	tag	word	label
6183	G_X	.	univ
6184	G_V	Bought	en
6185	DT	a	en
6186	DT	lot	en
6187	PSP	of	en
6188	G_N	goodies	en
6189	G_PRP	that	en
6190	G_N	month	en
6191	G_X	.	univ
6192	G_N	I'm	en
6193	G_PRT	not	en
6194	G_J	sorry	en
6195	G_X	.	univ
6196	G_J	Dear	en
6197	G_N	fellow	en
6198	G_J	iitian	ne
6199	G_X	,	univ
6200	G_R	please	en
6201	G_V	contact	en
6202	G_PRP	me	en
6203	G_X	.	univ
6204	DT	That	en
6205	G_N	laptop	en
6206	G_V	had	en
6207	G_N	lots	en
6208	PSP	of	en
6209	G_J	important	en
6210	G_N	stuff	en
6211	G_X	.	univ
6212	G_PRP	I	en
6213	G_V	can	en
6214	G_V	understand	en
6215	G_PRP	ur	en
6216	G_N	problem	en
6217	CC	and	en
6218	G_R	even	en
6219	PSP	if	en
6220	G_PRP	u	en
6221	PSP	are	hi
6222	G_PRT	not	en
6223	G_X	,	univ
6224	G_PRP	i	en
6225	G_V	am	en
6226	G_J	sorry	en
6227	G_PRP	that	en
6228	G_PRP	I	en
6229	G_V	didn't	en
6230	G_N	post	en
6231	DT	a	en
6232	G_N	reward	en
6233	G_N	kind	en
6234	PSP	of	en
6235	G_N	thing	en
6236	G_PRP	that	en
6237	G_V	day	hi
6238	G_X	.	univ
6239	DT	My	en
6240	G_N	data	en
6241	G_V	could	en
6242	G_V	have	en
6243	G_V	been	en
6244	G_V	saved	en
6245	PSP	if	en
6246	G_PRP	i	en
6247	G_V	had	en
6248	G_V	done	en
6249	G_PRP	that	en
6250	G_X	.	univ
6251	G_PRP	I	en
6252	G_V	will	en
6253	G_V	do	hi
6254	G_PRT	no	en
6255	G_V	harm	en
6256	G_PRT	to	en
6257	G_PRP	u	en
6258	G_X	.	univ
6259	G_PRP	I	en
6260	G_V	will	en
6261	G_V	repurchase	en
6262	G_PRP	that	en
6263	G_N	laptop	en
6264	PSP	from	en
6265	DT	the	en
6266	G_N	store	en
6267	G_PRP	u	en
6268	G_V	sold	en
6269	G_PRP	it	en
6270	G_PRT	to	en
6271	G_X	.	univ
6272	G_R	Now	en
6273	PSP	as	en
6274	G_PRP	u	en
6275	G_V	have	en
6276	G_V	got	en
6277	DT	the	en
6278	G_N	goodies	en
6279	G_PRP	u	en
6280	G_V	wanted	en
6281	G_X	,	univ
6282	G_R	please	en
6283	G_V	do	hi
6284	G_PRP	this	en
6285	G_N	favour	en
6286	G_PRT	to	en
6287	G_PRP	me	en
6288	G_X	..	univ
6289	PSP	as	en
6290	DT	a	en
6291	G_N	fellow	en
6292	G_N	campusite	en
6293	G_X	..	univ
6294	G_R	please	en
6295	G_X	..	univ
6296	@	@Aap	univ
6297	G_PRT	chutiye	hi
6298	G_V	hai	hi
6299	#	#306	univ
6300	G_X	:	univ
6301	$	3	univ
6302	PSP	of	en
6303	G_PRP	us	hi
6304	G_V	get	en
6305	G_N	kicks	en
6306	G_R	when	en
6307	G_PRP	we	en
6308	G_N	run	en
6309	G_J	bare-chested	en
6310	PSP	in	en
6311	G_J	camo	en
6312	G_N	pants	en
6313	PSP	while	en
6314	G_V	listening	en
6315	G_PRT	to	en
6316	DT	a	en
6317	G_J	particular	en
6318	G_N	soundtrack	en
6319	G_PRP	we	en
6320	G_R	like	en
6321	PSP	on	en
6322	G_N	loop	en
6323	G_X	.	univ
6324	G_PRP	We've	en
6325	G_V	been	en
6326	G_V	caught	en
6327	PSP	by	en
6328	G_N	guards	en
6329	G_R	twice	en
6330	CC	&	en
6331	G_V	had	en
6332	G_J	tough	en
6333	G_N	time	en
6334	G_V	explaining	en
6335	G_R	why	en
6336	G_PRP	we	en
6337	G_V	were	en
6338	G_N	half	en
6339	G_J	naked	en
6340	G_V	sunning	en
6341	PSP	around	en
6342	G_V	screaming	en
6343	G_N	Hannah	ne
6344	CC	&	en
6345	G_N	Selena	ne
6346	G_X	...	univ
6347	G_PRP	It	en
6348	PSP	may	hi
6349	G_V	seem	en
6350	G_J	idiotic	en
6351	CC	but	en
6352	G_PRP	we	en
6353	G_V	get	en
6354	DT	an	en
6355	G_J	amazing	en
6356	G_N	adrenaline	en
6357	G_N	rush	en
6358	G_V	doing	en
6359	G_PRP	this	en
6360	G_X	,	univ
6361	G_PRP	I	en
6362	G_V	guess	en
6363	G_PRP	it	en
6364	G_V	is	en
6365	G_PRP	that	en
6366	G_J	awesome	en
6367	G_J	background	en
6368	G_N	music	en
6369	G_X	...	univ
6370	#	#305	univ
6371	G_X	:	univ
6372	G_N	I'm	en
6373	DT	a	en
6374	G_N	Sophie	ne
6375	G_X	.	univ
6376	DT	My	en
6377	G_N	roomie	en
6378	G_R	colorfully	en
6379	G_V	talks	en
6380	PSP	in	en
6381	G_PRP	his	en
6382	G_V	sleep	en
6383	G_V	uttering	en
6384	G_N	gems	en
6385	G_R	like	en
6386	G_N	\	univ
6387	G_X	double_quotes	univ
6388	G_J	Moti	hi
6389	G_X	,	univ
6390	G_R	aaj	hi
6391	G_PRP	tu	hi
6392	G_V	chudegi	hi
6393	G_X	,	univ
6394	G_PRP	mera	hi
6395	G_N	lund	hi
6396	G_V	bhaya	hi
6397	G_PRP	kya	hi
6398	G_PRP	tujhe	hi
6399	G_X	?	univ
6400	G_N	\	univ
6401	G_X	double_quotes	univ
6402	G_R	usually	en
6403	G_V	followed	en
6404	PSP	by	en
6405	G_R	lusty	en
6406	G_N	moaning	en
6407	CC	and	en
6408	DT	the	en
6409	G_N	occassional	en
6410	G_J	lecherous	en
6411	G_N	scream	en
6412	G_X	.	univ
6413	G_N	Nosises	en
6414	PSP	of	en
6415	DT	the	en
6416	G_X	sort	en
6417	G_V	have	en
6418	G_V	been	en
6419	G_V	heard	en
6420	G_N	time	en
6421	CC	and	en
6422	G_R	again	en
6423	PSP	in	en
6424	DT	our	en
6425	G_N	wing	hi
6426	G_X	.	univ
6427	PSP	So	en
6428	G_SYM	one	en
6429	G_N	time	en
6430	DT	a	en
6431	G_J	few	en
6432	PSP	of	en
6433	G_PRP	us	hi
6434	G_V	decided	en
6435	G_PRT	to	en
6436	G_V	reply	en
6437	G_PRT	to	en
6438	G_PRP	each	en
6439	PSP	on	en
6440	PSP	of	en
6441	G_PRP	his	en
6442	G_N	sleep-shouts	en
6443	PSP	in	en
6444	DT	a	en
6445	G_J	pseudo-feminine	en
6446	G_N	voice	en
6447	G_X	.	univ
6448	G_N	Disaster	en
6449	G_X	.	univ
6450	G_PRP	Our	en
6451	G_N	responses	en
6452	G_V	aroused	en
6453	G_PRP	him	en
6454	G_R	so	en
6455	G_J	much	en
6456	G_SYM	more	en
6457	G_PRP	that	en
6458	DT	the	en
6459	G_J	shithead	en
6460	G_V	grabbed	en
6461	G_PRP	his	en
6462	G_N	crotch	en
6463	DT	a	en
6464	G_J	few	en
6465	G_N	times	ne
6466	CC	and	en
6467	G_R	then	en
6468	G_V	pulled	en
6469	G_PRP	his	en
6470	G_N	wang	hi
6471	G_R	right	en
6472	G_PRT	out	en
6473	CC	and	en
6474	G_V	started	en
6475	G_V	beating	en
6476	G_PRP	his	en
6477	G_N	monkey	en
6478	G_X	.	univ
6479	CC	And	en
6480	G_PRP	we	en
6481	G_J	just	en
6482	G_V	watched	en
6483	G_R	like	en
6484	G_N	chootiyas	hi
6485	G_X	.	univ
6486	G_X	:	univ
6487	G_V	poop	en
6488	G_X	:	univ
6489	#	#304	univ
6490	G_X	:	univ
6491	G_PRT	To	hi
6492	DT	a	en
6493	G_J	certain	en
6494	G_N	someone	en
6495	G_V	named	en
6496	G_N	Xxxxxxa	ne
6497	G_N	Xxxi	ne
6498	PSP	in	en
6499	G_PRP	M	en
6500	G_X	.	univ
6501	G_N	Sc	hi
6502	G_N	Chem	en
6503	G_X	.	univ
6504	G_PRP	You	en
6505	G_V	ran	en
6506	DT	the	en
6507	G_J	biggest	en
6508	G_V	love	en
6509	G_N	triangles	en
6510	G_X	,	univ
6511	G_N	quadrilaterals	en
6512	G_X	...	univ
6513	G_N	polygons	en
6514	G_R	ever	en
6515	G_X	!.	univ
6516	G_N	Hats	en
6517	G_PRT	off	en
6518	G_X	!	univ
6519	#	#Victim	univ
6520	G_J	good	en
6521	G_N	job	en
6522	PSP	for	en
6523	G_PRP	this	en
6524	G_N	person	en
6525	G_PRT	ha	univ
6526	G_PRT	ha	univ
6527	G_PRT	ha	univ
6528	E	:D	univ
6529	G_J	ultimate	en
6530	G_N	confession	en
6531	G_X	!!!	univ
6532	G_J	mutual	en
6533	G_N	masterbation	en
6534	PSP	for	en
6535	G_N	win	en
6536	G_X	..	univ
6537	G_PRP	I	en
6538	G_V	think	en
6539	G_V	he	hi
6540	G_J	just	en
6541	G_V	wants	en
6542	G_PRT	to	en
6543	G_V	discharge	en
6544	DT	some	en
6545	G_X	sort	en
6546	PSP	of	en
6547	G_J	bodily	en
6548	G_N	fluid	en
6549	PSP	in	en
6550	DT	your	en
6551	G_N	presence	en
6552	G_X	...	univ
6553	CC	And	en
6554	G_N	tear-ducts	en
6555	G_V	seem	en
6556	G_PRT	to	en
6557	G_V	be	en
6558	G_J	culturally-permissible	en
6559	PSP	in	en
6560	DT	your	en
6561	G_N	opinion	en
6562	G_X	.	univ
6563	G_X	.	univ
6564	G_PRT	IMHO	univ
6565	G_N	That's	en
6566	G_PRP	what	en
6567	G_PRP	it	en
6568	G_V	boils	en
6569	G_R	down	en
6570	G_PRT	to	en
6571	G_X	!	univ
6572	G_V	he	hi
6573	G_V	Cries	en
6574	G_X	....	univ
6575	G_PRT	hahaha	univ
6576	G_X	....	univ
6577	G_V	Live	en
6578	G_PRP	Him	en
6579	G_V	be	en
6580	DT	my	en
6581	G_N	GF	acro
6582	E	;)	univ
6583	G_V	He	hi
6584	G_V	cries	en
6585	CC	and	en
6586	G_V	cries	en
6587	CC	and	en
6588	G_V	cries	en
6589	PSP	becoz	en
6590	G_PRP	u	en
6591	G_V	wnt	en
6592	G_V	let	en
6593	G_PRP	him	en
6594	G_V	do	hi
6595	G_PRP	it	en
6596	G_X	?	univ
6597	G_V	Did	en
6598	G_PRP	you	en
6599	PSP	say	hi
6600	G_PRP	you	en
6601	G_V	were	en
6602	G_V	seeing	en
6603	DT	a	en
6604	G_N	\	univ
6605	G_X	double_quotes	univ
6606	G_N	guy\	en
6607	G_X	double_quotes	univ
6608	G_X	?	univ
6609	E	;)	univ
6610	#	#302	univ
6611	G_X	:	univ
6612	G_PRP	I	en
6613	G_V	made	en
6614	DT	a	en
6615	G_J	big	en
6616	G_N	mistake	en
6617	G_V	signing	en
6618	G_PRT	up	en
6619	PSP	for	en
6620	DT	an	en
6621	G_N	internship	en
6622	G_X	.	univ
6623	G_PRP	This	en
6624	G_V	is	en
6625	G_PRP	what	en
6626	G_V	happens	en
6627	G_R	when	en
6628	G_PRP	you	en
6629	G_V	join	en
6630	DT	a	en
6631	G_J	giveup	en
6632	G_N	internship	en
6633	G_J	just	en
6634	PSP	for	en
6635	G_N	money	en
6636	G_X	....	univ
6637	G_PRP	They	en
6638	G_PRT	fuck	en
6639	G_PRP	you	en
6640	G_PRP	each	en
6641	CC	and	en
6642	G_SYM	every	en
6643	G_V	day	hi
6644	CC	and	en
6645	G_R	when	en
6646	DT	your	en
6647	G_N	stamina	en
6648	G_V	is	en
6649	PSP	over	en
6650	G_PRP	they	en
6651	G_V	ask	en
6652	G_PRP	you	en
6653	G_R	why	en
6654	G_PRP	you	en
6655	G_V	don't	en
6656	G_V	have	en
6657	DT	the	en
6658	G_N	capability	en
6659	G_PRT	to	en
6660	G_V	get	en
6661	G_V	fucked	en
6662	G_R	further	en
6663	PSP	since	en
6664	G_PRP	you	en
6665	PSP	are	hi
6666	DT	an	en
6667	G_N	IITian	ne
6668	G_X	.	univ
6669	CC	And	en
6670	G_R	then	en
6671	G_PRP	they	en
6672	G_N	fire	hi
6673	G_PRP	you	en
6674	PSP	with	en
6675	G_N	placement	en
6676	G_N	penalty	en
6677	G_N	points	en
6678	CC	and	en
6679	G_J	fine	en
6680	G_X	(	univ
6681	G_PRP	I	en
6682	G_V	didn't	en
6683	G_R	even	en
6684	G_V	know	en
6685	G_J	such	en
6686	G_N	things	en
6687	G_V	happen	en
6688	G_X	)	univ
6689	G_X	.	univ
6690	G_X	.	univ
6691	PSP	So	en
6692	G_J	just	en
6693	DT	a	en
6694	G_N	piece	en
6695	PSP	of	en
6696	G_N	advice	en
6697	G_X	-	univ
6698	G_V	don't	en
6699	G_V	sign	en
6700	DT	any	en
6701	G_J	damn	en
6702	G_N	internship	en
6703	G_N	offer	en
6704	PSP	if	en
6705	G_PRP	you	en
6706	G_V	know	en
6707	G_PRP	you	en
6708	G_V	don't	en
6709	G_R	like	en
6710	G_PRP	it	en
6711	G_X	,	univ
6712	G_R	then	en
6713	DT	a	en
6714	G_J	sidey	en
6715	G_N	project	en
6716	G_V	is	en
6717	DT	the	en
6718	G_J	best	en
6719	G_N	thing	en
6720	G_PRT	to	en
6721	G_V	do	hi
6722	G_X	.	univ
6723	PSP	If	en
6724	G_N	anyone	en
6725	G_V	knows	en
6726	G_R	how/where	en
6727	G_PRT	to	en
6728	G_V	check	en
6729	G_N	placement	en
6730	G_N	penalty	en
6731	G_N	points	en
6732	G_X	,	univ
6733	G_R	please	en
6734	G_V	comment	en
6735	G_X	.	univ
6736	#	#giveup	univ
6737	@	@intern	univ
6738	G_N	Bhavesh	ne
6739	G_N	Gore	ne
6740	E	:P	univ
6741	#	#301	univ
6742	G_X	:	univ
6743	G_PRP	We	en
6744	G_V	have	en
6745	G_V	instituted	en
6746	DT	a	en
6747	G_J	new	en
6748	G_N	award	en
6749	PSP	for	en
6750	DT	the	en
6751	G_J	best	en
6752	G_N	rack	en
6753	PSP	at	en
6754	G_N	IITB	acro
6755	G_X	.	univ
6756	G_PRP	This	en
6757	G_N	year's	en
6758	G_J	undisputed	en
6759	G_N	winner	en
6760	G_V	is	en
6761	G_N	Xxxxxxi	ne
6762	G_N	Xxxxxxa	ne
6763	E	;)	univ
6764	G_X	[	univ
6765	G_J	sorry	en
6766	G_N	confessor	en
6767	G_X	,	univ
6768	G_PRP	we	en
6769	G_V	can't	en
6770	G_V	publish	en
6771	G_N	names	en
6772	CC	but	en
6773	G_V	feel	en
6774	G_J	free	en
6775	G_PRT	to	en
6776	G_N	tag	en
6777	G_PRP	whoever	en
6778	G_PRP	you	en
6779	G_R	like	en
6780	G_X	]	univ
6781	#	#300	univ
6782	G_X	:	univ
6783	G_SYM	One	en
6784	PSP	of	en
6785	DT	my	en
6786	G_N	wingmates	en
6787	G_V	was	en
6788	DT	a	en
6789	G_J	maha	hi
6790	G_N	nbdu	acro
6791	CC	and	en
6792	G_R	constantly	en
6793	G_V	mugging	en
6794	G_N	night	en
6795	CC	and	en
6796	G_V	day	hi
6797	G_X	.	univ
6798	G_V	He	hi
6799	G_R	even	en
6800	G_V	preferred	en
6801	G_V	mugging	en
6802	G_R	instead	en
6803	PSP	of	en
6804	G_V	fapping	en
6805	G_PRT	to	en
6806	G_N	porn	en
6807	G_X	.	univ
6808	DT	The	en
6809	G_N	wing	hi
6810	G_V	decided	en
6811	G_PRT	to	en
6812	G_V	act	en
6813	G_R	decisively	en
6814	G_PRT	to	en
6815	G_V	end	en
6816	G_PRP	this	en
6817	G_J	incorrigible	en
6818	G_N	menace	en
6819	G_X	.	univ
6820	G_SYM	One	en
6821	G_V	day	hi
6822	CC	during	en
6823	G_N	midsems	en
6824	G_PRP	this	en
6825	G_J	inhuman	en
6826	G_N	muggu	hi
6827	G_V	started	en
6828	G_V	complaining	en
6829	PSP	of	en
6830	DT	a	en
6831	G_N	headache	en
6832	PSP	as	en
6833	G_V	he	hi
6834	G_V	had	en
6835	G_V	been	en
6836	G_V	mugging	en
6837	PSP	for	en
6838	$	14	univ
6839	G_N	hours	en
6840	G_R	straight	en
6841	G_X	,	univ
6842	CC	and	en
6843	G_V	was	en
6844	G_J	upset	en
6845	G_PRP	that	en
6846	G_V	he	hi
6847	G_V	can't	en
6848	G_V	keep	en
6849	G_V	mugging	en
6850	G_X	.	univ
6851	G_PRP	This	en
6852	G_V	was	en
6853	DT	the	en
6854	G_J	opportune	en
6855	G_N	moment	en
6856	G_PRP	we	en
6857	G_V	had	en
6858	G_V	been	en
6859	G_V	waiting	en
6860	PSP	for	en
6861	G_X	.	univ
6862	G_PRP	I	en
6863	G_R	quickly	en
6864	G_V	substituted	en
6865	G_N	isabgol	ne
6866	G_X	(	univ
6867	G_N	laxative	en
6868	G_X	)	univ
6869	PSP	into	en
6870	DT	a	en
6871	G_J	Multi	en
6872	G_J	Vitamin	en
6873	G_N	formula	en
6874	G_N	capsule	en
6875	G_N	bottle	en
6876	CC	and	en
6877	G_V	told	en
6878	G_PRP	him	en
6879	G_PRP	this	en
6880	G_V	will	en
6881	G_V	keep	en
6882	G_PRP	him	en
6883	G_N	alert	en
6884	PSP	throughout	en
6885	DT	the	en
6886	G_N	night	en
6887	G_X	,	univ
6888	CC	and	en
6889	G_V	he	hi
6890	G_V	should	en
6891	G_V	take	en
6892	$	2	univ
6893	G_N	tablets	en
6894	G_SYM	every	en
6895	G_N	hour	en
6896	G_X	.	univ
6897	DT	The	en
6898	G_J	chootiya	hi
6899	G_V	kept	en
6900	G_V	taking	en
6901	G_N	isabgol	ne
6902	PSP	throughout	en
6903	DT	the	en
6904	G_N	night	en
6905	CC	and	en
6906	G_R	next	en
6907	G_N	morning	en
6908	G_V	he	hi
6909	G_V	had	en
6910	G_PRT	to	en
6911	G_V	bunk	en
6912	DT	the	en
6913	G_N	midsems	en
6914	PSP	because	en
6915	G_V	he	hi
6916	G_V	was	en
6917	G_V	stuck	en
6918	PSP	in	en
6919	DT	the	en
6920	G_N	bog	en
6921	G_V	jetting	en
6922	G_PRP	it	en
6923	DT	all	en
6924	G_PRT	out	en
6925	G_X	...	univ
6926	#	#299	univ
6927	G_X	[	univ
6928	G_X	M2K	acro
6929	G_X	]:	univ
6930	PSP	In	en
6931	DT	the	en
6932	G_N	winter	en
6933	PSP	of	en
6934	G_X	'	univ
6935	$	99	univ
6936	G_PRP	I	en
6937	G_V	came	en
6938	G_PRT	up	en
6939	PSP	with	en
6940	DT	a	en
6941	G_J	brilliant	en
6942	G_N	plan	en
6943	G_X	.	univ
6944	DT	My	en
6945	G_N	wingman	en
6946	CC	and	en
6947	G_PRP	I	en
6948	G_V	would	en
6949	G_V	walk	en
6950	G_PRT	up	en
6951	G_PRT	to	en
6952	DT	any	en
6953	$	2	univ
6954	G_J	random	en
6955	G_N	chicks	en
6956	G_J	late	en
6957	G_N	nights	en
6958	CC	and	en
6959	G_V	tell	en
6960	G_PRP	them	en
6961	G_PRP	we	en
6962	PSP	are	hi
6963	PSP	from	en
6964	DT	the	en
6965	G_N	campus	en
6966	G_N	security	en
6967	G_N	cell	en
6968	G_X	,	univ
6969	G_J	anti-leopard	en
6970	G_N	squad	en
6971	G_X	...	univ
6972	CC	And	en
6973	PSP	as	en
6974	G_PRP	it	en
6975	G_V	was	en
6976	DT	our	en
6977	G_N	duty	en
6978	G_PRT	to	en
6979	G_V	ensure	en
6980	DT	the	en
6981	G_N	safety	en
6982	PSP	of	en
6983	DT	all	en
6984	G_N	outsiders	en
6985	G_X	,	univ
6986	G_PRP	we	en
6987	G_V	got	en
6988	G_PRT	to	en
6989	G_V	latch	en
6990	PSP	on	en
6991	G_PRT	to	en
6992	CC	and	en
6993	G_V	hang	en
6994	G_PRT	out	en
6995	PSP	with	en
6996	G_J	new	en
6997	G_N	chicks	en
6998	G_R	almost	en
6999	G_SYM	every	en
7000	G_V	day	hi
7001	PSP	of	en
7002	G_N	MI	acro
7003	G_PRP	that	en
7004	G_N	winter	en
7005	G_X	,	univ
7006	CC	and	en
7007	G_PRP	we	en
7008	G_V	got	en
7009	G_J	new	en
7010	G_N	numbers	en
7011	G_SYM	every	en
7012	G_V	day	hi
7013	PSP	of	en
7014	G_N	MI	acro
7015	G_X	.	univ
7016	PSP	In	en
7017	$	2000	univ
7018	G_PRP	we	en
7019	G_V	expanded	en
7020	DT	our	en
7021	G_N	leopard	en
7022	G_N	protection	en
7023	G_V	service	en
7024	CC	and	en
7025	G_PRP	we	en
7026	G_V	started	en
7027	G_V	targeting	en
7028	G_N	IDC	acro
7029	G_N	babes	en
7030	G_X	(	univ
7031	PSP	at	en
7032	G_PRP	that	en
7033	G_N	time	en
7034	DT	those	en
7035	G_V	were	en
7036	DT	the	en
7037	G_R	only	en
7038	G_J	decent	en
7039	G_N	quality	en
7040	G_N	women	en
7041	PSP	around	en
7042	G_X	,	univ
7043	CC	and	en
7044	PSP	in	en
7045	DT	any	en
7046	G_N	case	en
7047	$	H10	univ
7048	G_V	knew	en
7049	G_PRP	us	hi
7050	G_R	very	en
7051	G_J	well	en
7052	G_X	)	univ
7053	G_X	.	univ
7054	CC	And	en
7055	G_R	why	en
7056	G_V	did	en
7057	G_PRP	they	en
7058	G_V	fall	en
7059	PSP	for	en
7060	G_PRP	this	en
7061	G_X	?	univ
7062	G_PRP	We	en
7063	G_V	had	en
7064	G_V	printed	en
7065	G_J	fake	en
7066	G_N	ID	acro
7067	G_N	cards	en
7068	PSP	with	en
7069	G_N	IITB-LPS	acro
7070	PSP	on	en
7071	G_PRP	them	en
7072	E	;)	univ
7073	G_X	:	univ
7074	G_R	like	en
7075	G_X	:	univ
7076	#	#298	univ
7077	G_X	:	univ
7078	DT	There	en
7079	G_V	was	en
7080	G_PRP	this	en
7081	G_N	girl	en
7082	G_PRP	who	en
7083	G_R	always	en
7084	G_V	visited	en
7085	G_N	H13	univ
7086	G_X	,	univ
7087	G_PRT	to	en
7088	G_V	meet	en
7089	G_N	guys	en
7090	G_X	...	univ
7091	G_R	once	en
7092	PSP	near	en
7093	G_N	powai	ne
7094	G_N	lake	ne
7095	G_PRP	she	en
7096	G_V	told	en
7097	G_PRP	me	en
7098	G_PRP	that	en
7099	G_PRP	she	en
7100	G_V	lived	en
7101	PSP	with	en
7102	G_N	guys	en
7103	PSP	in	en
7104	G_N	Delhi	ne
7105	PSP	for	en
7106	DT	a	en
7107	G_N	year	en
7108	CC	but	en
7109	G_PRP	she	en
7110	G_R	never	en
7111	G_V	did	en
7112	G_N	anything	en
7113	PSP	with	en
7114	G_PRP	them	en
7115	CC	and	en
7116	G_R	still	en
7117	G_V	doesn't	en
7118	G_V	know	en
7119	G_R	how	en
7120	G_PRT	to	en
7121	G_V	kiss	en
7122	G_X	.	univ
7123	G_PRP	I	en
7124	G_V	don't	en
7125	G_V	believe	en
7126	G_PRP	that	en
7127	G_X	.	univ
7128	G_PRP	What	en
7129	DT	a	en
7130	G_N	bitch	en
7131	G_X	!	univ
7132	G_X	Guys	en
7133	G_V	beware	en
7134	PSP	of	en
7135	G_PRP	her	en
7136	CC	and	en
7137	G_R	never	en
7138	G_V	get	en
7139	G_J	sentimental	en
7140	PSP	if	en
7141	G_PRP	she	en
7142	G_V	talks	en
7143	G_PRT	to	en
7144	G_PRP	you	en
7145	G_X	...	univ
7146	G_PRP	I	en
7147	G_V	think	en
7148	G_N	she's	en
7149	G_V	lying	en
7150	G_X	.	univ
7151	G_N	Sherlock	ne
7152	G_V	detected	en
7153	G_PRT	hmmm	univ
7154	G_X	!	univ
7155	G_R	how	en
7156	G_V	do	hi
7157	G_PRP	u	en
7158	G_V	know	en
7159	G_X	???	univ
7160	E	:P	univ
7161	#	#297	univ
7162	G_X	:	univ
7163	G_PRP	I	en
7164	G_V	didn't	en
7165	G_V	clear	en
7166	DT	my	en
7167	G_J	last	en
7168	G_N	FF	ne
7169	PSP	on	en
7170	G_N	time	en
7171	G_X	.	univ
7172	PSP	So	en
7173	G_PRP	I	en
7174	G_V	didn't	en
7175	G_V	get	en
7176	DT	any	en
7177	G_N	placement	en
7178	G_N	offer	en
7179	G_X	.	univ
7180	G_PRP	This	en
7181	G_R	seemingly	en
7182	G_V	has	en
7183	G_V	ruined	en
7184	DT	my	en
7185	G_N	career	en
7186	CC	or	en
7187	G_R	whatever	univ
7188	G_PRP	that	en
7189	G_PRP	I	en
7190	G_V	could	en
7191	G_V	have	en
7192	G_V	had	en
7193	PSP	if	en
7194	G_PRP	I	en
7195	G_V	would	en
7196	G_V	have	en
7197	G_V	done	en
7198	G_N	everything	en
7199	PSP	on	en
7200	G_N	time	en
7201	G_R	like	en
7202	G_PRP	everyone	en
7203	G_J	else	en
7204	G_V	did	en
7205	G_X	.	univ
7206	G_R	Now	en
7207	G_N	I'm	en
7208	G_V	stuck	en
7209	PSP	in	en
7210	DT	a	en
7211	G_J	menial	en
7212	G_N	job	en
7213	PSP	with	en
7214	G_J	menial	en
7215	PSP	pay	hi
7216	G_X	.	univ
7217	G_X	.	univ
7218	G_X	.	univ
7219	G_PRP	I	en
7220	G_V	have	en
7221	G_PRT	no	en
7222	G_N	idea	en
7223	G_PRP	what	en
7224	G_PRT	to	en
7225	G_V	do	hi
7226	CC	or	en
7227	G_R	where	en
7228	G_PRT	to	en
7229	G_V	go	en
7230	CC	or	en
7231	G_R	how	en
7232	G_PRT	to	en
7233	G_V	make	en
7234	G_PRT	up	en
7235	PSP	for	en
7236	G_V	lost	en
7237	G_N	time	en
7238	G_X	.	univ
7239	CC	And	en
7240	G_R	now	en
7241	G_N	I'm	en
7242	G_R	too	en
7243	G_J	old	en
7244	G_PRT	to	en
7245	G_N	start	en
7246	G_R	anywhere	en
7247	G_R	afresh	en
7248	G_X	.	univ
7249	G_X	.	univ
7250	G_X	.	univ
7251	G_J	Serious	en
7252	G_N	suggestions	en
7253	G_V	required	en
7254	G_X	...	univ
7255	CC	and	en
7256	G_PRT	not	en
7257	G_V	follow	en
7258	DT	your	en
7259	G_N	passion	en
7260	CC	and	en
7261	G_N	dreams	en
7262	CC	and	en
7263	DT	all	en
7264	G_X	...	univ
7265	G_X	.	univ
7266	G_X	.	univ
7267	G_N	suggestions	en
7268	CC	or	en
7269	G_V	help	en
7270	G_X	...	univ
7271	G_N	anyone	en
7272	G_X	??	univ
7273	G_N	message	en
7274	G_PRP	me	en
7275	G_X	.	univ
7276	G_V	would	en
7277	G_R	probably	en
7278	G_V	be	en
7279	G_J	able	en
7280	G_PRT	to	en
7281	G_V	help	en
7282	G_PRP	you	en
7283	G_PRT	out	en
7284	G_X	.	univ
7285	G_N	Tension	en
7286	G_PRT	mat	hi
7287	G_V	le	hi
7288	G_N	buddy	en
7289	G_X	.	univ
7290	G_R	Just	en
7291	G_V	enjoy	en
7292	G_PRP	yourself	en
7293	CC	and	en
7294	G_V	remember	en
7295	G_PRP	that	en
7296	G_J	many	en
7297	PSP	of	en
7298	DT	the	en
7299	G_R	most	en
7300	G_J	successful	en
7301	G_N	people	en
7302	G_J	failed	en
7303	G_R	badly	en
7304	PSP	before	en
7305	G_PRP	they	en
7306	G_V	hit	en
7307	G_PRP	their	en
7308	G_N	peak	en
7309	G_X	.	univ
7310	G_N	Steve	ne
7311	G_N	jobs	ne
7312	G_V	got	en
7313	G_V	fired	en
7314	PSP	from	en
7315	G_PRP	his	en
7316	G_J	own	en
7317	G_N	company	en
7318	G_X	.	univ
7319	G_N	Brad	ne
7320	G_N	pit	ne
7321	G_V	used	en
7322	G_PRT	to	en
7323	G_N	dress	en
7324	G_PRT	up	en
7325	PSP	as	en
7326	DT	a	en
7327	G_J	giant	en
7328	G_N	chicken	en
7329	PSP	before	en
7330	G_V	he	hi
7331	G_V	hit	en
7332	G_J	big	en
7333	PSP	as	en
7334	DT	a	en
7335	G_R	huge	en
7336	G_N	hollywood	en
7337	G_N	star	en
7338	G_N	work	en
7339	PSP	for	en
7340	DT	a	en
7341	G_N	startup	en
7342	G_X	!	univ
7343	CC	or	en
7344	DT	an	en
7345	G_N	mbA	acro
