id	tag	word	prev_word	next_word	label
4032	PSP	from	how	constant	en
4033	G_N	constant	from	FF	en
4034	G_N	FF	constant	I	ne
4035	G_PRP	I	FF	cracked	en
4036	G_V	cracked	I	a	en
4037	DT	a	cracked	BB	en
4038	G_N	BB	a	0	ne
4039	G_X	0	BB	Now	univ
4040	G_R	Now	0	we	en
4041	G_PRP	we	Now	know	en
4042	G_V	know	we	eh	en
4043	G_PRT	eh	know	;)	univ
4044	E	;)	eh		univ
4045	E	_/\\_			univ
4046	#	#328		:	univ
4047	G_X	:	#328	One	univ
4048	G_SYM	One	:	hot	en
4049	G_J	hot	One	night	en
4050	G_N	night	hot	during	en
4051	CC	during	night	summer	en
4052	G_N	summer	during	vacation	en
4053	G_N	vacation	summer	,	en
4054	G_X	,	vacation	my	univ
4055	DT	my	,	wingmates	en
4056	G_N	wingmates	my	and	en
4057	CC	and	wingmates	I	en
4058	G_PRP	I	and	were	en
4059	G_V	were	I	sloshed	en
4060	G_V	sloshed	were	0	en
4061	G_X	0	sloshed	The	univ
4062	DT	The	0	chootiyas	en
4063	G_N	chootiyas	The	somehow	hi
4064	G_R	somehow	chootiyas	bet	en
4065	G_V	bet	somehow	me	en
4066	G_PRP	me	bet	to	en
4067	G_PRT	to	me	walk	en
4068	G_V	walk	to	past	en
4069	CC	past	walk	H-11	en
4070	G_N	H-11	past	at	univ
4071	PSP	at	H-11	3am	en
4072	G_X	3am	at	wearing	univ
4073	G_V	wearing	3am	only	en
4074	G_R	only	wearing	a	en
4075	DT	a	only	bedsheet	en
4076	G_N	bedsheet	a	like	en
4077	G_R	like	bedsheet	a	en
4078	DT	a	like	monk's	en
4079	G_N	monk's	a	robe	en
4080	G_N	robe	monk's	,	en
4081	G_X	,	robe	and	univ
4082	CC	and	,	stark	en
4083	G_J	stark	and	naked	en
4084	G_J	naked	stark	underneath	en
4085	G_R	underneath	naked	0	en
4086	G_X	0	underneath	I	univ
4087	G_PRP	I	0	was	en
4088	G_V	was	I	a	en
4089	DT	a	was	bigger	en
4090	G_J	bigger	a	chootiya	en
4091	G_J	chootiya	bigger	to	hi
4092	G_PRT	to	chootiya	accept	en
4093	G_V	accept	to	the	en
4094	DT	the	accept	bet	en
4095	G_V	bet	the	0	en
4096	G_X	0	bet	I	univ
4097	G_PRP	I	0	was	en
4098	G_V	was	I	sozzled	en
4099	G_J	sozzled	was	anyway	en
4100	G_R	anyway	sozzled	0	en
4101	G_X	0	anyway	One	univ
4102	G_SYM	One	0	of	en
4103	PSP	of	One	my	en
4104	DT	my	of	wingmates	en
4105	G_N	wingmates	my	waited	en
4106	G_V	waited	wingmates	at	en
4107	PSP	at	waited	the	en
4108	DT	the	at	Staff	en
4109	G_N	Staff	the	Hostel	en
4110	G_N	Hostel	Staff	on	en
4111	PSP	on	Hostel	his	en
4112	G_PRP	his	on	bike	en
4113	G_N	bike	his	0	en
4114	G_X	0	bike	At	univ
4115	PSP	At	0	3am	en
4116	G_X	3am	At	,	univ
4117	G_X	,	3am	I	univ
4118	G_PRP	I	,	walked	en
4119	G_V	walked	I	out	en
4120	G_PRT	out	walked	of	en
4121	PSP	of	out	H-4	en
4122	G_N	H-4	of	stark	univ
4123	G_J	stark	H-4	naked	en
4124	G_J	naked	stark	with	en
4125	PSP	with	naked	the	en
4126	DT	the	with	sheet	en
4127	G_N	sheet	the	on	en
4128	PSP	on	sheet	and	en
4129	CC	and	on	ran	en
4130	G_V	ran	and	like	en
4131	G_R	like	ran	the	en
4132	DT	the	like	wind	en
4133	G_N	wind	the	0	en
4134	G_X	0	wind	When	univ
4135	G_R	When	0	I	en
4136	G_PRP	I	When	reached	en
4137	G_V	reached	I	the	en
4138	DT	the	reached	bike	en
4139	G_N	bike	the	he	en
4140	G_V	he	bike	gave	hi
4141	G_V	gave	he	me	en
4142	G_PRP	me	gave	the	en
4143	DT	the	me	finger	en
4144	G_N	finger	the	and	en
4145	CC	and	finger	rode	en
4146	G_V	rode	and	off	en
4147	G_PRT	off	rode	,	en
4148	G_X	,	off	leaving	univ
4149	G_V	leaving	,	me	en
4150	G_PRP	me	leaving	nanga	en
4151	G_J	nanga	me	in	hi
4152	PSP	in	nanga	a	en
4153	DT	a	in	bedsheet	en
4154	G_N	bedsheet	a	,	en
4155	G_X	,	bedsheet	to	univ
4156	G_PRT	to	,	walk	en
4157	G_V	walk	to	to	en
4158	G_PRT	to	walk	H4	en
4159	G_N	H4	to	past	univ
4160	CC	past	H4	either	en
4161	CC	either	past	H1	en
4162	G_N	H1	either	route	univ
4163	G_N	route	H1	or	en
4164	CC	or	route	H5	en
4165	G_N	H5	or	route	univ
4166	G_N	route	H5	0	en
4167	G_X	0	route	Bastard	univ
4168	G_PRT	Bastard	0	0	en
4169	G_X	0	Bastard		univ
4170	G_PRP	U		shud	en
4171	G_V	shud	U	feel	en
4172	G_V	feel	shud	lucky	en
4173	G_J	lucky	feel	0	en
4174	G_X	0	lucky	If	univ
4175	PSP	If	0	I	en
4176	G_PRP	I	If	was	en
4177	G_V	was	I	ur	en
4178	G_PRP	ur	was	friend	en
4179	G_N	friend	ur	...	en
4180	G_X	...	friend	id	univ
4181	G_N	id	...	have	hi
4182	G_V	have	id	snatched	en
4183	G_V	snatched	have	the	en
4184	DT	the	snatched	bedsheet	en
4185	G_N	bedsheet	the	and	en
4186	CC	and	bedsheet	rode	en
4187	G_V	rode	and	away	en
4188	G_R	away	rode	0	en
4189	G_X	0	away		univ
4190	#	#327		:	univ
4191	G_X	:	#327	Abhi	univ
4192	G_R	Abhi	:	T	hi
4193	G_N	T	Abhi	,	hi
4194	G_X	,	T	I've	univ
4195	G_N	I've	,	seen	en
4196	G_V	seen	I've	you	en
4197	G_PRP	you	seen	in	en
4198	PSP	in	you	the	en
4199	DT	the	in	dept	en
4200	G_N	dept	the	corridor	en
4201	G_N	corridor	dept	many	en
4202	G_J	many	corridor	times	en
4203	G_N	times	many	0	ne
4204	G_X	0	times	Before	univ
4205	CC	Before	0	I	en
4206	G_PRP	I	Before	saw	en
4207	G_V	saw	I	you	en
4208	G_PRP	you	saw	I	en
4209	G_PRP	I	you	heard	en
4210	G_V	heard	I	a	en
4211	DT	a	heard	lot	en
4212	DT	lot	a	about	en
4213	PSP	about	lot	you	en
4214	G_PRP	you	about	0	en
4215	G_X	0	you	I	univ
4216	G_PRP	I	0	want	en
4217	G_V	want	I	to	en
4218	G_PRT	to	want	ask	en
4219	G_V	ask	to	you	en
4220	G_PRP	you	ask	out	en
4221	G_PRT	out	you	but	en
4222	CC	but	out	don't	en
4223	G_V	don't	but	think	en
4224	G_V	think	don't	there's	en
4225	G_R	there's	think	time	en
4226	G_N	time	there's	0	en
4227	G_X	0	time	Good	univ
4228	G_J	Good	0	luck	en
4229	G_N	luck	Good	!	en
4230	G_X	!	luck		univ
4231	#	#326		:	univ
4232	G_X	:	#326	I	univ
4233	G_PRP	I	:	like	en
4234	G_R	like	I	boobies	en
4235	G_N	boobies	like	0	en
4236	G_X	0	boobies	I	univ
4237	G_PRP	I	0	specifically	en
4238	G_R	specifically	I	like	en
4239	G_R	like	specifically	the	en
4240	DT	the	like	boobies	en
4241	G_N	boobies	the	of	en
4242	PSP	of	boobies	my	en
4243	DT	my	of	gf's	en
4244	G_N	gf's	my	friend	acro
4245	G_N	friend	gf's	0	en
4246	G_X	0	friend	I	univ
4247	G_PRP	I	0	pretend	en
4248	G_V	pretend	I	not	en
4249	G_PRT	not	pretend	to	en
4250	G_PRT	to	not	be	en
4251	G_V	be	to	interested	en
4252	G_J	interested	be	in	en
4253	PSP	in	interested	my	en
4254	DT	my	in	gf's	en
4255	G_N	gf's	my	boobies	acro
4256	G_N	boobies	gf's	so	en
4257	G_R	so	boobies	that	en
4258	G_PRP	that	so	she	en
4259	G_PRP	she	that	doesn't	en
4260	G_V	doesn't	she	suspect	en
4261	G_V	suspect	doesn't	me	en
4262	G_PRP	me	suspect	leching	en
4263	G_V	leching	me	shamelessly	en
4264	G_R	shamelessly	leching	at	en
4265	PSP	at	shamelessly	her	en
4266	G_PRP	her	at	friend's	en
4267	G_X	friend's	her	boobies	en
4268	G_N	boobies	friend's	0	en
4269	G_X	0	boobies	I	univ
4270	G_PRP	I	0	really	en
4271	G_R	really	I	like	en
4272	G_R	like	really	them	en
4273	G_PRP	them	like	boobies	en
4274	G_N	boobies	them	0	en
4275	G_X	0	boobies		univ
4276	#	#324		:	univ
4277	G_X	:	#324	IITB	univ
4278	G_N	IITB	:	girls	acro
4279	G_N	girls	IITB	please	en
4280	G_R	please	girls	sell	en
4281	G_V	sell	please	your	en
4282	DT	your	sell	attitude	en
4283	G_N	attitude	your	on	en
4284	PSP	on	attitude	OLX	en
4285	G_N	OLX	on	,	ne
4286	G_X	,	OLX	because	univ
4287	PSP	because	,	that's	en
4288	G_N	that's	because	old	en
4289	G_J	old	that's	and	en
4290	CC	and	old	useless	en
4291	G_J	useless	and	like	en
4292	G_R	like	useless	old	en
4293	G_J	old	like	furniture	en
4294	G_N	furniture	old	:(	en
4295	E	:(	furniture		univ
4296	#	#325		:	univ
4297	G_X	:	#325	ATTENTION	univ
4298	G_PRT	ATTENTION	:	!	en
4299	G_X	!	ATTENTION	I	univ
4300	G_PRP	I	!	am	en
4301	G_V	am	I	gonna	en
4302	G_V	gonna	am	hack	en
4303	G_V	hack	gonna	this	en
4304	G_PRP	this	hack	page	en
4305	G_N	page	this	soon	en
4306	G_R	soon	page	as	en
4307	PSP	as	soon	I	en
4308	G_PRP	I	as	am	en
4309	G_V	am	I	extremely	en
4310	G_R	extremely	am	upset	en
4311	G_J	upset	extremely	by	en
4312	PSP	by	upset	the	en
4313	DT	the	by	type	en
4314	G_N	type	the	of	en
4315	PSP	of	type	confessions	en
4316	G_N	confessions	of	which	en
4317	DT	which	confessions	are	en
4318	PSP	are	which	being	hi
4319	G_V	being	are	posted	en
4320	G_V	posted	being	on	en
4321	PSP	on	posted	the	en
4322	DT	the	on	page	en
4323	G_N	page	the	0	en
4324	G_X	0	page	I	univ
4325	G_PRP	I	0	am	en
4326	G_V	am	I	not	en
4327	G_PRT	not	am	an	en
4328	DT	an	not	IITian	en
4329	G_N	IITian	an	...	ne
4330	G_X	...	IITian	I	univ
4331	G_PRP	I	...	am	en
4332	G_V	am	I	just	en
4333	G_J	just	am	a	en
4334	DT	a	just	class	en
4335	G_N	class	a	XI	en
4336	G_X	XI	class	student	univ
4337	G_N	student	XI	planning	en
4338	G_V	planning	student	to	en
4339	G_PRT	to	planning	go	en
4340	G_V	go	to	into	en
4341	PSP	into	go	IIT	en
4342	G_N	IIT	into	in	en
4343	PSP	in	IIT	2015	en
4344	$	2015	in	0	univ
4345	G_X	0	2015	I	univ
4346	G_PRP	I	0	don't	en
4347	G_V	don't	I	want	en
4348	G_V	want	don't	to	en
4349	G_PRT	to	want	see	en
4350	G_V	see	to	such	en
4351	G_J	such	see	an	en
4352	DT	an	such	atmosphere	en
4353	G_N	atmosphere	an	when	en
4354	G_R	when	atmosphere	I	en
4355	G_PRP	I	when	get	en
4356	G_V	get	I	into	en
4357	PSP	into	get	IIT	en
4358	G_N	IIT	into	and	en
4359	CC	and	IIT	so	en
4360	G_R	so	and	I	en
4361	G_PRP	I	so	am	en
4362	G_V	am	I	forced	en
4363	G_J	forced	am	to	en
4364	G_PRT	to	forced	this	en
4365	G_PRP	this	to	!!!.	en
4366	G_X	!!!.	this	So	univ
4367	PSP	So	!!!.	it's	en
4368	G_N	it's	So	time	en
4369	G_N	time	it's	to	en
4370	G_PRT	to	time	say	en
4371	PSP	say	to	GOODBYE	hi
4372	G_PRT	GOODBYE	say	to	en
4373	G_PRT	to	GOODBYE	the	en
4374	DT	the	to	page	en
4375	G_N	page	the	now	en
4376	G_R	now	page	!!!	en
4377	G_X	!!!	now	:D	univ
4378	E	:D	!!!	muhahaha	univ
4379	G_PRT	muhahaha	:D		univ
4380	G_V	go		and	en
4381	CC	and	go	watch	en
4382	G_V	watch	and	spongebob	en
4383	G_N	spongebob	watch	:P	en
4384	E	:P	spongebob		univ
4385	PSP	If		you	en
4386	G_PRP	you	If	are	en
4387	PSP	are	you	this	hi
4388	G_PRP	this	are	active	en
4389	G_J	active	this	on	en
4390	PSP	on	active	fb	en
4391	G_N	fb	on	chances	acro
4392	G_N	chances	fb	are	en
4393	PSP	are	chances	you	hi
4394	G_PRP	you	are	won't	en
4395	G_V	won't	you	be	en
4396	G_V	be	won't	getting	en
4397	G_V	getting	be	to	en
4398	G_PRT	to	getting	IIT	en
4399	G_N	IIT	to	in	en
4400	PSP	in	IIT	the	en
4401	DT	the	in	first	en
4402	G_J	first	the	place	en
4403	G_N	place	first	0	en
4404	G_X	0	place	Keep	univ
4405	G_V	Keep	0	dreaming	en
4406	G_V	dreaming	Keep	0	en
4407	G_X	0	dreaming		univ
4408	G_J	machao		bhai	hi
4409	G_N	bhai	machao	log	hi
4410	G_N	log	bhai	...	hi
4411	G_X	...	log		univ
4412	U	http://favim.com/image/333906/			univ
4413	G_V	He		is	hi
4414	G_V	is	He	already	en
4415	G_R	already	is	pissedOff	en
4416	G_V	pissedOff	already	...	en
4417	G_X	...	pissedOff	even	univ
4418	G_R	even	...	before	en
4419	PSP	before	even	getting	en
4420	G_V	getting	before	in	en
4421	PSP	in	getting	!!!	en
4422	G_X	!!!	in	Wow	univ
4423	G_PRT	Wow	!!!	.....	univ
4424	G_X	.....	Wow	LoL	univ
4425	G_PRT	LoL	.....		univ
4426	G_V	dreaming		0	en
4427	G_X	0	dreaming	kids	univ
4428	G_N	kids	0	..	en
4429	G_X	..	kids	:P	univ
4430	E	:P	..		univ
4431	G_PRT	lol		..	univ
4432	G_X	..	lol		univ
4433	#	#323		:	univ
4434	G_X	:	#323	I	univ
4435	G_PRP	I	:	am	en
4436	G_V	am	I	a	en
4437	DT	a	am	small	en
4438	G_J	small	a	town	en
4439	G_N	town	small	girl	en
4440	G_N	girl	town	who	en
4441	G_PRP	who	girl	came	en
4442	G_V	came	who	to	en
4443	G_PRT	to	came	IITB	en
4444	G_N	IITB	to	and	acro
4445	CC	and	IITB	met	en
4446	G_V	met	and	this	en
4447	G_PRP	this	met	hotshot	en
4448	G_J	hotshot	this	Xavierite	en
4449	G_J	Xavierite	hotshot	big	ne
4450	G_J	big	Xavierite	city	en
4451	G_N	city	big	boy	en
4452	G_N	boy	city	from	en
4453	PSP	from	boy	Bombay	en
4454	G_N	Bombay	from	0	ne
4455	G_X	0	Bombay	He	univ
4456	G_V	He	0	thought	hi
4457	G_V	thought	He	I	en
4458	G_PRP	I	thought	was	en
4459	G_V	was	I	a	en
4460	DT	a	was	super	en
4461	G_J	super	a	nerd	en
4462	G_N	nerd	super	who	en
4463	G_PRP	who	nerd	was	en
4464	G_V	was	who	too	en
4465	G_R	too	was	backward	en
4466	G_R	backward	too	0	en
4467	G_X	0	backward	Guess	univ
4468	G_V	Guess	0	he	en
4469	G_V	he	Guess	just	hi
4470	G_J	just	he	wanted	en
4471	G_V	wanted	just	action	en
4472	G_N	action	wanted	0	en
4473	G_X	0	action	So	univ
4474	PSP	So	0	during	en
4475	CC	during	So	our	en
4476	DT	our	during	initial	en
4477	G_J	initial	our	meetings	en
4478	G_N	meetings	initial	I	en
4479	G_PRP	I	meetings	kept	en
4480	G_V	kept	I	being	en
4481	G_V	being	kept	a	en
4482	DT	a	being	cock-teaser	en
4483	G_J	cock-teaser	a	by	en
4484	PSP	by	cock-teaser	telling	en
4485	G_V	telling	by	him	en
4486	G_PRP	him	telling	about	en
4487	PSP	about	him	the	en
4488	DT	the	about	guys	en
4489	G_N	guys	the	I	en
4490	G_PRP	I	guys	have	en
4491	G_V	have	I	had	en
4492	G_V	had	have	and	en
4493	CC	and	had	how	en
4494	G_R	how	and	I	en
4495	G_PRP	I	how	love	en
4496	G_V	love	I	it	en
4497	G_PRP	it	love	when	en
4498	G_R	when	it	guys	en
4499	G_N	guys	when	talk	en
4500	G_V	talk	guys	dirty	en
4501	G_J	dirty	talk	to	en
4502	G_PRT	to	dirty	me	en
4503	G_PRP	me	to	...	en
4504	G_X	...	me	this	univ
4505	G_PRP	this	...	\	en
4506	G_N	\	this	double_quotes	univ
4507	G_X	double_quotes	\	stud\	univ
4508	G_N	stud\	double_quotes	double_quotes	hi
4509	G_X	double_quotes	stud\	was	univ
4510	G_V	was	double_quotes	hooked	en
4511	G_V	hooked	was	and	en
4512	CC	and	hooked	kept	en
4513	G_V	kept	and	sending	en
4514	G_V	sending	kept	me	en
4515	G_PRP	me	sending	dirty	en
4516	G_J	dirty	me	sms	en
4517	G_N	sms	dirty	throughout	acro
4518	PSP	throughout	sms	the	en
4519	DT	the	throughout	day	en
4520	G_V	day	the	,	hi
4521	G_X	,	day	he	univ
4522	G_V	he	,	constantly	hi
4523	G_R	constantly	he	tried	en
4524	G_V	tried	constantly	to	en
4525	G_PRT	to	tried	ask	en
4526	G_V	ask	to	me	en
4527	G_PRP	me	ask	out	en
4528	G_PRT	out	me	and	en
4529	CC	and	out	sleep	en
4530	G_V	sleep	and	with	en
4531	PSP	with	sleep	me	en
4532	G_PRP	me	with	0	en
4533	G_X	0	me	Several	univ
4534	G_J	Several	0	expensive	en
4535	G_J	expensive	Several	dinners	en
4536	G_N	dinners	expensive	and	en
4537	CC	and	dinners	hot	en
4538	G_J	hot	and	groping	en
4539	G_J	groping	hot	markout	en
4540	G_X	markout	groping	sessions	en
4541	G_N	sessions	markout	and	en
4542	CC	and	sessions	a	en
4543	DT	a	and	year	en
4544	G_N	year	a	later	en
4545	G_R	later	year	,	en
4546	G_X	,	later	he	univ
4547	G_V	he	,	gave	hi
4548	G_V	gave	he	up	en
4549	G_PRT	up	gave	trying	en
4550	G_V	trying	up	0	en
4551	G_X	0	trying	I	univ
4552	G_PRP	I	0	got	en
4553	G_V	got	I	to	en
4554	G_PRT	to	got	hang	en
4555	G_V	hang	to	out	en
4556	G_PRT	out	hang	with	en
4557	PSP	with	out	decent	en
4558	G_J	decent	with	crowd	en
4559	G_N	crowd	decent	,	en
4560	G_X	,	crowd	not	univ
4561	G_PRT	not	,	the	en
4562	DT	the	not	loser	en
4563	G_N	loser	the	guys	en
4564	G_N	guys	loser	at	en
4565	PSP	at	guys	IITB	en
4566	G_N	IITB	at	,	acro
4567	G_X	,	IITB	got	univ
4568	G_V	got	,	free	en
4569	G_J	free	got	meals	en
4570	G_N	meals	free	and	en
4571	CC	and	meals	clubbing	en
4572	G_N	clubbing	and	for	en
4573	PSP	for	clubbing	a	en
4574	DT	a	for	year	en
4575	G_N	year	a	though	en
4576	PSP	though	year	!	en
4577	G_X	!	though	Who's	univ
4578	G_PRP	Who's	!	complaining	en
4579	G_V	complaining	Who's	;)	en
4580	E	;)	complaining		univ
4581	U	http://gifurl.com/gifs/797			univ
4582	#	#322		:	univ
4583	G_X	:	#322	Syd	univ
4584	G_N	Syd	:	mate	ne
4585	G_N	mate	Syd	,	en
4586	G_X	,	mate	why	univ
4587	G_R	why	,	did	en
4588	G_V	did	why	you	en
4589	G_PRP	you	did	break	en
4590	G_V	break	you	up	en
4591	G_PRT	up	break	with	en
4592	PSP	with	up	Vid	en
4593	G_N	Vid	with	?	ne
4594	G_X	?	Vid	I	univ
4595	G_PRP	I	?	know	en
4596	G_V	know	I	its	en
4597	DT	its	know	none	en
4598	G_PRP	none	its	of	en
4599	PSP	of	none	my	en
4600	DT	my	of	business	en
4601	G_N	business	my	but	en
4602	CC	but	business	you	en
4603	G_PRP	you	but	guys	en
4604	G_N	guys	you	were	en
4605	G_V	were	guys	so	en
4606	G_R	so	were	in	en
4607	PSP	in	so	love	en
4608	G_V	love	in	and	en
4609	CC	and	love	it	en
4610	G_PRP	it	and	breaks	en
4611	G_V	breaks	it	my	en
4612	DT	my	breaks	heart	en
4613	G_N	heart	my	to	en
4614	G_PRT	to	heart	see	en
4615	G_V	see	to	you	en
4616	G_PRP	you	see	apart	en
4617	G_R	apart	you	from	en
4618	PSP	from	apart	each	en
4619	G_PRP	each	from	other	en
4620	G_J	other	each	0	en
4621	G_X	0	other	Please	univ
4622	G_R	Please	0	respond	en
4623	G_V	respond	Please	0	en
4624	G_X	0	respond		univ
4625	G_PRT	haha			univ
4626	#	#321		:	univ
4627	G_X	:	#321	To	univ
4628	G_PRT	To	:	the	hi
4629	DT	the	To	short	en
4630	G_J	short	the	spectacled	en
4631	G_J	spectacled	short	Sophie	en
4632	G_N	Sophie	spectacled	from	ne
4633	PSP	from	Sophie	Chem	en
4634	G_N	Chem	from	who's	en
4635	G_PRP	who's	Chem	currently	en
4636	G_R	currently	who's	managing	en
4637	G_V	managing	currently	E-cell	en
4638	G_N	E-cell	managing	...	en
4639	G_X	...	E-cell	I	univ
4640	G_PRP	I	...	have	en
4641	G_V	have	I	this	en
4642	G_PRP	this	have	major	en
4643	G_J	major	this	crush	en
4644	G_N	crush	major	on	en
4645	PSP	on	crush	you	en
4646	G_PRP	you	on	and	en
4647	CC	and	you	can't	en
4648	G_V	can't	and	get	en
4649	G_V	get	can't	you	en
4650	G_PRP	you	get	off	en
4651	G_PRT	off	you	my	en
4652	DT	my	off	mind	en
4653	G_N	mind	my	!	en
4654	G_X	!	mind	Many	univ
4655	DT	Many	!	of	en
4656	PSP	of	Many	you	en
4657	G_PRP	you	of	would	en
4658	G_V	would	you	have	en
4659	G_V	have	would	guessed	en
4660	G_V	guessed	have	who	en
4661	G_PRP	who	guessed	this	en
4662	G_PRP	this	who	confession	en
4663	G_N	confession	this	is	en
4664	G_V	is	confession	about	en
4665	PSP	about	is	0	en
4666	G_X	0	about	:)	univ
4667	E	:)	0		univ
4668	E	o.o		bday	hi
4669	G_N	bday	o.o	boy	en
4670	G_N	boy	bday	0	en
4671	G_X	0	boy		univ
4672	#	#319		[	univ
4673	G_X	[	#319	M2K	univ
4674	G_X	M2K	[	]:	acro
4675	G_X	]:	M2K	When	univ
4676	G_R	When	]:	I	en
4677	G_PRP	I	When	was	en
4678	G_V	was	I	in	en
4679	PSP	in	was	second	en
4680	G_SYM	second	in	year	en
4681	G_N	year	second	I	en
4682	G_PRP	I	year	\	en
4683	G_N	\	I	double_quotes	univ
4684	G_X	double_quotes	\	acquired\	univ
4685	G_V	acquired\	double_quotes	double_quotes	en
4686	G_X	double_quotes	acquired\	about	univ
4687	PSP	about	double_quotes	1.5	en
4688	$	1.5	about	l	univ
4689	G_X	l	1.5	concentrated	en
4690	G_V	concentrated	l	vermillion	en
4691	G_J	vermillion	concentrated	red	en
4692	G_J	red	vermillion	coloring	en
4693	G_N	coloring	red	agent	en
4694	G_N	agent	coloring	(	en
4695	G_X	(	agent	non	univ
4696	G_R	non	(	toxic	en
4697	G_J	toxic	non	)	en
4698	G_X	)	toxic	0	univ
4699	G_X	0	)	Around	univ
4700	CC	Around	0	1am	en
4701	$	1am	Around	that	univ
4702	G_PRP	that	1am	night	en
4703	G_N	night	that	,	en
4704	G_X	,	night	snuck	univ
4705	G_V	snuck	,	up	en
4706	G_PRT	up	snuck	to	en
4707	G_PRT	to	up	the	en
4708	DT	the	to	2nd	en
4709	G_SYM	2nd	the	floor	univ
4710	G_N	floor	2nd	of	en
4711	PSP	of	floor	MB	en
4712	G_N	MB	of	and	acro
4713	CC	and	MB	unleashed	en
4714	G_V	unleashed	and	all	en
4715	DT	all	unleashed	of	en
4716	PSP	of	all	it	en
4717	G_PRP	it	of	into	en
4718	PSP	into	it	the	en
4719	DT	the	into	pool	en
4720	G_N	pool	the	at	en
4721	PSP	at	pool	the	en
4722	DT	the	at	bottom	en
4723	G_N	bottom	the	of	en
4724	PSP	of	bottom	MB	en
4725	G_N	MB	of	stairs	acro
4726	G_N	stairs	MB	0	en
4727	G_X	0	stairs	Sleeping	univ
4728	G_V	Sleeping	0	guards	en
4729	G_N	guards	Sleeping	had	en
4730	G_V	had	guards	a	en
4731	DT	a	had	major	en
4732	G_J	major	a	fright	en
4733	G_V	fright	major	when	hi
4734	G_R	when	fright	they	en
4735	G_PRP	they	when	woke	en
4736	G_V	woke	they	up	en
4737	G_PRT	up	woke	and	en
4738	CC	and	up	saw	en
4739	G_V	saw	and	the	en
4740	DT	the	saw	entire	en
4741	G_J	entire	the	pool	en
4742	G_N	pool	entire	was	en
4743	G_V	was	pool	bright	en
4744	G_J	bright	was	red	en
4745	G_J	red	bright	,	en
4746	G_X	,	red	and	univ
4747	CC	and	,	the	en
4748	DT	the	and	next	en
4749	G_R	next	the	morning	en
4750	G_N	morning	next	everyone	en
4751	G_PRP	everyone	morning	got	en
4752	G_V	got	everyone	a	en
4753	DT	a	got	scarlet	en
4754	G_J	scarlet	a	shock	en
4755	G_V	shock	scarlet	as	en
4756	PSP	as	shock	well	en
4757	G_J	well	as	!	en
4758	G_X	!	well		univ
4759	G_N	Yaar		...	hi
4760	G_X	...	Yaar	tooney	univ
4761	G_PRP	tooney	...	toh	hi
4762	CC	toh	tooney	like	hi
4763	G_R	like	toh	Main	en
4764	PSP	Main	like	Building	hi
4765	G_N	Building	Main	ki	en
4766	PSP	ki	Building	'	hi
4767	G_X	'	ki	maang	univ
4768	G_N	maang	'	bhar	hi
4769	G_J	bhar	maang	di	hi
4770	G_V	di	bhar	'	hi
4771	G_X	'	di	...	univ
4772	G_X	...	'	dedh-litre	univ
4773	G_J	dedh-litre	...	sindoor	mixed
4774	G_N	sindoor	dedh-litre	sey	hi
4775	PSP	sey	sindoor	...	hi
4776	G_X	...	sey	Good	univ
4777	G_J	Good	...	keeda	en
4778	G_N	keeda	Good	!	hi
4779	G_X	!	keeda		univ
4780	#	#320		:	univ
4781	G_X	:	#320	To	univ
4782	G_PRT	To	:	TYDG	hi
4783	G_X	TYDG	To	:	acro
4784	G_X	:	TYDG	I'm	univ
4785	G_N	I'm	:	graduating	en
4786	G_V	graduating	I'm	this	en
4787	G_PRP	this	graduating	year	en
4788	G_N	year	this	0	en
4789	G_X	0	year	If	univ
4790	PSP	If	0	I	en
4791	G_PRP	I	If	never	en
4792	G_R	never	I	met	en
4793	G_V	met	never	you	en
4794	G_PRP	you	met	,	en
4795	G_X	,	you	I	univ
4796	G_PRP	I	,	wouldn't	en
4797	G_V	wouldn't	I	like	en
4798	G_R	like	wouldn't	you	en
4799	G_PRP	you	like	0	en
4800	G_X	0	you	If	univ
4801	PSP	If	0	I	en
4802	G_PRP	I	If	didn't	en
4803	G_V	didn't	I	like	en
4804	G_R	like	didn't	you	en
4805	G_PRP	you	like	,	en
4806	G_X	,	you	I	univ
4807	G_PRP	I	,	wouldn't	en
4808	G_V	wouldn't	I	love	en
4809	G_V	love	wouldn't	you	en
4810	G_PRP	you	love	0	en
4811	G_X	0	you	If	univ
4812	PSP	If	0	I	en
4813	G_PRP	I	If	didn't	en
4814	G_V	didn't	I	love	en
4815	G_V	love	didn't	you	en
4816	G_PRP	you	love	,	en
4817	G_X	,	you	I	univ
4818	G_PRP	I	,	wouldn't	en
4819	G_V	wouldn't	I	miss	en
4820	G_N	miss	wouldn't	you	en
4821	G_PRP	you	miss	0	en
4822	G_X	0	you	But	univ
4823	CC	But	0	I	en
4824	G_PRP	I	But	did	en
4825	G_V	did	I	,	en
4826	G_X	,	did	I	univ
4827	G_PRP	I	,	do	en
4828	G_V	do	I	,	hi
4829	G_X	,	do	and	univ
4830	CC	and	,	I	en
4831	G_PRP	I	and	will	en
4832	G_V	will	I	0	en
4833	G_X	0	will		univ
4834	#	#318		:	univ
4835	G_X	:	#318	I	univ
4836	G_PRP	I	:	am	en
4837	G_V	am	I	graduating	en
4838	G_V	graduating	am	this	en
4839	G_PRP	this	graduating	year	en
4840	G_N	year	this	0	en
4841	G_X	0	year	Four	univ
4842	G_SYM	Four	0	years	en
4843	G_N	years	Four	ago	en
4844	G_R	ago	years	,	en
