id	tag	word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
2589	G_N	seniors	en	en	en	G_J	0	0
2590	PSP	of	en	en	acro	G_N	0	0
2591	G_N	IITB	acro	en	univ	PSP	0	0
2592	G_X	.	univ	acro		G_N	0	0
2593	G_V	go	en		en		0	0
2594	CC	and	en	en	en	G_V	0	0
2595	G_V	propose	en	en	en	CC	0	0
2596	G_PRP	her	en	en	en	G_V	0	0
2597	G_N	dear	en	en	univ	G_PRP	0	0
2598	G_X	,,	univ	en	en	G_N	0	0
2599	G_R	otherwise	en	univ	hi	G_X	0	0
2600	G_PRP	koi	hi	en	hi	G_R	0	0
2601	CC	aur	hi	hi	en	G_PRP	0	0
2602	G_V	propose	en	hi	hi	CC	0	0
2603	G_V	kar	hi	en	hi	G_V	0	0
2604	G_V	degaaa	hi	hi	hi	G_V	0	0
2605	G_PRP	tumse	hi	hi	hi	G_V	0	0
2606	G_N	pehle	hi	hi	univ	G_PRP	0	0
2607	G_X	,,,,,,,,,,	univ	hi	en	G_N	0	0
2608	PSP	In	en	univ	acro	G_X	0	0
2609	G_N	IITB	acro	en	en	PSP	0	0
2610	G_J	first	en	acro	en	G_N	0	0
2611	G_V	come	en	en	en	G_J	0	0
2612	CC	and	en	en	en	G_V	0	0
2613	G_J	first	en	en	en	CC	0	0
2614	G_V	serve	en	en	hi	G_J	0	0
2615	G_PRT	waala	hi	en	en	G_V	0	0
2616	G_N	matter	en	hi	hi	G_PRT	0	0
2617	G_V	hai	hi	en	ne	G_N	0	0
2618	G_N	bhaui	ne	hi		G_V	0	0
2619	#	#344	univ		univ		1	0
2620	G_X	:	univ	univ	en	#	0	0
2621	G_N	I've	en	univ	en	G_X	0	0
2622	G_V	cheated	en	en	en	G_N	0	0
2623	PSP	in	en	en	en	G_V	0	0
2624	G_N	class	en	en	en	PSP	0	0
2625	G_N	assignments	en	en	univ	G_N	0	0
2626	G_X	,	univ	en	en	G_N	0	0
2627	G_V	cheated	en	univ	en	G_X	0	0
2628	PSP	in	en	en	en	G_V	0	0
2629	G_N	quizzes	en	en	univ	PSP	0	0
2630	G_X	,	univ	en	en	G_N	0	0
2631	G_V	cheated	en	univ	en	G_X	0	0
2632	PSP	in	en	en	en	G_V	0	0
2633	G_N	mid-sems	en	en	univ	PSP	0	0
2634	G_X	,	univ	en	en	G_N	0	0
2635	G_V	cheated	en	univ	en	G_X	0	0
2636	PSP	in	en	en	en	G_V	0	0
2637	G_N	end-sems	en	en	univ	PSP	0	0
2638	G_X	,	univ	en	en	G_N	0	0
2639	G_V	cheated	en	univ	en	G_X	0	0
2640	PSP	in	en	en	en	G_V	0	0
2641	DT	my	en	en	acro	PSP	0	0
2642	G_N	BTP	acro	en	univ	DT	0	0
2643	G_X	,	univ	acro	en	G_N	0	0
2644	CC	and	en	univ	en	G_X	0	0
2645	G_R	currently	en	en	en	CC	0	0
2646	G_V	cheating	en	en	en	G_R	0	0
2647	PSP	on	en	en	en	G_V	0	0
2648	DT	my	en	en	en	PSP	0	0
2649	G_N	bf	en	en	univ	DT	0	0
2650	G_X	.	univ	en	hi	G_N	0	0
2651	G_V	He	hi	univ	en	G_X	0	0
2652	G_V	has	en	hi	en	G_V	0	0
2653	G_PRT	no	en	en	en	G_V	0	0
2654	G_N	clue	en	en	univ	G_PRT	0	0
2655	G_X	.	univ	en		G_N	0	0
2656	G_N	saali	hi		hi		0	0
2657	G_PRT	kutte	hi	hi	hi	G_N	0	0
2658	PSP	ki	hi	hi	hi	G_PRT	0	0
2659	G_N	maut	hi	hi	hi	PSP	0	0
2660	G_V	maregi	hi	hi		G_N	0	0
2661	G_N	karma	ne		en		0	0
2662	G_V	is	en	ne	en	G_N	0	0
2663	DT	a	en	en	en	G_V	0	0
2664	G_N	bitch	en	en	univ	DT	0	0
2665	G_X	!!	univ	en	en	G_N	0	0
2666	G_V	dnt	en	univ	en	G_X	0	0
2667	G_V	worry	en	en		G_V	0	0
2668	G_PRP	U	en		en		0	0
2669	G_V	will	en	en	en	G_PRP	0	0
2670	G_V	cheat	en	en	en	G_V	0	0
2671	G_PRP	ur	en	en	en	G_V	0	0
2672	G_N	husband	en	en	en	G_PRP	0	0
2673	G_R	too	en	en	univ	G_N	0	0
2674	G_X	...	univ	en		G_R	0	0
2675	G_R	once	en		en		0	0
2676	G_V	cheat	en	en	en	G_R	0	0
2677	G_PRT	to	en	en	en	G_V	0	0
2678	G_PRP	urself	en	en	univ	G_PRT	0	0
2679	G_X	.	univ	en	univ	G_PRP	0	0
2680	G_X	.	univ	univ	en	G_X	0	0
2681	G_V	see	en	univ	en	G_X	0	0
2682	DT	the	en	en	en	G_V	0	0
2683	G_N	miracle	en	en		DT	0	0
2684	G_PRP	you	en		hi		0	0
2685	PSP	are	hi	en	en	G_PRP	0	0
2686	G_PRT	not	en	hi	en	PSP	0	0
2687	G_V	cheating	en	en	univ	G_PRT	0	0
2688	G_X	...	univ	en	en	G_V	0	0
2689	G_PRP	you	en	univ	hi	G_X	0	0
2690	PSP	are	hi	en	en	G_PRP	0	0
2691	G_V	doing	en	hi	en	PSP	0	0
2692	G_PRP	what	en	en	en	G_V	0	0
2693	G_PRP	you	en	en	en	G_PRP	0	0
2694	G_V	feel	en	en	en	G_PRP	0	0
2695	G_J	gud	en	en	en	G_V	0	0
2696	PSP	about	en	en	univ	G_J	0	0
2697	G_X	...	univ	en		PSP	0	0
2698	G_N	Nobody	en		en		0	0
2699	G_V	cheats	en	en	en	G_N	0	0
2700	G_N	death	en	en	en	G_V	0	0
2701	G_N	it's	en	en	en	G_N	0	0
2702	DT	the	en	en	en	G_N	0	0
2703	G_J	ultimate	en	en	en	DT	0	0
2704	G_N	truth	en	en	en	G_J	0	0
2705	G_R	right	en	en	univ	G_N	0	0
2706	E	:P	univ	en		G_R	0	0
2707	G_N	anything	en		en		0	0
2708	G_V	left	en	en	en	G_N	0	0
2709	G_PRT	out	en	en	univ	G_V	0	0
2710	G_X	?	univ	en	univ	G_PRT	0	0
2711	E	:-)	univ	univ		G_X	0	0
2712	G_PRP	I	en		en		0	0
2713	G_V	know	en	en	en	G_PRP	0	0
2714	G_N	it's	en	en	en	G_V	0	0
2715	G_PRP	you	en	en	ne	G_N	0	0
2716	G_N	saloni	ne	en	univ	G_PRP	0	0
2717	G_X	.	univ	ne		G_N	0	0
2718	U	http://googleoverphone.github.io/	univ		en		0	0
2719	G_V	google	en	univ	en	U	0	0
2720	DT	a	en	en	en	G_V	0	0
2721	G_V	call	en	en	en	DT	0	0
2722	G_R	right	en	en	en	G_V	0	0
2723	G_R	away	en	en	univ	G_R	0	0
2724	G_X	!!	univ	en		G_R	0	0
2725	G_N	You'll	en		en		0	0
2726	G_V	be	en	en	en	G_N	0	0
2727	PSP	in	en	en	en	G_V	0	0
2728	G_N	trouble	en	en	en	PSP	0	0
2729	G_R	someday	en	en	univ	G_N	0	0
2730	G_X	!	univ	en		G_R	0	0
2731	G_R	Great	en		hi		0	0
2732	G_N	yar	hi	en		G_R	0	0
2733	#	#341	univ		univ		1	0
2734	G_X	:	univ	univ	en	#	0	0
2735	G_J	Best	en	univ	en	G_X	0	0
2736	G_N	part	en	en	en	G_J	0	0
2737	PSP	of	en	en	en	G_N	0	0
2738	DT	the	en	en	en	PSP	0	0
2739	G_N	placement	en	en	en	DT	0	0
2740	G_N	orientation	en	en	en	G_N	0	0
2741	G_V	was	en	en	en	G_N	0	0
2742	G_PRP	that	en	en	en	G_V	0	0
2743	G_J	hot	en	en	hi	G_PRP	0	0
2744	G_J	Matki	hi	en	en	G_J	0	0
2745	G_N	Chick	en	hi	univ	G_J	0	0
2746	G_X	.	univ	en	en	G_N	0	0
2747	G_R	Really	en	univ	en	G_X	0	0
2748	G_V	wanna	en	en	en	G_R	0	0
2749	G_V	hook	en	en	en	G_V	0	0
2750	G_PRT	up	en	en	en	G_V	0	0
2751	PSP	with	en	en	en	G_PRT	0	0
2752	G_PRP	her	en	en	univ	PSP	0	0
2753	G_X	.	univ	en	en	G_PRP	0	0
2754	G_V	Suggest	en	univ	en	G_X	0	0
2755	DT	a	en	en	en	G_V	0	0
2756	G_N	way	en	en	univ	DT	0	0
2757	G_X	.	univ	en		G_N	0	0
2758	G_PRP	I	en		en		0	0
2759	G_V	bet	en	en	en	G_PRP	0	0
2760	G_PRP	this	en	en	en	G_V	0	0
2761	G_N	confession	en	en	en	G_PRP	0	0
2762	G_V	was	en	en	en	G_N	0	0
2763	G_V	posted	en	en	en	G_V	0	0
2764	PSP	by	en	en	en	G_V	0	0
2765	DT	the	en	en	hi	PSP	0	0
2766	G_J	Matki	hi	en	en	DT	0	0
2767	G_N	chick	en	hi	en	G_J	0	0
2768	G_PRP	herself	en	en	univ	G_N	0	0
2769	G_X	...	univ	en	en	G_PRP	0	0
2770	DT	the	en	univ	en	G_X	0	0
2771	G_N	way	en	en	en	DT	0	0
2772	DT	some	en	en	en	G_N	0	0
2773	G_J	pathetic	en	en	en	DT	0	0
2774	G_N	women	en	en	en	G_J	0	0
2775	G_V	send	en	en	en	G_N	0	0
2776	G_PRP	themselves	en	en	en	G_V	0	0
2777	G_N	flowers	en	en	en	G_PRP	0	0
2778	PSP	at	en	en	en	G_N	0	0
2779	G_N	work	en	en	univ	PSP	0	0
2780	G_X	!	univ	en	univ	G_N	0	0
2781	G_PRT	LoL	univ	univ		G_X	0	0
2782	G_N	iit	acro		hi		0	0
2783	G_N	delhi	hi	acro	en	G_N	0	0
2784	G_N	fresher	en	hi	univ	G_N	0	0
2785	$	2013	univ	en	en	G_N	0	1
2786	G_N	boys	en	univ	univ	$	0	0
2787	G_X	,,,,	univ	en	acro	G_N	0	0
2788	G_N	iim	acro	univ	ne	G_X	0	0
2789	G_N	kozhikode	ne	acro	en	G_N	0	0
2790	CC	and	en	ne	acro	G_N	0	0
2791	G_N	iim	acro	en	ne	CC	0	0
2792	G_N	ahmedabad	ne	acro	acro	G_N	0	0
2793	G_N	mba	acro	ne	en	G_N	0	0
2794	G_SYM	1st	en	acro	en	G_N	0	0
2795	G_N	year	en	en	en	G_SYM	0	0
2796	G_N	boys	en	en	univ	G_N	0	0
2797	G_X	,,,	univ	en	acro	G_N	0	0
2798	G_N	iiml	acro	univ	univ	G_X	0	0
2799	$	2013	univ	acro	en	G_N	0	1
2800	G_N	class	en	univ	en	$	0	0
2801	G_N	boys	en	en	univ	G_N	0	0
2802	G_X	,,,	univ	en	acro	G_N	0	0
2803	G_N	iimb	acro	univ	acro	G_X	0	0
2804	G_N	pgp	acro	acro	univ	G_N	0	0
2805	$	2013-15	univ	acro	en	G_N	0	1
2806	G_N	boys	en	univ	en	$	0	0
2807	G_V	check	en	en	en	G_N	0	0
2808	G_PRP	ur	en	en	en	G_V	0	0
2809	G_N	message	en	en	en	G_PRP	0	0
2810	PSP	in	en	en	univ	G_N	0	0
2811	G_X	''	univ	en	en	PSP	0	0
2812	G_J	other	en	univ	univ	G_X	0	0
2813	G_X	''	univ	en	univ	G_J	0	0
2814	G_X	.	univ	univ	en	G_X	0	0
2815	G_V	dont	en	univ	en	G_X	0	0
2816	G_V	check	en	en	en	G_V	0	0
2817	G_N	message	en	en	en	G_V	0	0
2818	PSP	in	en	en	univ	G_N	0	0
2819	G_X	''	univ	en	en	PSP	0	0
2820	G_N	inbox	en	univ	univ	G_X	0	0
2821	G_X	''	univ	en	univ	G_N	0	0
2822	G_X	,	univ	univ	en	G_X	0	0
2823	G_V	check	en	univ	en	G_X	0	0
2824	G_N	message	en	en	en	G_V	0	0
2825	G_R	only	en	en	en	G_N	0	0
2826	PSP	in	en	en	univ	G_R	0	0
2827	G_X	''	univ	en	en	PSP	0	0
2828	G_J	other	en	univ	univ	G_X	0	0
2829	G_X	''	univ	en	univ	G_J	0	0
2830	G_X	.	univ	univ	univ	G_X	0	0
2831	G_X	'	univ	univ	en	G_X	0	0
2832	G_J	other	en	univ	univ	G_X	0	0
2833	G_X	'	univ	en	en	G_J	0	0
2834	G_N	folder	en	univ	en	G_X	0	0
2835	G_V	is	en	en	en	G_N	0	0
2836	G_R	next	en	en	en	G_V	0	0
2837	G_PRT	to	en	en	univ	G_R	0	0
2838	G_X	''	univ	en	en	G_PRT	0	0
2839	G_N	inbox	en	univ	univ	G_X	0	0
2840	G_X	''	univ	en	en	G_N	0	0
2841	G_N	folder	en	univ	univ	G_X	0	0
2842	G_X	....	univ	en		G_N	0	0
2843	#	#340	univ		univ		1	0
2844	G_X	:	univ	univ	en	#	0	0
2845	G_PRP	It	en	univ	en	G_X	0	0
2846	G_V	has	en	en	en	G_PRP	0	0
2847	G_V	been	en	en	univ	G_V	0	0
2848	$	10	univ	en	en	G_V	0	1
2849	G_N	years	en	univ	en	$	0	0
2850	PSP	since	en	en	en	G_N	0	0
2851	G_PRP	I	en	en	en	PSP	0	0
2852	G_V	graduated	en	en	univ	G_PRP	0	0
2853	G_X	.	univ	en	en	G_V	0	0
2854	G_N	I've	en	univ	en	G_X	0	0
2855	G_V	been	en	en	en	G_N	0	0
2856	PSP	in	en	en	en	G_V	0	0
2857	DT	a	en	en	en	PSP	0	0
2858	G_J	serious	en	en	en	DT	0	0
2859	G_N	relationship	en	en	en	G_J	0	0
2860	PSP	since	en	en	en	G_N	0	0
2861	G_R	then	en	en	univ	PSP	0	0
2862	G_X	,	univ	en	en	G_R	0	0
2863	CC	and	en	univ	en	G_X	0	0
2864	G_N	I'm	en	en	en	CC	0	0
2865	G_V	going	en	en	en	G_N	0	0
2866	G_PRT	to	en	en	en	G_V	0	0
2867	G_V	marry	en	en	en	G_PRT	0	0
2868	G_N	someone	en	en	en	G_V	0	0
2869	G_R	soon	en	en	univ	G_N	0	0
2870	G_X	.	univ	en	en	G_R	0	0
2871	CC	But	en	univ	en	G_X	0	0
2872	DT	my	en	en	en	CC	0	0
2873	G_J	best	en	en	en	DT	0	0
2874	G_N	experiences	en	en	en	G_J	0	0
2875	PSP	with	en	en	en	G_N	0	0
2876	DT	the	en	en	en	PSP	0	0
2877	G_J	fairer	en	en	en	DT	0	0
2878	G_N	sex	en	en	univ	G_J	0	0
2879	G_X	,	univ	en	en	G_N	0	0
2880	G_V	have	en	univ	en	G_X	0	0
2881	G_V	been	en	en	en	G_V	0	0
2882	PSP	on	en	en	en	G_V	0	0
2883	DT	the	en	en	ne	PSP	0	0
2884	G_N	Vihar	ne	en	ne	DT	0	0
2885	G_N	lake	ne	ne	en	G_N	0	0
2886	PSP	on	en	ne	en	G_N	0	0
2887	G_SYM	one	en	en	en	PSP	0	0
2888	PSP	of	en	en	en	G_SYM	0	0
2889	DT	the	en	en	ne	PSP	0	0
2890	G_J	MoodI	ne	en	en	DT	0	0
2891	G_N	evenings	en	ne	univ	G_J	0	0
2892	G_X	.	univ	en	en	G_N	0	0
2893	G_R	Even	en	univ	en	G_X	0	0
2894	DT	the	en	en	en	G_R	0	0
2895	G_N	lust	en	en	en	DT	0	0
2896	G_V	was	en	en	en	G_N	0	0
2897	G_J	innocent	en	en	en	G_V	0	0
2898	G_R	then	en	en	univ	G_J	0	0
2899	G_X	,	univ	en	en	G_R	0	0
2900	G_R	even	en	univ	en	G_X	0	0
2901	DT	the	en	en	en	G_R	0	0
2902	G_N	innocence	en	en	en	DT	0	0
2903	G_V	is	en	en	en	G_N	0	0
2904	G_PRT	not	en	en	en	G_V	0	0
2905	G_J	genuine	en	en	en	G_PRT	0	0
2906	G_R	now	en	en	univ	G_J	0	0
2907	G_X	.	univ	en	en	G_R	0	0
2908	G_PRP	Those	en	univ	en	G_X	0	0
2909	G_PRP	who	en	en	hi	G_PRP	0	0
2910	PSP	are	hi	en	en	G_PRP	0	0
2911	G_R	still	en	hi	en	PSP	0	0
2912	PSP	on	en	en	en	G_R	0	0
2913	DT	the	en	en	en	PSP	0	0
2914	G_N	campus	en	en	univ	DT	0	0
2915	G_X	,	univ	en	en	G_N	0	0
2916	G_V	enjoy	en	univ	en	G_X	0	0
2917	G_PRP	it	en	en	en	G_V	0	0
2918	G_R	too	en	en	en	G_PRP	0	0
2919	DT	the	en	en	en	G_R	0	0
2920	G_N	fullest	en	en	univ	DT	0	0
2921	G_X	!	univ	en		G_N	0	0
2922	#	#339	univ		univ		1	0
2923	G_X	:	univ	univ	univ	#	0	0
2924	E	[\\m/]	univ	univ	en	G_X	0	0
2925	G_R	Just	en	univ	en	E	0	0
2926	G_V	came	en	en	en	G_R	0	0
2927	G_N	back	en	en	en	G_V	0	0
2928	PSP	from	en	en	en	G_N	0	0
2929	G_J	foreign	en	en	en	PSP	0	0
2930	G_N	internship	en	en	univ	G_J	0	0
2931	G_X	.	univ	en	en	G_N	0	0
2932	G_N	It's	en	univ	en	G_X	0	0
2933	DT	a	en	en	en	G_N	0	0
2934	G_J	drastic	en	en	en	DT	0	0
2935	G_N	step	en	en	en	G_J	0	0
2936	G_R	down	en	en	en	G_N	0	0
2937	PSP	in	en	en	en	G_R	0	0
2938	G_J	hot	en	en	univ	PSP	0	0
2939	G_X	(?)	univ	en	en	G_J	0	0
2940	CC	&	en	univ	en	G_X	0	0
2941	G_J	willing	en	en	en	CC	0	0
2942	G_N	chicks	en	en	univ	G_J	0	0
2943	G_X	.	univ	en	en	G_N	0	0
2944	G_R	Just	en	univ	en	G_X	0	0
2945	G_V	thinking	en	en	en	G_R	0	0
2946	PSP	about	en	en	en	G_V	0	0
2947	DT	the	en	en	en	PSP	0	0
2948	G_J	sexual	en	en	en	DT	0	0
2949	G_N	tradeoffs	en	en	en	G_J	0	0
2950	G_N	I'm	en	en	en	G_N	0	0
2951	G_V	paying	en	en	en	G_N	0	0
2952	PSP	for	en	en	en	G_V	0	0
2953	DT	the	en	en	en	PSP	0	0
2954	G_N	IIT	en	en	en	DT	0	0
2955	G_N	tag	en	en	univ	G_N	0	0
2956	G_X	.	univ	en		G_N	0	0
2957	G_N	iit	acro		hi		0	0
2958	G_N	delhi	hi	acro	en	G_N	0	0
2959	G_N	fresher	en	hi	univ	G_N	0	0
2960	$	2013	univ	en	en	G_N	0	1
2961	G_N	boys	en	univ	univ	$	0	0
2962	G_X	,,,,	univ	en	acro	G_N	0	0
2963	G_N	iim	acro	univ	ne	G_X	0	0
2964	G_N	kozhikode	ne	acro	en	G_N	0	0
2965	CC	and	en	ne	acro	G_N	0	0
2966	G_N	iim	acro	en	ne	CC	0	0
2967	G_N	ahmedabad	ne	acro	acro	G_N	0	0
2968	G_N	mba	acro	ne	en	G_N	0	0
2969	G_SYM	1st	en	acro	en	G_N	0	0
2970	G_N	year	en	en	en	G_SYM	0	0
2971	G_N	boys	en	en	univ	G_N	0	0
2972	G_X	,,,	univ	en	acro	G_N	0	0
2973	G_N	iiml	acro	univ	univ	G_X	0	0
2974	$	2013	univ	acro	en	G_N	0	1
2975	G_N	class	en	univ	en	$	0	0
2976	G_N	boys	en	en	univ	G_N	0	0
2977	G_X	,,,	univ	en	acro	G_N	0	0
2978	G_N	iimb	acro	univ	acro	G_X	0	0
2979	G_N	pgp	acro	acro	univ	G_N	0	0
2980	$	2013-15	univ	acro	en	G_N	0	1
2981	G_N	boys	en	univ	en	$	0	0
2982	G_V	check	en	en	en	G_N	0	0
2983	G_PRP	ur	en	en	en	G_V	0	0
2984	G_N	message	en	en	en	G_PRP	0	0
2985	PSP	in	en	en	univ	G_N	0	0
2986	G_X	''	univ	en	en	PSP	0	0
2987	G_J	other	en	univ	univ	G_X	0	0
2988	G_X	''	univ	en	univ	G_J	0	0
2989	G_X	.	univ	univ	en	G_X	0	0
2990	G_V	dont	en	univ	en	G_X	0	0
2991	G_V	check	en	en	en	G_V	0	0
2992	G_N	message	en	en	en	G_V	0	0
2993	PSP	in	en	en	univ	G_N	0	0
2994	G_X	''	univ	en	en	PSP	0	0
2995	G_N	inbox	en	univ	univ	G_X	0	0
2996	G_X	''	univ	en	univ	G_N	0	0
2997	G_X	,	univ	univ	en	G_X	0	0
2998	G_V	check	en	univ	en	G_X	0	0
2999	G_N	message	en	en	en	G_V	0	0
3000	G_R	only	en	en	en	G_N	0	0
3001	PSP	in	en	en	univ	G_R	0	0
3002	G_X	''	univ	en	en	PSP	0	0
3003	G_J	other	en	univ	univ	G_X	0	0
3004	G_X	''	univ	en	univ	G_J	0	0
3005	G_X	.	univ	univ	univ	G_X	0	0
3006	G_X	'	univ	univ	en	G_X	0	0
3007	G_J	other	en	univ	univ	G_X	0	0
3008	G_X	'	univ	en	en	G_J	0	0
3009	G_N	folder	en	univ	en	G_X	0	0
3010	G_V	is	en	en	en	G_N	0	0
3011	G_R	next	en	en	en	G_V	0	0
3012	G_PRT	to	en	en	univ	G_R	0	0
3013	G_X	''	univ	en	en	G_PRT	0	0
3014	G_N	inbox	en	univ	univ	G_X	0	0
3015	G_X	''	univ	en	en	G_N	0	0
3016	G_N	folder	en	univ	univ	G_X	0	0
3017	G_X	....	univ	en		G_N	0	0
3018	#	#338	univ		univ		1	0
3019	G_X	:	univ	univ	en	#	0	0
3020	G_R	Why	en	univ	hi	G_X	0	0
3021	PSP	are	hi	en	en	G_R	0	0
3022	DT	the	en	hi	en	PSP	0	0
3023	G_N	admins	en	en	en	DT	0	0
3024	G_V	sleeping	en	en	univ	G_N	0	0
3025	G_X	?	univ	en		G_V	0	0
3026	G_N	truth	en		en		0	0
3027	G_V	be	en	en	en	G_N	0	0
3028	G_V	told	en	en	univ	G_V	0	0
3029	G_X	,	univ	en	en	G_V	0	0
3030	G_PRP	we	en	univ	hi	G_X	0	0
3031	PSP	are	hi	en	en	G_PRP	0	0
3032	G_V	getting	en	hi	en	PSP	0	0
3033	G_R	very	en	en	en	G_V	0	0
3034	G_J	boring	en	en	en	G_R	0	0
3035	G_N	confessions	en	en	univ	G_J	0	0
3036	G_X	,	univ	en	en	G_N	0	0
3037	G_PRT	no	en	univ	en	G_X	0	0
3038	G_J	real	en	en	en	G_PRT	0	0
3039	G_N	escapades	en	en	en	G_J	0	0
3040	CC	or	en	en	en	G_N	0	0
3041	G_J	daring	en	en	en	CC	0	0
3042	G_N	stories	en	en	univ	G_J	0	0
3043	G_X	...	univ	en		G_N	0	0
3044	G_N	I'm	en		en		0	0
3045	G_R	quite	en	en	en	G_N	0	0
3046	G_V	awake	en	en	univ	G_R	0	0
3047	G_X	,	univ	en	en	G_V	0	0
3048	G_R	really	en	univ	univ	G_X	0	0
3049	G_X	...	univ	en	en	G_R	0	0
3050	G_N	it's	en	univ	en	G_X	0	0
3051	G_PRP	you	en	en	en	G_N	0	0
3052	G_N	people	en	en	en	G_PRP	0	0
3053	G_PRP	who	en	en	hi	G_N	0	0
3054	PSP	are	hi	en	en	G_PRP	0	0
3055	G_V	sleeping	en	hi	univ	PSP	0	0
3056	G_X	...	univ	en		G_V	0	0
3057	G_R	why	en		en		0	0
3058	G_PRP	u	en	en	en	G_R	0	0
3059	G_PRT	no	en	en	en	G_PRP	0	0
3060	G_V	entertain	en	en	en	G_PRT	0	0
3061	G_R	now	en	en	univ	G_V	0	0
3062	G_X	???	univ	en		G_R	0	0
3063	G_PRP	I	en		en		0	0
3064	G_V	bet	en	en	en	G_PRP	0	0
3065	G_PRP	ur	en	en	en	G_V	0	0
3066	G_N	uncle	en	en	en	G_PRP	0	0
3067	G_V	appreciated	en	en	en	G_N	0	0
3068	DT	your	en	en	en	G_V	0	0
3069	G_N	collection	en	en	univ	DT	0	0
3070	G_X	.	univ	en	univ	G_N	0	0
3071	G_X	.	univ	univ	hi	G_X	0	0
3072	G_N	Uncles	hi	univ	hi	G_X	0	0
3073	PSP	are	hi	hi	en	G_N	0	0
3074	G_N	human	en	hi	en	PSP	0	0
3075	G_R	too	en	en	univ	G_N	0	0
3076	G_X	!	univ	en		G_R	0	0
3077	G_PRP	You	en		en		0	0
3078	G_V	should	en	en	en	G_PRP	0	0
3079	G_V	have	en	en	en	G_V	0	0
3080	G_V	taken	en	en	en	G_V	0	0
3081	DT	a	en	en	en	G_V	0	0
3082	G_J	naked	en	en	en	DT	0	0
3083	CC	or	en	en	en	G_J	0	0
3084	G_N	half	en	en	en	CC	0	0
3085	G_J	naked	en	en	en	G_N	0	0
3086	G_N	pic	en	en	en	G_J	0	0
3087	PSP	of	en	en	en	G_N	0	0
3088	G_PRP	him	en	en	en	PSP	0	0
3089	CC	and	en	en	en	G_PRP	0	0
3090	G_V	share	en	en	en	CC	0	0
3091	G_PRP	it	en	en	en	G_V	0	0
3092	PSP	on	en	en	en	G_PRP	0	0
3093	G_PRP	his	en	en	acro	PSP	0	0
3094	G_N	fb	acro	en	en	G_PRP	0	0
3095	G_N	wall	en	acro	univ	G_N	0	0
3096	G_X	.	univ	en	univ	G_N	0	0
3097	E	:)	univ	univ		G_X	0	0
3098	#	#337	univ		univ		1	0
3099	G_X	:	univ	univ	en	#	0	0
3100	PSP	In	en	univ	en	G_X	0	0
3101	DT	my	en	en	en	PSP	0	0
3102	G_J	freshie	en	en	en	DT	0	0
3103	G_N	year	en	en	univ	G_J	0	0
3104	G_X	,	univ	en	en	G_N	0	0
3105	G_PRP	I	en	univ	en	G_X	0	0
3106	G_V	had	en	en	en	G_PRP	0	0
3107	G_PRT	to	en	en	en	G_V	0	0
3108	G_V	get	en	en	en	G_PRT	0	0
3109	G_N	back	en	en	en	G_V	0	0
3110	PSP	at	en	en	en	G_N	0	0
3111	DT	a	en	en	hi	PSP	0	0
3112	G_J	chootiya	hi	en	en	DT	0	0
3113	G_N	prof	en	hi	en	G_J	0	0
3114	PSP	in	en	en	en	G_N	0	0
3115	G_N	chem	en	en	en	PSP	0	0
3116	G_N	lab	en	en	univ	G_N	0	0
3117	G_X	.	univ	en	en	G_N	0	0
3118	G_PRP	I	en	univ	en	G_X	0	0
3119	G_V	peed	en	en	en	G_PRP	0	0
3120	PSP	into	en	en	en	G_V	0	0
3121	DT	a	en	en	ne	PSP	0	0
3122	G_N	Bisleri	ne	en	en	DT	0	0
3123	G_N	bottle	en	ne	en	G_N	0	0
3124	CC	and	en	en	en	G_N	0	0
3125	G_V	sneaked	en	en	en	CC	0	0
3126	G_PRP	it	en	en	en	G_V	0	0
3127	PSP	into	en	en	en	G_PRP	0	0
3128	DT	the	en	en	en	PSP	0	0
3129	G_N	lab	en	en	univ	DT	0	0
3130	G_X	.	univ	en	en	G_N	0	0
3131	PSP	At	en	univ	en	G_X	0	0
3132	DT	an	en	en	en	PSP	0	0
3133	G_J	opportune	en	en	en	DT	0	0
3134	G_N	moment	en	en	univ	G_J	0	0
3135	G_X	,	univ	en	en	G_N	0	0
3136	G_PRP	I	en	univ	en	G_X	0	0
3137	G_V	emptied	en	en	en	G_PRP	0	0
3138	G_PRP	it	en	en	en	G_V	0	0
3139	PSP	into	en	en	en	G_PRP	0	0
3140	DT	a	en	en	en	PSP	0	0
3141	G_J	conical	en	en	hi	DT	0	0
3142	G_N	flask	hi	en	en	G_J	0	0
3143	CC	and	en	hi	en	G_N	0	0
3144	DT	a	en	en	hi	CC	0	0
3145	G_N	beaker	hi	en	en	DT	0	0
3146	CC	and	en	hi	en	G_N	0	0
3147	G_V	kept	en	en	en	CC	0	0
3148	G_PRP	them	en	en	en	G_V	0	0
3149	PSP	in	en	en	univ	G_PRP	0	0
3150	$	2	univ	en	en	PSP	0	1
3151	G_N	corners	en	univ	en	$	0	0
3152	PSP	of	en	en	en	G_N	0	0
3153	DT	the	en	en	en	PSP	0	0
3154	G_N	lab	en	en	univ	DT	0	0
3155	G_X	.	univ	en	en	G_N	0	0
3156	DT	The	en	univ	ne	G_X	0	0
3157	G_N	Bisleri	ne	en	en	DT	0	0
3158	G_N	bottle	en	ne	en	G_N	0	0
3159	G_V	was	en	en	en	G_N	0	0
3160	G_V	left	en	en	en	G_V	0	0
3161	PSP	on	en	en	en	G_V	0	0
