 0 1 2
6777 is en G_V
6778 over en PSP
6779 they en G_PRP
6780 ask en G_V
6781 you en G_PRP
6782 why en G_R
6783 you en G_PRP
6784 don't en G_V
6785 have en G_V
6786 the en DT
6787 capability en G_N
6788 to en G_PRT
6789 get en G_V
6790 fucked en G_V
6791 further en G_R
6792 since en PSP
6793 you en G_PRP
6794 are hi PSP
6795 an en DT
6796 IITian ne G_N
6797 . univ G_X
6798 And en CC
6799 then en G_R
6800 they en G_PRP
6801 fire hi G_N
6802 you en G_PRP
6803 with en PSP
6804 placement en G_N
6805 penalty en G_N
6806 points en G_N
6807 and en CC
6808 fine en G_J
6809 ( univ G_X
6810 I en G_PRP
6811 didn't en G_V
6812 even en G_R
6813 know en G_V
6814 such en G_J
6815 things en G_N
6816 happen en G_V
6817 ) univ G_X
6818 . univ G_X
6819 . univ G_X
6820 So en PSP
6821 just en G_J
6822 a en DT
6823 piece en G_N
6824 of en PSP
6825 advice en G_N
6826 - univ G_X
6827 don't en G_V
6828 sign en G_V
6829 any en DT
6830 damn en G_J
6831 internship en G_N
6832 offer en G_N
6833 if en PSP
6834 you en G_PRP
6835 know en G_V
6836 you en G_PRP
6837 don't en G_V
6838 like en G_R
6839 it en G_PRP
6840 , univ G_X
6841 then en G_R
6842 a en DT
6843 sidey en G_J
6844 project en G_N
6845 is en G_V
6846 the en DT
6847 best en G_J
6848 thing en G_N
6849 to en G_PRT
6850 do hi G_V
6851 . univ G_X
6852 If en PSP
6853 anyone en G_N
6854 knows en G_V
6855 how/where en G_R
6856 to en G_PRT
6857 check en G_V
6858 placement en G_N
6859 penalty en G_N
6860 points en G_N
6861 , univ G_X
6862 please en G_R
6863 comment en G_V
6864 . univ G_X
6865 #giveup univ #
6866 @intern univ @
6867 #### #### ####
6868 Bhavesh ne G_N
6869 Gore ne G_N
6870 :P univ E
6871 #### #### ####
6872 #301 univ #
6873 : univ G_X
6874 We en G_PRP
6875 have en G_V
6876 instituted en G_V
6877 a en DT
6878 new en G_J
6879 award en G_N
6880 for en PSP
6881 the en DT
6882 best en G_J
6883 rack en G_N
6884 at en PSP
6885 IITB acro G_N
6886 . univ G_X
6887 This en G_PRP
6888 year's en G_N
6889 undisputed en G_J
6890 winner en G_N
6891 is en G_V
6892 Xxxxxxi ne G_N
6893 Xxxxxxa ne G_N
6894 ;) univ E
6895 [ univ G_X
6896 sorry en G_J
6897 confessor en G_N
6898 , univ G_X
6899 we en G_PRP
6900 can't en G_V
6901 publish en G_V
6902 names en G_N
6903 but en CC
6904 feel en G_V
6905 free en G_J
6906 to en G_PRT
6907 tag en G_N
6908 whoever en G_PRP
6909 you en G_PRP
6910 like en G_R
6911 ] univ G_X
6912 #### #### ####
6913 #300 univ #
6914 : univ G_X
6915 One en G_SYM
6916 of en PSP
6917 my en DT
6918 wingmates en G_N
6919 was en G_V
6920 a en DT
6921 maha hi G_J
6922 nbdu acro G_N
6923 and en CC
6924 constantly en G_R
6925 mugging en G_V
6926 night en G_N
6927 and en CC
6928 day hi G_V
6929 . univ G_X
6930 He hi G_V
6931 even en G_R
6932 preferred en G_V
6933 mugging en G_V
6934 instead en G_R
6935 of en PSP
6936 fapping en G_V
6937 to en G_PRT
6938 porn en G_N
6939 . univ G_X
6940 The en DT
6941 wing hi G_N
6942 decided en G_V
6943 to en G_PRT
6944 act en G_V
6945 decisively en G_R
6946 to en G_PRT
6947 end en G_V
6948 this en G_PRP
6949 incorrigible en G_J
6950 menace en G_N
6951 . univ G_X
6952 One en G_SYM
6953 day hi G_V
6954 during en CC
6955 midsems en G_N
6956 this en G_PRP
6957 inhuman en G_J
6958 muggu hi G_N
6959 started en G_V
6960 complaining en G_V
6961 of en PSP
6962 a en DT
6963 headache en G_N
6964 as en PSP
6965 he hi G_V
6966 had en G_V
6967 been en G_V
6968 mugging en G_V
6969 for en PSP
6970 14 univ $
6971 hours en G_N
6972 straight en G_R
6973 , univ G_X
6974 and en CC
6975 was en G_V
6976 upset en G_J
6977 that en G_PRP
6978 he hi G_V
6979 can't en G_V
6980 keep en G_V
6981 mugging en G_V
6982 . univ G_X
6983 This en G_PRP
6984 was en G_V
6985 the en DT
6986 opportune en G_J
6987 moment en G_N
6988 we en G_PRP
6989 had en G_V
6990 been en G_V
6991 waiting en G_V
6992 for en PSP
6993 . univ G_X
6994 I en G_PRP
6995 quickly en G_R
6996 substituted en G_V
6997 isabgol ne G_N
6998 ( univ G_X
6999 laxative en G_N
7000 ) univ G_X
7001 into en PSP
7002 a en DT
7003 Multi en G_J
7004 Vitamin en G_J
7005 formula en G_N
7006 capsule en G_N
7007 bottle en G_N
7008 and en CC
7009 told en G_V
7010 him en G_PRP
7011 this en G_PRP
7012 will en G_V
7013 keep en G_V
7014 him en G_PRP
7015 alert en G_N
7016 throughout en PSP
7017 the en DT
7018 night en G_N
7019 , univ G_X
7020 and en CC
7021 he hi G_V
7022 should en G_V
7023 take en G_V
7024 2 univ $
7025 tablets en G_N
7026 every en G_SYM
7027 hour en G_N
7028 . univ G_X
7029 The en DT
7030 chootiya hi G_J
7031 kept en G_V
7032 taking en G_V
7033 isabgol ne G_N
7034 throughout en PSP
7035 the en DT
7036 night en G_N
7037 and en CC
7038 next en G_R
7039 morning en G_N
7040 he hi G_V
7041 had en G_V
7042 to en G_PRT
7043 bunk en G_V
7044 the en DT
7045 midsems en G_N
7046 because en PSP
7047 he hi G_V
7048 was en G_V
7049 stuck en G_V
7050 in en PSP
7051 the en DT
7052 bog en G_N
7053 jetting en G_V
7054 it en G_PRP
7055 all en DT
7056 out en G_PRT
7057 ... univ G_X
7058 #### #### ####
7059 #299 univ #
7060 [ univ G_X
7061 M2K acro G_X
7062 ]: univ G_X
7063 In en PSP
7064 the en DT
7065 winter en G_N
7066 of en PSP
7067 ' univ G_X
7068 99 univ $
7069 I en G_PRP
7070 came en G_V
7071 up en G_PRT
7072 with en PSP
7073 a en DT
7074 brilliant en G_J
7075 plan en G_N
7076 . univ G_X
7077 My en DT
7078 wingman en G_N
7079 and en CC
7080 I en G_PRP
7081 would en G_V
7082 walk en G_V
7083 up en G_PRT
7084 to en G_PRT
7085 any en DT
7086 2 univ $
7087 random en G_J
7088 chicks en G_N
7089 late en G_J
7090 nights en G_N
7091 and en CC
7092 tell en G_V
7093 them en G_PRP
7094 we en G_PRP
7095 are hi PSP
7096 from en PSP
7097 the en DT
7098 campus en G_N
7099 security en G_N
7100 cell en G_N
7101 , univ G_X
7102 anti-leopard en G_J
7103 squad en G_N
7104 ... univ G_X
7105 And en CC
7106 as en PSP
7107 it en G_PRP
7108 was en G_V
7109 our en DT
7110 duty en G_N
7111 to en G_PRT
7112 ensure en G_V
7113 the en DT
7114 safety en G_N
7115 of en PSP
7116 all en DT
7117 outsiders en G_N
7118 , univ G_X
7119 we en G_PRP
7120 got en G_V
7121 to en G_PRT
7122 latch en G_V
7123 on en PSP
7124 to en G_PRT
7125 and en CC
7126 hang en G_V
7127 out en G_PRT
7128 with en PSP
7129 new en G_J
7130 chicks en G_N
7131 almost en G_R
7132 every en G_SYM
7133 day hi G_V
7134 of en PSP
7135 MI acro G_N
7136 that en G_PRP
7137 winter en G_N
7138 , univ G_X
7139 and en CC
7140 we en G_PRP
7141 got en G_V
7142 new en G_J
7143 numbers en G_N
7144 every en G_SYM
7145 day hi G_V
7146 of en PSP
7147 MI acro G_N
7148 . univ G_X
7149 In en PSP
7150 2000 univ $
7151 we en G_PRP
7152 expanded en G_V
7153 our en DT
7154 leopard en G_N
7155 protection en G_N
7156 service en G_V
7157 and en CC
7158 we en G_PRP
7159 started en G_V
7160 targeting en G_V
7161 IDC acro G_N
7162 babes en G_N
7163 ( univ G_X
7164 at en PSP
7165 that en G_PRP
7166 time en G_N
7167 those en DT
7168 were en G_V
7169 the en DT
7170 only en G_R
7171 decent en G_J
7172 quality en G_N
7173 women en G_N
7174 around en PSP
7175 , univ G_X
7176 and en CC
7177 in en PSP
7178 any en DT
7179 case en G_N
7180 H10 univ $
7181 knew en G_V
7182 us hi G_PRP
7183 very en G_R
7184 well en G_J
7185 ) univ G_X
7186 . univ G_X
7187 And en CC
7188 why en G_R
7189 did en G_V
7190 they en G_PRP
7191 fall en G_V
7192 for en PSP
7193 this en G_PRP
7194 ? univ G_X
7195 We en G_PRP
7196 had en G_V
7197 printed en G_V
7198 fake en G_J
7199 ID acro G_N
7200 cards en G_N
7201 with en PSP
7202 IITB-LPS acro G_N
7203 on en PSP
7204 them en G_PRP
7205 ;) univ E
7206 #### #### ####
7207 : univ G_X
7208 like en G_R
7209 : univ G_X
7210 #### #### ####
7211 #298 univ #
7212 : univ G_X
7213 There en DT
7214 was en G_V
7215 this en G_PRP
7216 girl en G_N
7217 who en G_PRP
7218 always en G_R
7219 visited en G_V
7220 H13 univ G_N
7221 , univ G_X
7222 to en G_PRT
7223 meet en G_V
7224 guys en G_N
7225 ... univ G_X
7226 once en G_R
7227 near en PSP
7228 powai ne G_N
7229 lake ne G_N
7230 she en G_PRP
7231 told en G_V
7232 me en G_PRP
7233 that en G_PRP
7234 she en G_PRP
7235 lived en G_V
7236 with en PSP
7237 guys en G_N
7238 in en PSP
7239 Delhi ne G_N
7240 for en PSP
7241 a en DT
7242 year en G_N
7243 but en CC
7244 she en G_PRP
7245 never en G_R
7246 did en G_V
7247 anything en G_N
7248 with en PSP
7249 them en G_PRP
7250 and en CC
7251 still en G_R
7252 doesn't en G_V
7253 know en G_V
7254 how en G_R
7255 to en G_PRT
7256 kiss en G_V
7257 . univ G_X
7258 I en G_PRP
7259 don't en G_V
7260 believe en G_V
7261 that en G_PRP
7262 . univ G_X
7263 What en G_PRP
7264 a en DT
7265 bitch en G_N
7266 ! univ G_X
7267 Guys en G_X
7268 beware en G_V
7269 of en PSP
7270 her en G_PRP
7271 and en CC
7272 never en G_R
7273 get en G_V
7274 sentimental en G_J
7275 if en PSP
7276 she en G_PRP
7277 talks en G_V
7278 to en G_PRT
7279 you en G_PRP
7280 ... univ G_X
7281 I en G_PRP
7282 think en G_V
7283 she's en G_N
7284 lying en G_V
7285 . univ G_X
7286 #### #### ####
7287 Sherlock ne G_N
7288 detected en G_V
7289 #### #### ####
7290 hmmm univ G_PRT
7291 ! univ G_X
7292 #### #### ####
7293 how en G_R
7294 do hi G_V
7295 u en G_PRP
7296 know en G_V
7297 ??? univ G_X
7298 :P univ E
7299 #### #### ####
7300 #297 univ #
7301 : univ G_X
7302 I en G_PRP
7303 didn't en G_V
7304 clear en G_V
7305 my en DT
7306 last en G_J
7307 FF ne G_N
7308 on en PSP
7309 time en G_N
7310 . univ G_X
7311 So en PSP
7312 I en G_PRP
7313 didn't en G_V
7314 get en G_V
7315 any en DT
7316 placement en G_N
7317 offer en G_N
7318 . univ G_X
7319 This en G_PRP
7320 seemingly en G_R
7321 has en G_V
7322 ruined en G_V
7323 my en DT
7324 career en G_N
7325 or en CC
7326 whatever univ G_R
7327 that en G_PRP
7328 I en G_PRP
7329 could en G_V
7330 have en G_V
7331 had en G_V
7332 if en PSP
7333 I en G_PRP
7334 would en G_V
7335 have en G_V
7336 done en G_V
7337 everything en G_N
7338 on en PSP
7339 time en G_N
7340 like en G_R
7341 everyone en G_PRP
7342 else en G_J
7343 did en G_V
7344 . univ G_X
7345 Now en G_R
7346 I'm en G_N
7347 stuck en G_V
7348 in en PSP
7349 a en DT
7350 menial en G_J
7351 job en G_N
7352 with en PSP
7353 menial en G_J
7354 pay hi PSP
7355 . univ G_X
7356 . univ G_X
7357 . univ G_X
7358 I en G_PRP
7359 have en G_V
7360 no en G_PRT
7361 idea en G_N
7362 what en G_PRP
7363 to en G_PRT
7364 do hi G_V
7365 or en CC
7366 where en G_R
7367 to en G_PRT
7368 go en G_V
7369 or en CC
7370 how en G_R
7371 to en G_PRT
7372 make en G_V
7373 up en G_PRT
7374 for en PSP
7375 lost en G_V
7376 time en G_N
7377 . univ G_X
7378 And en CC
7379 now en G_R
7380 I'm en G_N
7381 too en G_R
7382 old en G_J
7383 to en G_PRT
7384 start en G_N
7385 anywhere en G_R
7386 afresh en G_R
7387 . univ G_X
7388 . univ G_X
7389 . univ G_X
7390 Serious en G_J
7391 suggestions en G_N
7392 required en G_V
7393 ... univ G_X
7394 and en CC
7395 not en G_PRT
7396 follow en G_V
7397 your en DT
7398 passion en G_N
7399 and en CC
7400 dreams en G_N
7401 and en CC
7402 all en DT
7403 ... univ G_X
7404 . univ G_X
7405 . univ G_X
7406 suggestions en G_N
7407 or en CC
7408 help en G_V
7409 ... univ G_X
7410 anyone en G_N
7411 ?? univ G_X
7412 #### #### ####
7413 message en G_N
7414 me en G_PRP
7415 . univ G_X
7416 would en G_V
7417 probably en G_R
7418 be en G_V
7419 able en G_J
7420 to en G_PRT
7421 help en G_V
7422 you en G_PRP
7423 out en G_PRT
7424 . univ G_X
7425 #### #### ####
7426 Tension en G_N
7427 mat hi G_PRT
7428 le hi G_V
7429 buddy en G_N
7430 . univ G_X
7431 Just en G_R
7432 enjoy en G_V
7433 yourself en G_PRP
7434 and en CC
7435 remember en G_V
7436 that en G_PRP
7437 many en G_J
7438 of en PSP
7439 the en DT
7440 most en G_R
7441 successful en G_J
7442 people en G_N
7443 failed en G_J
7444 badly en G_R
7445 before en PSP
7446 they en G_PRP
7447 hit en G_V
7448 their en G_PRP
7449 peak en G_N
7450 . univ G_X
7451 Steve ne G_N
7452 jobs ne G_N
7453 got en G_V
7454 fired en G_V
7455 from en PSP
7456 his en G_PRP
7457 own en G_J
7458 company en G_N
7459 . univ G_X
7460 Brad ne G_N
7461 pit ne G_N
7462 used en G_V
7463 to en G_PRT
7464 dress en G_N
7465 up en G_PRT
7466 as en PSP
7467 a en DT
7468 giant en G_J
7469 chicken en G_N
7470 before en PSP
7471 he hi G_V
7472 hit en G_V
7473 big en G_J
7474 as en PSP
7475 a en DT
7476 huge en G_R
7477 hollywood en G_N
7478 star en G_N
7479 #### #### ####
7480 work en G_N
7481 for en PSP
7482 a en DT
7483 startup en G_N
7484 ! univ G_X
7485 or en CC
7486 an en DT
7487 mbA acro G_N
7488 ! univ G_X
7489 #### #### ####
7490 open en G_V
7491 a en DT
7492 start en G_N
7493 up en G_PRT
7494 :D univ E
7495 #### #### ####
7496 Hey univ G_PRT
7497 PM acro G_N
7498 me en G_PRP
7499 & en CC
7500 I en G_PRP
7501 can en G_V
7502 connect en G_V
7503 to en G_PRT
7504 a en DT
7505 relevant en G_J
7506 contact en G_V
7507 based en G_V
7508 on en PSP
7509 your en DT
7510 interests en G_N
7511 #### #### ####
7512 btw acro G_PRT
7513 if en PSP
7514 u en G_PRP
7515 dont en G_V
7516 have en G_V
7517 any en DT
7518 experience en G_V
7519 dont en G_V
7520 try en G_V
7521 silly en G_J
7522 thing en G_N
7523 like en G_R
7524 opening en G_N
7525 startup en G_N
7526 . univ G_X
7527 #### #### ####
7528 i en G_PRP
7529 can en G_V
7530 really en G_R
7531 help en G_V
7532 u en G_PRP
7533 , univ G_X
7534 because en PSP
7535 i en G_PRP
7536 have en G_V
7537 seen en G_V
7538 that en G_PRP
7539 . univ G_X
7540 #### #### ####
7541 one en G_SYM
7542 door en G_N
7543 closed en G_V
7544 many en G_J
7545 door en G_N
7546 opened en G_V
7547 call en G_V
7548 me en G_PRP
7549 7737897988 univ $
7550 #### #### ####
7551 Private en G_J
7552 message en G_N
7553 me en G_PRP
7554 and en CC
7555 I en G_PRP
7556 can en G_V
7557 connect en G_V
7558 you en G_PRP
7559 to en G_PRT
7560 someone en G_N
7561 who en G_PRP
7562 helped en G_V
7563 me en G_PRP
7564 a en DT
7565 lot en DT
7566 #### #### ####
7567 [ univ G_X
7568 Admin en G_N
7569 Note en G_V
7570 ] univ G_X
7571 Hello en G_PRT
7572 everyone en G_PRP
7573 , univ G_X
7574 I en G_PRP
7575 was en G_V
7576 unwell en G_J
7577 for en PSP
7578 a en DT
7579 week en G_N
7580 but en CC
7581 I en G_PRP
7582 am en G_V
7583 back en G_N
7584 now en G_R
7585 . univ G_X
7586 Please en G_R
7587 send en G_V
7588 in en PSP
7589 your en DT
7590 100% univ $
7591 anon en G_J
7592 confessions en G_N
7593 to en G_PRT
7594 www.iitbsecrets.com univ U
7595 #### #### ####
7596 friends en G_N
7597 this en G_PRP
7598 is en G_V
7599 a en DT
7600 new en G_J
7601 page en G_N
7602 for en PSP
7603 confessing en G_V
7604 all en DT
7605 the en DT
7606 mischiefs en G_N
7607 you en G_PRP
7608 done en G_V
7609 in en PSP
7610 your en DT
7611 engineering en G_N
7612 ... univ G_X
7613 some en DT
7614 senti en G_J
7615 moments en G_N
7616 , univ G_X
7617 some en DT
7618 mental en G_J
7619 moments en G_N
7620 , univ G_X
7621 some en DT
7622 loving en G_J
7623 some en DT
7624 fighting en G_V
7625 moments en G_N
7626 and en CC
7627 lot en DT
7628 more en G_SYM
7629 all en DT
7630 things en G_N
7631 we en G_PRP
7632 can en G_V
7633 think en G_V
7634 of en PSP
7635 can en G_V
7636 be en G_V
7637 share en G_V
7638 here en G_R
7639 . univ G_X
7640 https://www.facebook.com/pages/Engineering-student-confessions/678063268872714?ref=stream univ U
7641 #### #### ####
7642 kya hi G_PRP
7643 hai hi G_V
7644 beeee hi G_PRP
7645 ....???? univ G_X
7646 #### #### ####
7647 Darpan ne G_N
7648 Malkan ne G_N
7649 Vinay ne G_N
7650 Dubey ne G_N
7651 , univ G_X
7652 I en G_PRP
7653 even en G_R
7654 read en G_V
7655 some en DT
7656 serious en G_J
7657 suggestions en G_N
7658 regarding en G_V
7659 the en DT
7660 new en G_J
7661 MoodI ne G_J
7662 poster en G_N
7663 being en G_V
7664 sexist en G_J
7665 , univ G_X
7666 what en G_PRP
7667 are hi PSP
7668 the en DT
7669 view en G_N
7670 points en G_N
7671 of en PSP
7672 people en G_N
7673 behind en CC
7674 the en DT
7675 making en G_V
7676 of en PSP
7677 that en G_PRP
7678 poster en G_N
7679 ... univ G_X
7680 :) univ E
7681 #### #### ####
7682 Saksham ne G_N
7683 Jain ne G_N
7684 #### #### ####
7685 #295 univ #
7686 : univ G_X
7687 This en G_PRP
7688 is en G_V
7689 an en DT
7690 Inter-IIT en G_J
7691 love en G_V
7692 story en G_N
7693 . univ G_X
7694 I en G_PRP
7695 was en G_V
7696 a en DT
7697 simple en G_J
7698 guy en G_N
7699 and en CC
7700 never en G_R
7701 ever en G_R
7702 thought en G_V
7703 I en G_PRP
7704 will en G_V
7705 fall en G_V
7706 in en PSP
7707 love en G_V
7708 or en CC
7709 get en G_V
7710 addicted en G_V
7711 to en G_PRT
7712 a en DT
7713 girl en G_N
7714 . univ G_X
7715 As en PSP
7716 it en G_PRP
7717 happens en G_V
7718 , univ G_X
7719 a en DT
7720 girl en G_N
7721 came en G_V
7722 in en PSP
7723 my en DT
7724 life en G_N
7725 and en CC
7726 she en G_PRP
7727 changed en G_V
7728 me en G_PRP
7729 completely en G_R
7730 . univ G_X
7731 I en G_PRP
7732 was en G_V
7733 totally en G_R
7734 infatuated en G_V
7735 with en PSP
7736 her en G_PRP
7737 and en CC
7738 watched en G_V
7739 as en PSP
7740 everything en G_N
7741 around en PSP
7742 me en G_PRP
7743 including en G_V
7744 my en DT
7745 personality en G_N
7746 changed en G_V
7747 just en G_J
7748 for en PSP
7749 her en G_PRP
7750 . univ G_X
7751 I en G_PRP
7752 was en G_V
7753 obsessing en G_V
7754 about en PSP
7755 her en G_PRP
7756 nonstop en G_R
7757 ... univ G_X
7758 wanted en G_V
7759 to en G_PRT
7760 be en G_V
7761 there en G_PRP
7762 with en PSP
7763 her en G_PRP
7764 , univ G_X
7765 for en PSP
7766 her en G_PRP
7767 ... univ G_X
7768 everywhere en G_R
7769 , univ G_X
7770 everytime en G_R
7771 . univ G_X
7772 I en G_PRP
7773 wanted en G_V
7774 to en G_PRT
7775 be en G_V
7776 her en G_PRP
7777 first en G_J
7778 , univ G_X
7779 last en G_J
7780 and en CC
7781 only en G_R
7782 point en G_N
7783 of en PSP
7784 contact en G_V
7785 . univ G_X
7786 In en PSP
7787 time en G_N
7788 she en G_PRP
7789 got en G_V
7790 into en PSP
7791 another en DT
7792 IIT en G_N
7793 . univ G_X
7794 But en CC
7795 then en G_R
7796 she en G_PRP
7797 started en G_V
7798 meeting en G_V
7799 other en G_J
7800 people en G_N
7801 and en CC
7802 avoiding en G_R
7803 me en G_PRP
7804 , univ G_X
7805 and en CC
7806 it en G_PRP
7807 made en G_V
7808 me en G_PRP
7809 feel en G_V
7810 very en G_R
7811 disturbed en G_J
7812 . univ G_X
7813 Then en G_R
7814 she en G_PRP
7815 dropped en G_V
7816 the en DT
7817 ultimate en G_J
7818 cock-blocking en G_J
7819 man-bomb en G_J
7820 and en CC
7821 said en G_V
7822 that en G_PRP
7823 she en G_PRP
7824 doesn't en G_V
7825 want en G_V
7826 this en G_PRP
7827 relationship en G_N
7828 and en CC
7829 I en G_PRP
7830 agreed en G_V
7831 to en G_PRT
7832 friendzoned en G_J
7833 ( univ G_X
7834 yes hi G_PRT
7835 i en G_PRP
7836 cock-blocked en G_V
7837 myself en G_PRP
7838 ) univ G_X
7839 . univ G_X
7840 Man en G_N
7841 this en G_PRP
7842 killed en G_V
7843 me en G_PRP
7844 and en CC
7845 affected en G_V
7846 everything en G_N
7847 around en PSP
7848 me en G_PRP
7849 , univ G_X
7850 felt en G_V
7851 like en G_R
7852 the en DT
7853 world en G_N
7854 had en G_V
7855 caved en G_V
7856 in en PSP
7857 suddenly en G_R
7858 . univ G_X
7859 Obviously en G_R
7860 it en G_PRP
7861 affected en G_V
7862 my en DT
7863 endsems en G_N
7864 also en G_R
7865 . univ G_X
7866 I en G_PRP
7867 am en G_V
7868 able en G_J
7869 to en G_PRT
7870 accept en G_V
7871 if en PSP
7872 she en G_PRP
7873 gets en G_V
7874 a en DT
7875 boyfriend en G_N
7876 but en CC
7877 I en G_PRP
7878 can't en G_V
7879 imagine en G_V
7880 them en G_PRP
7881 having en G_V
7882 sex en G_N
7883 , univ G_X
7884 it en G_PRP
7885 totally en G_R
7886 kills en G_V
7887 me en G_PRP
7888 . univ G_X
7889 I en G_PRP
7890 really en G_R
7891 need en G_N
7892 to en G_PRT
7893 talk en G_V
7894 to en G_PRT
7895 her en G_PRP
7896 and en CC
7897 be en G_V
7898 around en PSP
7899 her en G_PRP
7900 . univ G_X
7901 I en G_PRP
7902 have en G_V
7903 learned en G_V
7904 the en DT
7905 hard en G_J
7906 way en G_N
7907 to en G_PRT
7908 live en G_V
7909 without en PSP
7910 her en G_PRP
7911 but en CC
7912 being en G_V
7913 with en PSP
7914 her en G_PRP
7915 adds en G_V
7916 great en G_J
7917 happiness en G_N
7918 to en G_PRT
7919 my en DT
7920 life en G_N
7921 ... univ G_X
7922 come en G_V
7923 back en G_N
7924 if en PSP
7925 you en G_PRP
7926 don't en G_V
7927 have en G_V
7928 a en DT
7929 boyfriend en G_N
7930 . univ G_X
7931 #### #### ####
7932 this en G_PRP
7933 is en G_V
7934 funny univ G_J
7935 '' univ G_X
7936 come en G_V
7937 back en G_N
7938 if en PSP
7939 you en G_PRP
7940 dont en G_V
7941 have en G_V
7942 a en DT
7943 bf en G_N
7944 '' univ G_X
7945 . univ G_X
7946 dude en G_N
7947 you en G_PRP
7948 need en G_N
7949 to en G_PRT
7950 give en G_V
7951 it en G_PRP
7952 a en DT
7953 thought en G_V
7954 that en G_PRP
7955 why en G_R
7956 u en G_PRP
7957 cant en G_V
7958 imagine en G_V
7959 them en G_PRP
7960 having en G_V
7961 sex en G_N
7962 . univ G_X
7963 #### #### ####
7964 Yeah en G_PRT
7965 bro en G_N
7966 . univ G_X
7967 Dont en G_V
7968 lose en G_V
7969 hope en G_N
7970 . univ G_X
7971 Believe en G_V
7972 that en G_PRP
7973 you en G_PRP
7974 can en G_V
