id	tag	word	label	prev_label
6551	G_N	presence	en	en
6552	G_X	...	univ	en
6553	CC	And	en	univ
6554	G_N	tear-ducts	en	en
6555	G_V	seem	en	en
6556	G_PRT	to	en	en
6557	G_V	be	en	en
6558	G_J	culturally-permissible	en	en
6559	PSP	in	en	en
6560	DT	your	en	en
6561	G_N	opinion	en	en
6562	G_X	.	univ	en
6563	G_X	.	univ	univ
6564	G_PRT	IMHO	univ	univ
6565	G_N	That's	en	univ
6566	G_PRP	what	en	en
6567	G_PRP	it	en	en
6568	G_V	boils	en	en
6569	G_R	down	en	en
6570	G_PRT	to	en	en
6571	G_X	!	univ	en
6572	G_V	he	hi	
6573	G_V	Cries	en	hi
6574	G_X	....	univ	en
6575	G_PRT	hahaha	univ	univ
6576	G_X	....	univ	univ
6577	G_V	Live	en	univ
6578	G_PRP	Him	en	en
6579	G_V	be	en	en
6580	DT	my	en	en
6581	G_N	GF	acro	en
6582	E	;)	univ	acro
6583	G_V	He	hi	
6584	G_V	cries	en	hi
6585	CC	and	en	en
6586	G_V	cries	en	en
6587	CC	and	en	en
6588	G_V	cries	en	en
6589	PSP	becoz	en	en
6590	G_PRP	u	en	en
6591	G_V	wnt	en	en
6592	G_V	let	en	en
6593	G_PRP	him	en	en
6594	G_V	do	hi	en
6595	G_PRP	it	en	hi
6596	G_X	?	univ	en
6597	G_V	Did	en	univ
6598	G_PRP	you	en	en
6599	PSP	say	hi	en
6600	G_PRP	you	en	hi
6601	G_V	were	en	en
6602	G_V	seeing	en	en
6603	DT	a	en	en
6604	G_N	\	univ	en
6605	G_X	double_quotes	univ	univ
6606	G_N	guy\	en	univ
6607	G_X	double_quotes	univ	en
6608	G_X	?	univ	univ
6609	E	;)	univ	univ
6610	#	#302	univ	
6611	G_X	:	univ	univ
6612	G_PRP	I	en	univ
6613	G_V	made	en	en
6614	DT	a	en	en
6615	G_J	big	en	en
6616	G_N	mistake	en	en
6617	G_V	signing	en	en
6618	G_PRT	up	en	en
6619	PSP	for	en	en
6620	DT	an	en	en
6621	G_N	internship	en	en
6622	G_X	.	univ	en
6623	G_PRP	This	en	univ
6624	G_V	is	en	en
6625	G_PRP	what	en	en
6626	G_V	happens	en	en
6627	G_R	when	en	en
6628	G_PRP	you	en	en
6629	G_V	join	en	en
6630	DT	a	en	en
6631	G_J	giveup	en	en
6632	G_N	internship	en	en
6633	G_J	just	en	en
6634	PSP	for	en	en
6635	G_N	money	en	en
6636	G_X	....	univ	en
6637	G_PRP	They	en	univ
6638	G_PRT	fuck	en	en
6639	G_PRP	you	en	en
6640	G_PRP	each	en	en
6641	CC	and	en	en
6642	G_SYM	every	en	en
6643	G_V	day	hi	en
6644	CC	and	en	hi
6645	G_R	when	en	en
6646	DT	your	en	en
6647	G_N	stamina	en	en
6648	G_V	is	en	en
6649	PSP	over	en	en
6650	G_PRP	they	en	en
6651	G_V	ask	en	en
6652	G_PRP	you	en	en
6653	G_R	why	en	en
6654	G_PRP	you	en	en
6655	G_V	don't	en	en
6656	G_V	have	en	en
6657	DT	the	en	en
6658	G_N	capability	en	en
6659	G_PRT	to	en	en
6660	G_V	get	en	en
6661	G_V	fucked	en	en
6662	G_R	further	en	en
6663	PSP	since	en	en
6664	G_PRP	you	en	en
6665	PSP	are	hi	en
6666	DT	an	en	hi
6667	G_N	IITian	ne	en
6668	G_X	.	univ	ne
6669	CC	And	en	univ
6670	G_R	then	en	en
6671	G_PRP	they	en	en
6672	G_N	fire	hi	en
6673	G_PRP	you	en	hi
6674	PSP	with	en	en
6675	G_N	placement	en	en
6676	G_N	penalty	en	en
6677	G_N	points	en	en
6678	CC	and	en	en
6679	G_J	fine	en	en
6680	G_X	(	univ	en
6681	G_PRP	I	en	univ
6682	G_V	didn't	en	en
6683	G_R	even	en	en
6684	G_V	know	en	en
6685	G_J	such	en	en
6686	G_N	things	en	en
6687	G_V	happen	en	en
6688	G_X	)	univ	en
6689	G_X	.	univ	univ
6690	G_X	.	univ	univ
6691	PSP	So	en	univ
6692	G_J	just	en	en
6693	DT	a	en	en
6694	G_N	piece	en	en
6695	PSP	of	en	en
6696	G_N	advice	en	en
6697	G_X	-	univ	en
6698	G_V	don't	en	univ
6699	G_V	sign	en	en
6700	DT	any	en	en
6701	G_J	damn	en	en
6702	G_N	internship	en	en
6703	G_N	offer	en	en
6704	PSP	if	en	en
6705	G_PRP	you	en	en
6706	G_V	know	en	en
6707	G_PRP	you	en	en
6708	G_V	don't	en	en
6709	G_R	like	en	en
6710	G_PRP	it	en	en
6711	G_X	,	univ	en
6712	G_R	then	en	univ
6713	DT	a	en	en
6714	G_J	sidey	en	en
6715	G_N	project	en	en
6716	G_V	is	en	en
6717	DT	the	en	en
6718	G_J	best	en	en
6719	G_N	thing	en	en
6720	G_PRT	to	en	en
6721	G_V	do	hi	en
6722	G_X	.	univ	hi
6723	PSP	If	en	univ
6724	G_N	anyone	en	en
6725	G_V	knows	en	en
6726	G_R	how/where	en	en
6727	G_PRT	to	en	en
6728	G_V	check	en	en
6729	G_N	placement	en	en
6730	G_N	penalty	en	en
6731	G_N	points	en	en
6732	G_X	,	univ	en
6733	G_R	please	en	univ
6734	G_V	comment	en	en
6735	G_X	.	univ	en
6736	#	#giveup	univ	univ
6737	@	@intern	univ	univ
6738	G_N	Bhavesh	ne	
6739	G_N	Gore	ne	ne
6740	E	:P	univ	ne
6741	#	#301	univ	
6742	G_X	:	univ	univ
6743	G_PRP	We	en	univ
6744	G_V	have	en	en
6745	G_V	instituted	en	en
6746	DT	a	en	en
6747	G_J	new	en	en
6748	G_N	award	en	en
6749	PSP	for	en	en
6750	DT	the	en	en
6751	G_J	best	en	en
6752	G_N	rack	en	en
6753	PSP	at	en	en
6754	G_N	IITB	acro	en
6755	G_X	.	univ	acro
6756	G_PRP	This	en	univ
6757	G_N	year's	en	en
6758	G_J	undisputed	en	en
6759	G_N	winner	en	en
6760	G_V	is	en	en
6761	G_N	Xxxxxxi	ne	en
6762	G_N	Xxxxxxa	ne	ne
6763	E	;)	univ	ne
6764	G_X	[	univ	univ
6765	G_J	sorry	en	univ
6766	G_N	confessor	en	en
6767	G_X	,	univ	en
6768	G_PRP	we	en	univ
6769	G_V	can't	en	en
6770	G_V	publish	en	en
6771	G_N	names	en	en
6772	CC	but	en	en
6773	G_V	feel	en	en
6774	G_J	free	en	en
6775	G_PRT	to	en	en
6776	G_N	tag	en	en
6777	G_PRP	whoever	en	en
6778	G_PRP	you	en	en
6779	G_R	like	en	en
6780	G_X	]	univ	en
6781	#	#300	univ	
6782	G_X	:	univ	univ
6783	G_SYM	One	en	univ
6784	PSP	of	en	en
6785	DT	my	en	en
6786	G_N	wingmates	en	en
6787	G_V	was	en	en
6788	DT	a	en	en
6789	G_J	maha	hi	en
6790	G_N	nbdu	acro	hi
6791	CC	and	en	acro
6792	G_R	constantly	en	en
6793	G_V	mugging	en	en
6794	G_N	night	en	en
6795	CC	and	en	en
6796	G_V	day	hi	en
6797	G_X	.	univ	hi
6798	G_V	He	hi	univ
6799	G_R	even	en	hi
6800	G_V	preferred	en	en
6801	G_V	mugging	en	en
6802	G_R	instead	en	en
6803	PSP	of	en	en
6804	G_V	fapping	en	en
6805	G_PRT	to	en	en
6806	G_N	porn	en	en
6807	G_X	.	univ	en
6808	DT	The	en	univ
6809	G_N	wing	hi	en
6810	G_V	decided	en	hi
6811	G_PRT	to	en	en
6812	G_V	act	en	en
6813	G_R	decisively	en	en
6814	G_PRT	to	en	en
6815	G_V	end	en	en
6816	G_PRP	this	en	en
6817	G_J	incorrigible	en	en
6818	G_N	menace	en	en
6819	G_X	.	univ	en
6820	G_SYM	One	en	univ
6821	G_V	day	hi	en
6822	CC	during	en	hi
6823	G_N	midsems	en	en
6824	G_PRP	this	en	en
6825	G_J	inhuman	en	en
6826	G_N	muggu	hi	en
6827	G_V	started	en	hi
6828	G_V	complaining	en	en
6829	PSP	of	en	en
6830	DT	a	en	en
6831	G_N	headache	en	en
6832	PSP	as	en	en
6833	G_V	he	hi	en
6834	G_V	had	en	hi
6835	G_V	been	en	en
6836	G_V	mugging	en	en
6837	PSP	for	en	en
6838	$	14	univ	en
6839	G_N	hours	en	univ
6840	G_R	straight	en	en
6841	G_X	,	univ	en
6842	CC	and	en	univ
6843	G_V	was	en	en
6844	G_J	upset	en	en
6845	G_PRP	that	en	en
6846	G_V	he	hi	en
6847	G_V	can't	en	hi
6848	G_V	keep	en	en
6849	G_V	mugging	en	en
6850	G_X	.	univ	en
6851	G_PRP	This	en	univ
6852	G_V	was	en	en
6853	DT	the	en	en
6854	G_J	opportune	en	en
6855	G_N	moment	en	en
6856	G_PRP	we	en	en
6857	G_V	had	en	en
6858	G_V	been	en	en
6859	G_V	waiting	en	en
6860	PSP	for	en	en
6861	G_X	.	univ	en
6862	G_PRP	I	en	univ
6863	G_R	quickly	en	en
6864	G_V	substituted	en	en
6865	G_N	isabgol	ne	en
6866	G_X	(	univ	ne
6867	G_N	laxative	en	univ
6868	G_X	)	univ	en
6869	PSP	into	en	univ
6870	DT	a	en	en
6871	G_J	Multi	en	en
6872	G_J	Vitamin	en	en
6873	G_N	formula	en	en
6874	G_N	capsule	en	en
6875	G_N	bottle	en	en
6876	CC	and	en	en
6877	G_V	told	en	en
6878	G_PRP	him	en	en
6879	G_PRP	this	en	en
6880	G_V	will	en	en
6881	G_V	keep	en	en
6882	G_PRP	him	en	en
6883	G_N	alert	en	en
6884	PSP	throughout	en	en
6885	DT	the	en	en
6886	G_N	night	en	en
6887	G_X	,	univ	en
6888	CC	and	en	univ
6889	G_V	he	hi	en
6890	G_V	should	en	hi
6891	G_V	take	en	en
6892	$	2	univ	en
6893	G_N	tablets	en	univ
6894	G_SYM	every	en	en
6895	G_N	hour	en	en
6896	G_X	.	univ	en
6897	DT	The	en	univ
6898	G_J	chootiya	hi	en
6899	G_V	kept	en	hi
6900	G_V	taking	en	en
6901	G_N	isabgol	ne	en
6902	PSP	throughout	en	ne
6903	DT	the	en	en
6904	G_N	night	en	en
6905	CC	and	en	en
6906	G_R	next	en	en
6907	G_N	morning	en	en
6908	G_V	he	hi	en
6909	G_V	had	en	hi
6910	G_PRT	to	en	en
6911	G_V	bunk	en	en
6912	DT	the	en	en
6913	G_N	midsems	en	en
6914	PSP	because	en	en
6915	G_V	he	hi	en
6916	G_V	was	en	hi
6917	G_V	stuck	en	en
6918	PSP	in	en	en
6919	DT	the	en	en
6920	G_N	bog	en	en
6921	G_V	jetting	en	en
6922	G_PRP	it	en	en
6923	DT	all	en	en
6924	G_PRT	out	en	en
6925	G_X	...	univ	en
6926	#	#299	univ	
6927	G_X	[	univ	univ
6928	G_X	M2K	acro	univ
6929	G_X	]:	univ	acro
6930	PSP	In	en	univ
6931	DT	the	en	en
6932	G_N	winter	en	en
6933	PSP	of	en	en
6934	G_X	'	univ	en
6935	$	99	univ	univ
6936	G_PRP	I	en	univ
6937	G_V	came	en	en
6938	G_PRT	up	en	en
6939	PSP	with	en	en
6940	DT	a	en	en
6941	G_J	brilliant	en	en
6942	G_N	plan	en	en
6943	G_X	.	univ	en
6944	DT	My	en	univ
6945	G_N	wingman	en	en
6946	CC	and	en	en
6947	G_PRP	I	en	en
6948	G_V	would	en	en
6949	G_V	walk	en	en
6950	G_PRT	up	en	en
6951	G_PRT	to	en	en
6952	DT	any	en	en
6953	$	2	univ	en
6954	G_J	random	en	univ
6955	G_N	chicks	en	en
6956	G_J	late	en	en
6957	G_N	nights	en	en
6958	CC	and	en	en
6959	G_V	tell	en	en
6960	G_PRP	them	en	en
6961	G_PRP	we	en	en
6962	PSP	are	hi	en
6963	PSP	from	en	hi
6964	DT	the	en	en
6965	G_N	campus	en	en
6966	G_N	security	en	en
6967	G_N	cell	en	en
6968	G_X	,	univ	en
6969	G_J	anti-leopard	en	univ
6970	G_N	squad	en	en
6971	G_X	...	univ	en
6972	CC	And	en	univ
6973	PSP	as	en	en
6974	G_PRP	it	en	en
6975	G_V	was	en	en
6976	DT	our	en	en
6977	G_N	duty	en	en
6978	G_PRT	to	en	en
6979	G_V	ensure	en	en
6980	DT	the	en	en
6981	G_N	safety	en	en
6982	PSP	of	en	en
6983	DT	all	en	en
6984	G_N	outsiders	en	en
6985	G_X	,	univ	en
6986	G_PRP	we	en	univ
6987	G_V	got	en	en
6988	G_PRT	to	en	en
6989	G_V	latch	en	en
6990	PSP	on	en	en
6991	G_PRT	to	en	en
6992	CC	and	en	en
6993	G_V	hang	en	en
6994	G_PRT	out	en	en
6995	PSP	with	en	en
6996	G_J	new	en	en
6997	G_N	chicks	en	en
6998	G_R	almost	en	en
6999	G_SYM	every	en	en
7000	G_V	day	hi	en
7001	PSP	of	en	hi
7002	G_N	MI	acro	en
7003	G_PRP	that	en	acro
7004	G_N	winter	en	en
7005	G_X	,	univ	en
7006	CC	and	en	univ
7007	G_PRP	we	en	en
7008	G_V	got	en	en
7009	G_J	new	en	en
7010	G_N	numbers	en	en
7011	G_SYM	every	en	en
7012	G_V	day	hi	en
7013	PSP	of	en	hi
7014	G_N	MI	acro	en
7015	G_X	.	univ	acro
7016	PSP	In	en	univ
7017	$	2000	univ	en
7018	G_PRP	we	en	univ
7019	G_V	expanded	en	en
7020	DT	our	en	en
7021	G_N	leopard	en	en
7022	G_N	protection	en	en
7023	G_V	service	en	en
7024	CC	and	en	en
7025	G_PRP	we	en	en
7026	G_V	started	en	en
7027	G_V	targeting	en	en
7028	G_N	IDC	acro	en
7029	G_N	babes	en	acro
7030	G_X	(	univ	en
7031	PSP	at	en	univ
7032	G_PRP	that	en	en
7033	G_N	time	en	en
7034	DT	those	en	en
7035	G_V	were	en	en
7036	DT	the	en	en
7037	G_R	only	en	en
7038	G_J	decent	en	en
7039	G_N	quality	en	en
7040	G_N	women	en	en
7041	PSP	around	en	en
7042	G_X	,	univ	en
7043	CC	and	en	univ
7044	PSP	in	en	en
7045	DT	any	en	en
7046	G_N	case	en	en
7047	$	H10	univ	en
7048	G_V	knew	en	univ
7049	G_PRP	us	hi	en
7050	G_R	very	en	hi
7051	G_J	well	en	en
7052	G_X	)	univ	en
7053	G_X	.	univ	univ
7054	CC	And	en	univ
7055	G_R	why	en	en
7056	G_V	did	en	en
7057	G_PRP	they	en	en
7058	G_V	fall	en	en
7059	PSP	for	en	en
7060	G_PRP	this	en	en
7061	G_X	?	univ	en
7062	G_PRP	We	en	univ
7063	G_V	had	en	en
7064	G_V	printed	en	en
7065	G_J	fake	en	en
7066	G_N	ID	acro	en
7067	G_N	cards	en	acro
7068	PSP	with	en	en
7069	G_N	IITB-LPS	acro	en
7070	PSP	on	en	acro
7071	G_PRP	them	en	en
7072	E	;)	univ	en
7073	G_X	:	univ	
7074	G_R	like	en	univ
7075	G_X	:	univ	en
7076	#	#298	univ	
7077	G_X	:	univ	univ
7078	DT	There	en	univ
7079	G_V	was	en	en
7080	G_PRP	this	en	en
7081	G_N	girl	en	en
7082	G_PRP	who	en	en
7083	G_R	always	en	en
7084	G_V	visited	en	en
7085	G_N	H13	univ	en
7086	G_X	,	univ	univ
7087	G_PRT	to	en	univ
7088	G_V	meet	en	en
7089	G_N	guys	en	en
7090	G_X	...	univ	en
7091	G_R	once	en	univ
7092	PSP	near	en	en
7093	G_N	powai	ne	en
7094	G_N	lake	ne	ne
7095	G_PRP	she	en	ne
7096	G_V	told	en	en
7097	G_PRP	me	en	en
7098	G_PRP	that	en	en
7099	G_PRP	she	en	en
7100	G_V	lived	en	en
7101	PSP	with	en	en
7102	G_N	guys	en	en
7103	PSP	in	en	en
7104	G_N	Delhi	ne	en
7105	PSP	for	en	ne
7106	DT	a	en	en
7107	G_N	year	en	en
7108	CC	but	en	en
7109	G_PRP	she	en	en
7110	G_R	never	en	en
7111	G_V	did	en	en
7112	G_N	anything	en	en
7113	PSP	with	en	en
7114	G_PRP	them	en	en
7115	CC	and	en	en
7116	G_R	still	en	en
7117	G_V	doesn't	en	en
7118	G_V	know	en	en
7119	G_R	how	en	en
7120	G_PRT	to	en	en
7121	G_V	kiss	en	en
7122	G_X	.	univ	en
7123	G_PRP	I	en	univ
7124	G_V	don't	en	en
7125	G_V	believe	en	en
7126	G_PRP	that	en	en
7127	G_X	.	univ	en
7128	G_PRP	What	en	univ
7129	DT	a	en	en
7130	G_N	bitch	en	en
7131	G_X	!	univ	en
7132	G_X	Guys	en	univ
7133	G_V	beware	en	en
7134	PSP	of	en	en
7135	G_PRP	her	en	en
7136	CC	and	en	en
7137	G_R	never	en	en
7138	G_V	get	en	en
7139	G_J	sentimental	en	en
7140	PSP	if	en	en
7141	G_PRP	she	en	en
7142	G_V	talks	en	en
7143	G_PRT	to	en	en
7144	G_PRP	you	en	en
7145	G_X	...	univ	en
7146	G_PRP	I	en	univ
7147	G_V	think	en	en
7148	G_N	she's	en	en
7149	G_V	lying	en	en
7150	G_X	.	univ	en
7151	G_N	Sherlock	ne	
7152	G_V	detected	en	ne
7153	G_PRT	hmmm	univ	
7154	G_X	!	univ	univ
7155	G_R	how	en	
7156	G_V	do	hi	en
7157	G_PRP	u	en	hi
7158	G_V	know	en	en
7159	G_X	???	univ	en
7160	E	:P	univ	univ
7161	#	#297	univ	
7162	G_X	:	univ	univ
7163	G_PRP	I	en	univ
7164	G_V	didn't	en	en
7165	G_V	clear	en	en
7166	DT	my	en	en
7167	G_J	last	en	en
7168	G_N	FF	ne	en
7169	PSP	on	en	ne
7170	G_N	time	en	en
7171	G_X	.	univ	en
7172	PSP	So	en	univ
7173	G_PRP	I	en	en
7174	G_V	didn't	en	en
7175	G_V	get	en	en
7176	DT	any	en	en
7177	G_N	placement	en	en
7178	G_N	offer	en	en
7179	G_X	.	univ	en
7180	G_PRP	This	en	univ
7181	G_R	seemingly	en	en
7182	G_V	has	en	en
7183	G_V	ruined	en	en
7184	DT	my	en	en
7185	G_N	career	en	en
7186	CC	or	en	en
7187	G_R	whatever	univ	en
7188	G_PRP	that	en	univ
7189	G_PRP	I	en	en
7190	G_V	could	en	en
7191	G_V	have	en	en
7192	G_V	had	en	en
7193	PSP	if	en	en
7194	G_PRP	I	en	en
7195	G_V	would	en	en
7196	G_V	have	en	en
7197	G_V	done	en	en
7198	G_N	everything	en	en
7199	PSP	on	en	en
7200	G_N	time	en	en
7201	G_R	like	en	en
7202	G_PRP	everyone	en	en
7203	G_J	else	en	en
7204	G_V	did	en	en
7205	G_X	.	univ	en
7206	G_R	Now	en	univ
7207	G_N	I'm	en	en
7208	G_V	stuck	en	en
7209	PSP	in	en	en
7210	DT	a	en	en
7211	G_J	menial	en	en
7212	G_N	job	en	en
7213	PSP	with	en	en
7214	G_J	menial	en	en
7215	PSP	pay	hi	en
7216	G_X	.	univ	hi
7217	G_X	.	univ	univ
7218	G_X	.	univ	univ
7219	G_PRP	I	en	univ
7220	G_V	have	en	en
7221	G_PRT	no	en	en
7222	G_N	idea	en	en
7223	G_PRP	what	en	en
7224	G_PRT	to	en	en
7225	G_V	do	hi	en
7226	CC	or	en	hi
7227	G_R	where	en	en
7228	G_PRT	to	en	en
7229	G_V	go	en	en
7230	CC	or	en	en
7231	G_R	how	en	en
7232	G_PRT	to	en	en
7233	G_V	make	en	en
7234	G_PRT	up	en	en
7235	PSP	for	en	en
7236	G_V	lost	en	en
7237	G_N	time	en	en
7238	G_X	.	univ	en
7239	CC	And	en	univ
7240	G_R	now	en	en
7241	G_N	I'm	en	en
7242	G_R	too	en	en
7243	G_J	old	en	en
7244	G_PRT	to	en	en
7245	G_N	start	en	en
7246	G_R	anywhere	en	en
7247	G_R	afresh	en	en
7248	G_X	.	univ	en
7249	G_X	.	univ	univ
7250	G_X	.	univ	univ
7251	G_J	Serious	en	univ
7252	G_N	suggestions	en	en
7253	G_V	required	en	en
7254	G_X	...	univ	en
7255	CC	and	en	univ
7256	G_PRT	not	en	en
7257	G_V	follow	en	en
7258	DT	your	en	en
7259	G_N	passion	en	en
7260	CC	and	en	en
7261	G_N	dreams	en	en
7262	CC	and	en	en
7263	DT	all	en	en
7264	G_X	...	univ	en
7265	G_X	.	univ	univ
7266	G_X	.	univ	univ
7267	G_N	suggestions	en	univ
7268	CC	or	en	en
7269	G_V	help	en	en
7270	G_X	...	univ	en
7271	G_N	anyone	en	univ
7272	G_X	??	univ	en
7273	G_N	message	en	
7274	G_PRP	me	en	en
7275	G_X	.	univ	en
7276	G_V	would	en	univ
7277	G_R	probably	en	en
7278	G_V	be	en	en
7279	G_J	able	en	en
7280	G_PRT	to	en	en
7281	G_V	help	en	en
7282	G_PRP	you	en	en
7283	G_PRT	out	en	en
7284	G_X	.	univ	en
7285	G_N	Tension	en	
7286	G_PRT	mat	hi	en
7287	G_V	le	hi	hi
7288	G_N	buddy	en	hi
7289	G_X	.	univ	en
7290	G_R	Just	en	univ
7291	G_V	enjoy	en	en
7292	G_PRP	yourself	en	en
7293	CC	and	en	en
7294	G_V	remember	en	en
7295	G_PRP	that	en	en
7296	G_J	many	en	en
7297	PSP	of	en	en
7298	DT	the	en	en
7299	G_R	most	en	en
7300	G_J	successful	en	en
7301	G_N	people	en	en
7302	G_J	failed	en	en
7303	G_R	badly	en	en
7304	PSP	before	en	en
7305	G_PRP	they	en	en
7306	G_V	hit	en	en
7307	G_PRP	their	en	en
7308	G_N	peak	en	en
7309	G_X	.	univ	en
7310	G_N	Steve	ne	univ
7311	G_N	jobs	ne	ne
7312	G_V	got	en	ne
7313	G_V	fired	en	en
7314	PSP	from	en	en
7315	G_PRP	his	en	en
7316	G_J	own	en	en
7317	G_N	company	en	en
7318	G_X	.	univ	en
7319	G_N	Brad	ne	univ
7320	G_N	pit	ne	ne
7321	G_V	used	en	ne
7322	G_PRT	to	en	en
7323	G_N	dress	en	en
7324	G_PRT	up	en	en
7325	PSP	as	en	en
7326	DT	a	en	en
7327	G_J	giant	en	en
7328	G_N	chicken	en	en
7329	PSP	before	en	en
7330	G_V	he	hi	en
7331	G_V	hit	en	hi
7332	G_J	big	en	en
7333	PSP	as	en	en
7334	DT	a	en	en
7335	G_R	huge	en	en
7336	G_N	hollywood	en	en
7337	G_N	star	en	en
7338	G_N	work	en	
7339	PSP	for	en	en
7340	DT	a	en	en
7341	G_N	startup	en	en
7342	G_X	!	univ	en
7343	CC	or	en	univ
7344	DT	an	en	en
7345	G_N	mbA	acro	en
7346	G_X	!	univ	acro
7347	G_V	open	en	
7348	DT	a	en	en
7349	G_N	start	en	en
7350	G_PRT	up	en	en
7351	E	:D	univ	en
7352	G_PRT	Hey	univ	
7353	G_N	PM	acro	univ
7354	G_PRP	me	en	acro
7355	CC	&	en	en
7356	G_PRP	I	en	en
7357	G_V	can	en	en
7358	G_V	connect	en	en
7359	G_PRT	to	en	en
7360	DT	a	en	en
7361	G_J	relevant	en	en
7362	G_V	contact	en	en
7363	G_V	based	en	en
7364	PSP	on	en	en
7365	DT	your	en	en
7366	G_N	interests	en	en
7367	G_PRT	btw	acro	
7368	PSP	if	en	acro
7369	G_PRP	u	en	en
7370	G_V	dont	en	en
7371	G_V	have	en	en
7372	DT	any	en	en
7373	G_V	experience	en	en
7374	G_V	dont	en	en
7375	G_V	try	en	en
7376	G_J	silly	en	en
7377	G_N	thing	en	en
7378	G_R	like	en	en
7379	G_N	opening	en	en
7380	G_N	startup	en	en
7381	G_X	.	univ	en
7382	G_PRP	i	en	
7383	G_V	can	en	en
7384	G_R	really	en	en
7385	G_V	help	en	en
7386	G_PRP	u	en	en
7387	G_X	,	univ	en
7388	PSP	because	en	univ
7389	G_PRP	i	en	en
7390	G_V	have	en	en
7391	G_V	seen	en	en
7392	G_PRP	that	en	en
7393	G_X	.	univ	en
7394	G_SYM	one	en	
7395	G_N	door	en	en
7396	G_V	closed	en	en
7397	G_J	many	en	en
7398	G_N	door	en	en
7399	G_V	opened	en	en
7400	G_V	call	en	en
7401	G_PRP	me	en	en
7402	$	7737897988	univ	en
7403	G_J	Private	en	
7404	G_N	message	en	en
7405	G_PRP	me	en	en
7406	CC	and	en	en
7407	G_PRP	I	en	en
7408	G_V	can	en	en
7409	G_V	connect	en	en
7410	G_PRP	you	en	en
7411	G_PRT	to	en	en
7412	G_N	someone	en	en
7413	G_PRP	who	en	en
7414	G_V	helped	en	en
7415	G_PRP	me	en	en
7416	DT	a	en	en
7417	DT	lot	en	en
7418	G_X	[	univ	
7419	G_N	Admin	en	univ
7420	G_V	Note	en	en
7421	G_X	]	univ	en
7422	G_PRT	Hello	en	univ
7423	G_PRP	everyone	en	en
7424	G_X	,	univ	en
7425	G_PRP	I	en	univ
7426	G_V	was	en	en
7427	G_J	unwell	en	en
7428	PSP	for	en	en
7429	DT	a	en	en
7430	G_N	week	en	en
7431	CC	but	en	en
7432	G_PRP	I	en	en
7433	G_V	am	en	en
7434	G_N	back	en	en
7435	G_R	now	en	en
7436	G_X	.	univ	en
7437	G_R	Please	en	univ
7438	G_V	send	en	en
7439	PSP	in	en	en
7440	DT	your	en	en
7441	$	100%	univ	en
7442	G_J	anon	en	univ
7443	G_N	confessions	en	en
7444	G_PRT	to	en	en
7445	U	www.iitbsecrets.com	univ	en
7446	G_N	friends	en	
7447	G_PRP	this	en	en
7448	G_V	is	en	en
7449	DT	a	en	en
7450	G_J	new	en	en
7451	G_N	page	en	en
7452	PSP	for	en	en
7453	G_V	confessing	en	en
7454	DT	all	en	en
7455	DT	the	en	en
7456	G_N	mischiefs	en	en
7457	G_PRP	you	en	en
7458	G_V	done	en	en
7459	PSP	in	en	en
7460	CC	and	en	en
7461	G_R	only	en	en
7462	G_N	point	en	en
7463	PSP	of	en	en
7464	G_V	contact	en	en
7465	G_X	.	univ	en
7466	PSP	In	en	univ
7467	G_N	time	en	en
7468	G_PRP	she	en	en
7469	G_V	got	en	en
7470	PSP	into	en	en
7471	DT	another	en	en
7472	G_N	IIT	en	en
7473	G_X	.	univ	en
7474	CC	But	en	univ
7475	G_R	then	en	en
7476	G_PRP	she	en	en
7477	G_V	started	en	en
7478	G_V	meeting	en	en
7479	G_J	other	en	en
7480	G_N	people	en	en
7481	CC	and	en	en
7482	G_R	avoiding	en	en
7483	G_PRP	me	en	en
7484	G_X	,	univ	en
7485	CC	and	en	univ
7486	G_PRP	it	en	en
7487	G_V	made	en	en
7488	G_PRP	me	en	en
7489	G_V	feel	en	en
7490	G_R	very	en	en
7491	G_J	disturbed	en	en
7492	G_X	.	univ	en
7493	G_R	Then	en	univ
7494	G_PRP	she	en	en
7495	G_V	dropped	en	en
7496	DT	the	en	en
7497	G_J	ultimate	en	en
7498	G_J	cock-blocking	en	en
7499	G_J	man-bomb	en	en
7500	CC	and	en	en
7501	G_V	said	en	en
7502	G_PRP	that	en	en
7503	G_PRP	she	en	en
7504	G_V	doesn't	en	en
7505	G_V	want	en	en
7506	G_PRP	this	en	en
7507	G_N	relationship	en	en
7508	CC	and	en	en
7509	G_PRP	I	en	en
7510	G_V	agreed	en	en
7511	G_PRT	to	en	en
7512	G_J	friendzoned	en	en
7513	G_X	(	univ	en
7514	G_PRT	yes	hi	univ
7515	G_PRP	i	en	hi
7516	G_V	cock-blocked	en	en
7517	G_PRP	myself	en	en
7518	G_X	)	univ	en
7519	G_X	.	univ	univ
7520	G_N	Man	en	univ
7521	G_PRP	this	en	en
7522	G_V	killed	en	en
7523	G_PRP	me	en	en
7524	CC	and	en	en
7525	G_V	affected	en	en
7526	G_N	everything	en	en
7527	PSP	around	en	en
7528	G_PRP	me	en	en
7529	G_X	,	univ	en
7530	G_V	felt	en	univ
7531	G_R	like	en	en
7532	DT	the	en	en
7533	G_N	world	en	en
7534	G_V	had	en	en
7535	G_V	caved	en	en
7536	PSP	in	en	en
7537	G_R	suddenly	en	en
7538	G_X	.	univ	en
7539	G_R	Obviously	en	univ
7540	G_PRP	it	en	en
7541	G_V	affected	en	en
